epoch,step,train_m_loss,train_s_loss,test_m_loss,test_s_loss
4,2700,9.9977,9.9977,9.6424,9.6424
4,3240,8.2512,8.2512,7.7324,7.7324
4,3780,9.1146,9.1146,11.5898,11.5898
4,4320,8.7199,8.7199,9.4783,9.4783
4,4860,11.0438,11.0438,11.6416,11.6416
5,0,10.8824,10.8824,10.8347,10.8347
5,540,11.1791,11.1791,11.3936,11.3936
5,1080,8.8837,8.8837,11.3746,11.3746
5,1620,6.6517,6.6517,10.3052,10.3052
5,2160,9.1919,9.1919,10.7386,10.7386
5,2700,9.9977,9.9977,10.2464,10.2464
5,3240,8.2512,8.2512,9.2672,9.2672
5,3780,9.1146,9.1146,12.8664,12.8664
5,4320,8.7199,8.7199,11.5421,11.5421
5,4860,11.0438,11.0438,9.3431,9.3431
6,0,10.8824,10.8824,10.1897,10.1897
6,540,11.1791,11.1791,10.4713,10.4713
6,1080,8.8837,8.8837,11.652,11.652
6,1620,6.6517,6.6517,10.9262,10.9262
6,2160,9.1919,9.1919,11.0795,11.0795
6,2700,9.9977,9.9977,10.6103,10.6103
6,3240,8.2512,8.2512,9.3695,9.3695
6,3780,9.1146,9.1146,11.7942,11.7942
6,4320,8.7199,8.7199,10.1827,10.1827
6,4860,11.0438,11.0438,10.9272,10.9272
7,0,10.8824,10.8824,8.4273,8.4273
7,540,11.1791,11.1791,7.6998,7.6998
7,1080,8.8837,8.8837,9.697,9.697
7,1620,6.6517,6.6517,9.4628,9.4628
7,2160,9.1919,9.1919,11.2512,11.2512
7,2700,9.9977,9.9977,11.4146,11.4146
7,3240,8.2512,8.2512,10.257,10.257
7,3780,9.1146,9.1146,9.4123,9.4123
7,4320,8.7199,8.7199,10.3444,10.3444
7,4860,11.0438,11.0438,11.4102,11.4102
8,0,10.8824,10.8824,11.6354,11.6354
8,540,11.1791,11.1791,9.9193,9.9193
8,1080,8.8837,8.8837,10.105,10.105
8,1620,6.6517,6.6517,9.6894,9.6894
8,2160,9.1919,9.1919,10.366,10.366
8,2700,9.9977,9.9977,10.8651,10.8651
8,3240,8.2512,8.2512,10.6897,10.6897
8,3780,9.1146,9.1146,12.5342,12.5342
8,4320,8.7199,8.7199,9.5336,9.5336
8,4860,11.0438,11.0438,10.2206,10.2206
9,0,10.8824,10.8824,9.597,9.597
9,540,11.1791,11.1791,10.6916,10.6916
9,1080,8.8837,8.8837,8.5421,8.5421
9,1620,6.6517,6.6517,8.7955,8.7955
9,2160,9.1919,9.1919,8.8161,8.8161
9,2700,9.9977,9.9977,11.6172,11.6172
9,3240,8.2512,8.2512,8.1359,8.1359
9,3780,9.1146,9.1146,10.1086,10.1086
9,4320,8.7199,8.7199,9.9193,9.9193
9,4860,11.0438,11.0438,11.1041,11.1041
10,0,10.8824,10.8824,10.8352,10.8352
10,540,11.1791,11.1791,11.8812,11.8812
10,1080,8.8837,8.8837,11.4696,11.4696
10,1620,6.6517,6.6517,10.4715,10.4715
10,2160,9.1919,9.1919,10.1112,10.1112
10,2700,9.9977,9.9977,11.5756,11.5756
10,3240,8.2512,8.2512,11.3382,11.3382
10,3780,9.1146,9.1146,10.4158,10.4158
10,4320,8.7199,8.7199,10.909,10.909
10,4860,11.0438,11.0438,10.5643,10.5643
11,0,10.8824,10.8824,9.4385,9.4385
11,540,11.1791,11.1791,11.0067,11.0067
11,1080,8.8837,8.8837,11.762,11.762
11,1620,6.6517,6.6517,12.0293,12.0293
11,2160,9.1919,9.1919,10.4175,10.4175
11,2700,9.9977,9.9977,9.9357,9.9357
11,3240,8.2512,8.2512,10.8375,10.8375
11,3780,9.1146,9.1146,10.6259,10.6259
11,4320,8.7199,8.7199,11.3221,11.3221
11,4860,11.0438,11.0438,7.7217,7.7217
12,0,10.8824,10.8824,8.7961,8.7961
12,540,11.1791,11.1791,9.5846,9.5846
12,1080,8.8837,8.8837,11.0074,11.0074
12,1620,6.6517,6.6517,10.7892,10.7892
12,2160,9.1919,9.1919,9.1231,9.1231
12,2700,9.9977,9.9977,10.4639,10.4639
12,3240,8.2512,8.2512,8.0352,8.0352
12,3780,9.1146,9.1146,11.4858,11.4858
12,4320,8.7199,8.7199,8.9993,8.9993
12,4860,11.0438,11.0438,12.4688,12.4688
13,0,10.8824,10.8824,11.6425,11.6425
13,540,11.1791,11.1791,8.4592,8.4592
13,1080,8.8837,8.8837,10.6001,10.6001
13,1620,6.6517,6.6517,9.1647,9.1647
13,2160,9.1919,9.1919,10.1521,10.1521
13,2700,9.9977,9.9977,10.4232,10.4232
13,3240,8.2512,8.2512,8.52,8.52
13,3780,9.1146,9.1146,11.8199,11.8199
13,4320,8.7199,8.7199,13.2055,13.2055
13,4860,11.0438,11.0438,11.5496,11.5496
14,0,10.8824,10.8824,10.7403,10.7403
14,540,11.1791,11.1791,9.8,9.8
14,1080,8.8837,8.8837,11.1363,11.1363
14,1620,6.6517,6.6517,11.8918,11.8918
14,2160,9.1919,9.1919,10.3639,10.3639
14,2700,9.9977,9.9977,10.9747,10.9747
14,3240,8.2512,8.2512,7.9675,7.9675
14,3780,9.1146,9.1146,10.8079,10.8079
14,4320,8.7199,8.7199,11.3511,11.3511
14,4860,11.0438,11.0438,12.5352,12.5352
15,0,10.8824,10.8824,7.9175,7.9175
15,540,11.1791,11.1791,11.2533,11.2533
15,1080,8.8837,8.8837,9.7454,9.7454
15,1620,6.6517,6.6517,9.0023,9.0023
15,2160,9.1919,9.1919,8.0408,8.0408
15,2700,9.9977,9.9977,9.6597,9.6597
15,3240,8.2512,8.2512,12.2178,12.2178
15,3780,9.1146,9.1146,11.8734,11.8734
15,4320,8.7199,8.7199,10.8902,10.8902
15,4860,11.0438,11.0438,11.1326,11.1326
16,0,10.8824,10.8824,11.2326,11.2326
16,540,11.1791,11.1791,8.5824,8.5824
16,1080,8.8837,8.8837,11.2839,11.2839
16,1620,6.6517,6.6517,9.5752,9.5752
16,2160,9.1919,9.1919,8.5294,8.5294
16,2700,9.9977,9.9977,10.1921,10.1921
16,3240,8.2512,8.2512,8.5615,8.5615
16,3780,9.1146,9.1146,10.3507,10.3507
16,4320,8.7199,8.7199,9.4472,9.4472
16,4860,11.0438,11.0438,9.2918,9.2918
17,0,10.8824,10.8824,10.7564,10.7564
17,540,11.1791,11.1791,11.5229,11.5229
17,1080,8.8837,8.8837,8.7229,8.7229
17,1620,6.6517,6.6517,9.2508,9.2508
17,2160,9.1919,9.1919,11.4111,11.4111
17,2700,9.9977,9.9977,10.5248,10.5248
17,3240,8.2512,8.2512,10.8817,10.8817
17,3780,9.1146,9.1146,10.7671,10.7671
17,4320,8.7199,8.7199,9.5321,9.5321
17,4860,11.0438,11.0438,10.816,10.816
18,0,10.8824,10.8824,9.2003,9.2003
18,540,11.1791,11.1791,8.8118,8.8118
18,1080,8.8837,8.8837,10.392,10.392
18,1620,6.6517,6.6517,8.7399,8.7399
18,2160,9.1919,9.1919,10.091,10.091
18,2700,9.9977,9.9977,11.5507,11.5507
18,3240,8.2512,8.2512,9.4031,9.4031
18,3780,9.1146,9.1146,10.9113,10.9113
18,4320,8.7199,8.7199,11.1684,11.1684
18,4860,11.0438,11.0438,8.6188,8.6188
19,0,10.8824,10.8824,8.0102,8.0102
19,540,11.1791,11.1791,11.7483,11.7483
19,1080,8.8837,8.8837,9.6939,9.6939
19,1620,6.6517,6.6517,10.462,10.462
19,2160,9.1919,9.1919,10.3329,10.3329
19,2700,9.9977,9.9977,10.2175,10.2175
19,3240,8.2512,8.2512,10.2469,10.2469
19,3780,9.1146,9.1146,11.5948,11.5948
19,4320,8.7199,8.7199,11.3335,11.3335
19,4860,11.0438,11.0438,10.593,10.593
20,0,10.8824,10.8824,11.1411,11.1411
20,540,11.1791,11.1791,10.0273,10.0273
20,1080,8.8837,8.8837,8.5217,8.5217
20,1620,6.6517,6.6517,11.407,11.407
20,2160,9.1919,9.1919,8.9359,8.9359
20,2700,9.9977,9.9977,10.5467,10.5467
20,3240,8.2512,8.2512,11.43,11.43
20,3780,9.1146,9.1146,10.6992,10.6992
20,4320,8.7199,8.7199,10.9036,10.9036
20,4860,11.0438,11.0438,9.6643,9.6643
21,0,10.8824,10.8824,10.298,10.298
21,540,11.1791,11.1791,9.7623,9.7623
21,1080,8.8837,8.8837,10.6847,10.6847
21,1620,6.6517,6.6517,8.991,8.991
21,2160,9.1919,9.1919,7.7825,7.7825
21,2700,9.9977,9.9977,10.8378,10.8378
21,3240,8.2512,8.2512,10.7749,10.7749
21,3780,9.1146,9.1146,9.4693,9.4693
21,4320,8.7199,8.7199,8.7679,8.7679
21,4860,11.0438,11.0438,10.3073,10.3073
22,0,10.8824,10.8824,9.1606,9.1606
22,540,11.1791,11.1791,10.0831,10.0831
22,1080,8.8837,8.8837,10.3288,10.3288
22,1620,6.6517,6.6517,11.5322,11.5322
22,2160,9.1919,9.1919,9.2805,9.2805
22,2700,9.9977,9.9977,9.7796,9.7796
22,3240,8.2512,8.2512,11.0046,11.0046
22,3780,9.1146,9.1146,10.8374,10.8374
22,4320,8.7199,8.7199,10.5174,10.5174
22,4860,11.0438,11.0438,11.3202,11.3202
23,0,10.8824,10.8824,10.0346,10.0346
23,540,11.1791,11.1791,10.498,10.498
23,1080,8.8837,8.8837,9.4251,9.4251
23,1620,6.6517,6.6517,10.0584,10.0584
23,2160,9.1919,9.1919,11.3243,11.3243
23,2700,9.9977,9.9977,8.5545,8.5545
23,3240,8.2512,8.2512,10.466,10.466
23,3780,9.1146,9.1146,10.6157,10.6157
23,4320,8.7199,8.7199,10.1612,10.1612
23,4860,11.0438,11.0438,11.1538,11.1538
24,0,10.8824,10.8824,9.7301,9.7301
24,540,11.1791,11.1791,11.818,11.818
24,1080,8.8837,8.8837,7.5597,7.5597
24,1620,6.6517,6.6517,10.8587,10.8587
24,2160,9.1919,9.1919,7.5378,7.5378
24,2700,9.9977,9.9977,9.4305,9.4305
24,3240,8.2512,8.2512,11.0536,11.0536
24,3780,9.1146,9.1146,10.1039,10.1039
24,4320,8.7199,8.7199,11.2305,11.2305
24,4860,11.0438,11.0438,9.7389,9.7389
25,0,10.8824,10.8824,10.2568,10.2568
25,540,11.1791,11.1791,10.8754,10.8754
25,1080,8.8837,8.8837,10.0204,10.0204
25,1620,6.6517,6.6517,9.2794,9.2794
25,2160,9.1919,9.1919,9.5865,9.5865
25,2700,9.9977,9.9977,9.7663,9.7663
25,3240,8.2512,8.2512,10.9684,10.9684
25,3780,9.1146,9.1146,9.9392,9.9392
25,4320,8.7199,8.7199,11.5764,11.5764
25,4860,11.0438,11.0438,12.3494,12.3494
26,0,10.8824,10.8824,10.663,10.663
26,540,11.1791,11.1791,8.1217,8.1217
26,1080,8.8837,8.8837,11.1891,11.1891
26,1620,6.6517,6.6517,8.4185,8.4185
26,2160,9.1919,9.1919,12.7142,12.7142
26,2700,9.9977,9.9977,11.1454,11.1454
26,3240,8.2512,8.2512,10.1006,10.1006
26,3780,9.1146,9.1146,11.388,11.388
26,4320,8.7199,8.7199,10.6146,10.6146
26,4860,11.0438,11.0438,11.2793,11.2793
27,0,10.8824,10.8824,12.1809,12.1809
27,540,11.1791,11.1791,12.3301,12.3301
27,1080,8.8837,8.8837,12.3902,12.3902
27,1620,6.6517,6.6517,11.1862,11.1862
27,2160,9.1919,9.1919,8.8544,8.8544
27,2700,9.9977,9.9977,10.1545,10.1545
27,3240,8.2512,8.2512,9.1656,9.1656
27,3780,9.1146,9.1146,11.1095,11.1095
27,4320,8.7199,8.7199,10.574,10.574
27,4860,11.0438,11.0438,9.3601,9.3601
28,0,10.8824,10.8824,10.6109,10.6109
28,540,11.1791,11.1791,10.9901,10.9901
28,1080,8.8837,8.8837,8.2275,8.2275
28,1620,6.6517,6.6517,8.4573,8.4573
28,2160,9.1919,9.1919,9.599,9.599
28,2700,9.9977,9.9977,10.9374,10.9374
28,3240,8.2512,8.2512,11.4337,11.4337
28,3780,9.1146,9.1146,12.3495,12.3495
28,4320,8.7199,8.7199,11.2915,11.2915
28,4860,11.0438,11.0438,10.0479,10.0479
29,0,10.8824,10.8824,7.4116,7.4116
29,540,11.1791,11.1791,10.7599,10.7599
29,1080,8.8837,8.8837,9.8053,9.8053
29,1620,6.6517,6.6517,10.3547,10.3547
29,2160,9.1919,9.1919,9.2563,9.2563
29,2700,9.9977,9.9977,8.6861,8.6861
29,3240,8.2512,8.2512,9.5044,9.5044
29,3780,9.1146,9.1146,11.138,11.138
29,4320,8.7199,8.7199,10.5629,10.5629
29,4860,11.0438,11.0438,9.4731,9.4731
30,0,10.8824,10.8824,11.1656,11.1656
30,540,11.1791,11.1791,10.3358,10.3358
30,1080,8.8837,8.8837,10.8789,10.8789
30,1620,6.6517,6.6517,10.5701,10.5701
30,2160,9.1919,9.1919,12.9042,12.9042
30,2700,9.9977,9.9977,7.6017,7.6017
30,3240,8.2512,8.2512,10.8421,10.8421
30,3780,9.1146,9.1146,10.8936,10.8936
30,4320,8.7199,8.7199,10.7797,10.7797
30,4860,11.0438,11.0438,9.8283,9.8283
31,0,10.8824,10.8824,10.0131,10.0131
31,540,11.1791,11.1791,10.2827,10.2827
31,1080,8.8837,8.8837,9.9373,9.9373
31,1620,6.6517,6.6517,10.0283,10.0283
31,2160,9.1919,9.1919,10.1379,10.1379
31,2700,9.9977,9.9977,9.9448,9.9448
31,3240,8.2512,8.2512,9.9649,9.9649
31,3780,9.1146,9.1146,11.6028,11.6028
31,4320,8.7199,8.7199,12.0874,12.0874
31,4860,11.0438,11.0438,10.1701,10.1701
32,0,10.8824,10.8824,11.8235,11.8235
32,540,11.1791,11.1791,12.8895,12.8895
32,1080,8.8837,8.8837,10.2298,10.2298
32,1620,6.6517,6.6517,9.971,9.971
32,2160,9.1919,9.1919,8.5787,8.5787
32,2700,9.9977,9.9977,10.4084,10.4084
32,3240,8.2512,8.2512,11.4935,11.4935
32,3780,9.1146,9.1146,11.5141,11.5141
32,4320,8.7199,8.7199,10.6502,10.6502
32,4860,11.0438,11.0438,11.102,11.102
33,0,10.8824,10.8824,10.4783,10.4783
33,540,11.1791,11.1791,10.149,10.149
33,1080,8.8837,8.8837,10.5806,10.5806
33,1620,6.6517,6.6517,10.2803,10.2803
33,2160,9.1919,9.1919,10.2613,10.2613
33,2700,9.9977,9.9977,12.385,12.385
33,3240,8.2512,8.2512,10.3916,10.3916
33,3780,9.1146,9.1146,10.8299,10.8299
33,4320,8.7199,8.7199,10.0812,10.0812
33,4860,11.0438,11.0438,11.0338,11.0338
34,0,10.8824,10.8824,8.5306,8.5306
34,540,11.1791,11.1791,9.5313,9.5313
34,1080,8.8837,8.8837,12.1594,12.1594
34,1620,6.6517,6.6517,10.3057,10.3057
34,2160,9.1919,9.1919,8.6914,8.6914
34,2700,9.9977,9.9977,9.492,9.492
34,3240,8.2512,8.2512,8.6396,8.6396
34,3780,9.1146,9.1146,9.4496,9.4496
34,4320,8.7199,8.7199,9.4427,9.4427
34,4860,11.0438,11.0438,9.4448,9.4448
35,0,10.8824,10.8824,10.9489,10.9489
35,540,11.1791,11.1791,7.757,7.757
35,1080,8.8837,8.8837,8.4887,8.4887
35,1620,6.6517,6.6517,10.1279,10.1279
35,2160,9.1919,9.1919,10.3353,10.3353
35,2700,9.9977,9.9977,11.6288,11.6288
35,3240,8.2512,8.2512,10.8601,10.8601
35,3780,9.1146,9.1146,10.0277,10.0277
35,4320,8.7199,8.7199,11.1436,11.1436
35,4860,11.0438,11.0438,11.4158,11.4158
36,0,10.8824,10.8824,8.9902,8.9902
36,540,11.1791,11.1791,6.927,6.927
36,1080,8.8837,8.8837,9.4403,9.4403
36,1620,6.6517,6.6517,9.2624,9.2624
36,2160,9.1919,9.1919,10.1634,10.1634
36,2700,9.9977,9.9977,11.019,11.019
36,3240,8.2512,8.2512,11.0303,11.0303
36,3780,9.1146,9.1146,11.4147,11.4147
36,4320,8.7199,8.7199,7.3917,7.3917
36,4860,11.0438,11.0438,12.4322,12.4322
37,0,10.8824,10.8824,9.3606,9.3606
37,540,11.1791,11.1791,9.3032,9.3032
37,1080,8.8837,8.8837,11.123,11.123
37,1620,6.6517,6.6517,10.6607,10.6607
37,2160,9.1919,9.1919,9.5686,9.5686
37,2700,9.9977,9.9977,10.4236,10.4236
37,3240,8.2512,8.2512,10.5317,10.5317
37,3780,9.1146,9.1146,9.9435,9.9435
37,4320,8.7199,8.7199,10.6024,10.6024
37,4860,11.0438,11.0438,10.195,10.195
38,0,10.8824,10.8824,9.3262,9.3262
38,540,11.1791,11.1791,8.0,8.0
38,1080,8.8837,8.8837,10.6936,10.6936
38,1620,6.6517,6.6517,11.0276,11.0276
38,2160,9.1919,9.1919,8.1051,8.1051
38,2700,9.9977,9.9977,10.6952,10.6952
38,3240,8.2512,8.2512,9.3673,9.3673
38,3780,9.1146,9.1146,10.1874,10.1874
38,4320,8.7199,8.7199,9.9517,9.9517
38,4860,11.0438,11.0438,10.6895,10.6895
39,0,10.8824,10.8824,11.3156,11.3156
39,540,11.1791,11.1791,12.1799,12.1799
39,1080,8.8837,8.8837,10.3294,10.3294
39,1620,6.6517,6.6517,8.9799,8.9799
39,2160,9.1919,9.1919,10.8422,10.8422
39,2700,9.9977,9.9977,9.5004,9.5004
39,3240,8.2512,8.2512,11.8106,11.8106
39,3780,9.1146,9.1146,10.1465,10.1465
39,4320,8.7199,8.7199,9.5049,9.5049
39,4860,11.0438,11.0438,10.2708,10.2708
40,0,10.8824,10.8824,8.1111,8.1111
40,540,11.1791,11.1791,11.4496,11.4496
40,1080,8.8837,8.8837,10.4624,10.4624
40,1620,6.6517,6.6517,9.9435,9.9435
40,2160,9.1919,9.1919,8.2801,8.2801
40,2700,9.9977,9.9977,9.9368,9.9368
40,3240,8.2512,8.2512,10.0475,10.0475
40,3780,9.1146,9.1146,10.4391,10.4391
40,4320,8.7199,8.7199,9.32,9.32
40,4860,11.0438,11.0438,8.9416,8.9416
41,0,10.8824,10.8824,11.2652,11.2652
41,540,11.1791,11.1791,10.8894,10.8894
41,1080,8.8837,8.8837,12.2631,12.2631
41,1620,6.6517,6.6517,11.2431,11.2431
41,2160,9.1919,9.1919,9.8035,9.8035
41,2700,9.9977,9.9977,9.6982,9.6982
41,3240,8.2512,8.2512,11.3418,11.3418
41,3780,9.1146,9.1146,10.1992,10.1992
41,4320,8.7199,8.7199,9.268,9.268
41,4860,11.0438,11.0438,9.0311,9.0311
42,0,10.8824,10.8824,11.0417,11.0417
42,540,11.1791,11.1791,10.3157,10.3157
42,1080,8.8837,8.8837,11.2511,11.2511
42,1620,6.6517,6.6517,11.611,11.611
42,2160,9.1919,9.1919,11.0922,11.0922
42,2700,9.9977,9.9977,10.7439,10.7439
42,3240,8.2512,8.2512,11.7938,11.7938
42,3780,9.1146,9.1146,11.864,11.864
42,4320,8.7199,8.7199,11.2875,11.2875
42,4860,11.0438,11.0438,8.9668,8.9668
43,0,10.8824,10.8824,12.9478,12.9478
43,540,11.1791,11.1791,10.0267,10.0267
43,1080,8.8837,8.8837,10.9139,10.9139
43,1620,6.6517,6.6517,10.9345,10.9345
43,2160,9.1919,9.1919,11.5775,11.5775
43,2700,9.9977,9.9977,10.1732,10.1732
43,3240,8.2512,8.2512,10.9475,10.9475
43,3780,9.1146,9.1146,8.9221,8.9221
43,4320,8.7199,8.7199,9.4686,9.4686
43,4860,11.0438,11.0438,14.2797,14.2797
44,0,10.8824,10.8824,13.2252,13.2252
44,540,11.1791,11.1791,11.4285,11.4285
44,1080,8.8837,8.8837,9.4644,9.4644
44,1620,6.6517,6.6517,9.6391,9.6391
44,2160,9.1919,9.1919,11.4885,11.4885
44,2700,9.9977,9.9977,10.3287,10.3287
44,3240,8.2512,8.2512,10.0528,10.0528
44,3780,9.1146,9.1146,10.898,10.898
44,4320,8.7199,8.7199,12.5345,12.5345
44,4860,11.0438,11.0438,7.2432,7.2432
45,0,10.8824,10.8824,9.7936,9.7936
45,540,11.1791,11.1791,11.9271,11.9271
45,1080,8.8837,8.8837,10.9435,10.9435
45,1620,6.6517,6.6517,10.2833,10.2833
45,2160,9.1919,9.1919,12.6654,12.6654
45,2700,9.9977,9.9977,12.5704,12.5704
45,3240,8.2512,8.2512,11.9611,11.9611
45,3780,9.1146,9.1146,9.7679,9.7679
45,4320,8.7199,8.7199,9.697,9.697
45,4860,11.0438,11.0438,9.4016,9.4016
46,0,10.8824,10.8824,9.5734,9.5734
46,540,11.1791,11.1791,8.7513,8.7513
46,1080,8.8837,8.8837,9.7404,9.7404
46,1620,6.6517,6.6517,11.9528,11.9528
46,2160,9.1919,9.1919,11.1968,11.1968
46,2700,9.9977,9.9977,11.5569,11.5569
46,3240,8.2512,8.2512,12.3627,12.3627
46,3780,9.1146,9.1146,10.3238,10.3238
46,4320,8.7199,8.7199,8.8639,8.8639
46,4860,11.0438,11.0438,10.1836,10.1836
47,0,10.8824,10.8824,8.5095,8.5095
47,540,11.1791,11.1791,10.5333,10.5333
47,1080,8.8837,8.8837,9.8343,9.8343
47,1620,6.6517,6.6517,13.1728,13.1728
47,2160,9.1919,9.1919,9.5783,9.5783
47,2700,9.9977,9.9977,8.3541,8.3541
47,3240,8.2512,8.2512,8.4616,8.4616
47,3780,9.1146,9.1146,13.4525,13.4525
47,4320,8.7199,8.7199,10.4812,10.4812
47,4860,11.0438,11.0438,12.3068,12.3068
48,0,10.8824,10.8824,10.9428,10.9428
48,540,11.1791,11.1791,11.0031,11.0031
48,1080,8.8837,8.8837,9.617,9.617
48,1620,6.6517,6.6517,8.3043,8.3043
48,2160,9.1919,9.1919,10.5197,10.5197
48,2700,9.9977,9.9977,9.5086,9.5086
48,3240,8.2512,8.2512,11.5731,11.5731
48,3780,9.1146,9.1146,11.6492,11.6492
48,4320,8.7199,8.7199,10.3467,10.3467
48,4860,11.0438,11.0438,8.7819,8.7819
49,0,10.8824,10.8824,10.5691,10.5691
49,540,11.1791,11.1791,11.2385,11.2385
49,1080,8.8837,8.8837,13.4854,13.4854
49,1620,6.6517,6.6517,9.0522,9.0522
49,2160,9.1919,9.1919,8.8383,8.8383
49,2700,9.9977,9.9977,9.6658,9.6658
49,3240,8.2512,8.2512,9.6209,9.6209
49,3780,9.1146,9.1146,9.1189,9.1189
49,4320,8.7199,8.7199,11.9294,11.9294
49,4860,11.0438,11.0438,10.8697,10.8697
50,0,10.8824,10.8824,9.9022,9.9022
50,540,11.1791,11.1791,12.7537,12.7537
50,1080,8.8837,8.8837,11.1624,11.1624
50,1620,6.6517,6.6517,10.5353,10.5353
50,2160,9.1919,9.1919,10.3019,10.3019
50,2700,9.9977,9.9977,12.1504,12.1504
50,3240,8.2512,8.2512,11.0947,11.0947
50,3780,9.1146,9.1146,10.4396,10.4396
50,4320,8.7199,8.7199,10.9848,10.9848
50,4860,11.0438,11.0438,7.1044,7.1044
51,0,10.8824,10.8824,10.3165,10.3165
51,540,11.1791,11.1791,10.7126,10.7126
51,1080,8.8837,8.8837,10.3821,10.3821
51,1620,6.6517,6.6517,11.333,11.333
51,2160,9.1919,9.1919,11.1698,11.1698
51,2700,9.9977,9.9977,11.8926,11.8926
51,3240,8.2512,8.2512,9.6826,9.6826
51,3780,9.1146,9.1146,10.3104,10.3104
51,4320,8.7199,8.7199,8.7422,8.7422
51,4860,11.0438,11.0438,10.92,10.92
52,0,10.8824,10.8824,10.8899,10.8899
52,540,11.1791,11.1791,8.5618,8.5618
52,1080,8.8837,8.8837,8.4669,8.4669
52,1620,6.6517,6.6517,9.806,9.806
52,2160,9.1919,9.1919,9.9676,9.9676
52,2700,9.9977,9.9977,8.857,8.857
52,3240,8.2512,8.2512,9.6571,9.6571
52,3780,9.1146,9.1146,10.8391,10.8391
52,4320,8.7199,8.7199,9.9218,9.9218
52,4860,11.0438,11.0438,10.5851,10.5851
53,0,10.8824,10.8824,11.5563,11.5563
53,540,11.1791,11.1791,9.3258,9.3258
53,1080,8.8837,8.8837,9.9066,9.9066
53,1620,6.6517,6.6517,8.8581,8.8581
53,2160,9.1919,9.1919,9.2704,9.2704
53,2700,9.9977,9.9977,11.6651,11.6651
53,3240,8.2512,8.2512,13.2827,13.2827
53,3780,9.1146,9.1146,10.4588,10.4588
53,4320,8.7199,8.7199,9.0038,9.0038
53,4860,11.0438,11.0438,10.1366,10.1366
54,0,10.8824,10.8824,10.6349,10.6349
54,540,11.1791,11.1791,11.4484,11.4484
54,1080,8.8837,8.8837,10.0602,10.0602
54,1620,6.6517,6.6517,12.572,12.572
54,2160,9.1919,9.1919,9.8334,9.8334
54,2700,9.9977,9.9977,10.6436,10.6436
54,3240,8.2512,8.2512,10.7228,10.7228
54,3780,9.1146,9.1146,10.6565,10.6565
54,4320,8.7199,8.7199,12.3518,12.3518
54,4860,11.0438,11.0438,8.8465,8.8465
55,0,10.8824,10.8824,11.989,11.989
55,540,11.1791,11.1791,9.5295,9.5295
55,1080,8.8837,8.8837,8.7178,8.7178
55,1620,6.6517,6.6517,8.749,8.749
55,2160,9.1919,9.1919,8.9013,8.9013
55,2700,9.9977,9.9977,10.5035,10.5035
55,3240,8.2512,8.2512,10.2899,10.2899
55,3780,9.1146,9.1146,11.4362,11.4362
55,4320,8.7199,8.7199,9.2919,9.2919
55,4860,11.0438,11.0438,8.3829,8.3829
56,0,10.8824,10.8824,9.3365,9.3365
56,540,11.1791,11.1791,11.3011,11.3011
56,1080,8.8837,8.8837,10.09,10.09
56,1620,6.6517,6.6517,9.665,9.665
56,2160,9.1919,9.1919,9.3079,9.3079
56,2700,9.9977,9.9977,9.7066,9.7066
