epoch,step,train_m_loss,train_s_loss,test_m_loss,test_s_loss
4,3240,0.149,0.149,0.1494,0.1494
4,3780,0.1378,0.1378,0.1432,0.1432
4,4320,0.1412,0.1412,0.1193,0.1193
4,4860,0.1173,0.1173,0.1402,0.1402
5,0,0.1157,0.1157,0.1182,0.1182
5,540,0.1088,0.1088,0.1345,0.1345
5,1080,0.11,0.11,0.1404,0.1404
5,1620,0.1315,0.1315,0.1086,0.1086
5,2160,0.1317,0.1317,0.0937,0.0937
5,2700,0.1433,0.1433,0.1291,0.1291
5,3240,0.1455,0.1455,0.1086,0.1086
5,3780,0.165,0.165,0.1301,0.1301
5,4320,0.133,0.133,0.1447,0.1447
5,4860,0.1176,0.1176,0.1247,0.1247
6,0,0.1211,0.1211,0.0955,0.0955
6,540,0.1086,0.1086,0.0773,0.0773
6,1080,0.107,0.107,0.1233,0.1233
6,1620,0.1337,0.1337,0.1355,0.1355
6,2160,0.1288,0.1288,0.1509,0.1509
6,2700,0.1352,0.1352,0.1371,0.1371
6,3240,0.153,0.153,0.1132,0.1132
6,3780,0.1458,0.1458,0.1305,0.1305
6,4320,0.1317,0.1317,0.1196,0.1196
6,4860,0.1151,0.1151,0.1439,0.1439
7,0,0.1189,0.1189,0.1164,0.1164
7,540,0.1083,0.1083,0.1311,0.1311
7,1080,0.1107,0.1107,0.1576,0.1576
7,1620,0.1276,0.1276,0.1203,0.1203
7,2160,0.1279,0.1279,0.1089,0.1089
7,2700,0.1353,0.1353,0.142,0.142
7,3240,0.151,0.151,0.1344,0.1344
7,3780,0.1489,0.1489,0.1172,0.1172
7,4320,0.1309,0.1309,0.102,0.102
7,4860,0.114,0.114,0.1518,0.1518
8,0,0.133,0.133,0.1453,0.1453
8,540,0.1083,0.1083,0.147,0.147
8,1080,0.1099,0.1099,0.1221,0.1221
8,1620,0.1374,0.1374,0.134,0.134
8,2160,0.1287,0.1287,0.1156,0.1156
8,2700,0.1349,0.1349,0.123,0.123
8,3240,0.1549,0.1549,0.1081,0.1081
8,3780,0.1426,0.1426,0.1092,0.1092
8,4320,0.1314,0.1314,0.1761,0.1761
8,4860,0.1158,0.1158,0.1442,0.1442
9,0,0.1314,0.1314,0.0883,0.0883
9,540,0.11,0.11,0.109,0.109
9,1080,0.1092,0.1092,0.1498,0.1498
9,1620,0.1521,0.1521,0.1407,0.1407
9,2160,0.1278,0.1278,0.0962,0.0962
9,2700,0.1329,0.1329,0.1712,0.1712
9,3240,0.1458,0.1458,0.1281,0.1281
9,3780,0.1534,0.1534,0.106,0.106
9,4320,0.1404,0.1404,0.0895,0.0895
9,4860,0.1243,0.1243,0.1158,0.1158
10,0,0.1284,0.1284,0.1581,0.1581
10,540,0.1087,0.1087,0.1436,0.1436
10,1080,0.1092,0.1092,0.1236,0.1236
10,1620,0.1414,0.1414,0.1678,0.1678
10,2160,0.1284,0.1284,0.1312,0.1312
10,2700,0.1312,0.1312,0.111,0.111
10,3240,0.1415,0.1415,0.1157,0.1157
10,3780,0.1579,0.1579,0.101,0.101
10,4320,0.1384,0.1384,0.118,0.118
10,4860,0.1147,0.1147,0.0828,0.0828
11,0,0.1268,0.1268,0.1415,0.1415
11,540,0.1078,0.1078,0.1406,0.1406
11,1080,0.1074,0.1074,0.124,0.124
11,1620,0.1495,0.1495,0.1244,0.1244
11,2160,0.1249,0.1249,0.1307,0.1307
11,2700,0.131,0.131,0.1328,0.1328
11,3240,0.1447,0.1447,0.1196,0.1196
11,3780,0.1464,0.1464,0.1327,0.1327
11,4320,0.1364,0.1364,0.1482,0.1482
11,4860,0.1212,0.1212,0.1679,0.1679
12,0,0.1225,0.1225,0.1327,0.1327
12,540,0.1071,0.1071,0.1225,0.1225
12,1080,0.1102,0.1102,0.1082,0.1082
12,1620,0.136,0.136,0.1294,0.1294
12,2160,0.1213,0.1213,0.1142,0.1142
12,2700,0.1296,0.1296,0.1237,0.1237
12,3240,0.1435,0.1435,0.1016,0.1016
12,3780,0.1475,0.1475,0.0913,0.0913
12,4320,0.136,0.136,0.1554,0.1554
12,4860,0.1183,0.1183,0.1307,0.1307
13,0,0.1295,0.1295,0.1594,0.1594
13,540,0.1063,0.1063,0.122,0.122
13,1080,0.1076,0.1076,0.094,0.094
13,1620,0.1356,0.1356,0.1192,0.1192
13,2160,0.1197,0.1197,0.1372,0.1372
13,2700,0.131,0.131,0.1532,0.1532
13,3240,0.1426,0.1426,0.1141,0.1141
13,3780,0.155,0.155,0.1821,0.1821
13,4320,0.1317,0.1317,0.1351,0.1351
13,4860,0.1151,0.1151,0.1265,0.1265
14,0,0.1321,0.1321,0.1108,0.1108
14,540,0.1088,0.1088,0.1231,0.1231
14,1080,0.1155,0.1155,0.1548,0.1548
14,1620,0.1248,0.1248,0.1216,0.1216
14,2160,0.1166,0.1166,0.1219,0.1219
14,2700,0.1283,0.1283,0.1067,0.1067
14,3240,0.1509,0.1509,0.1669,0.1669
14,3780,0.1406,0.1406,0.1727,0.1727
14,4320,0.1342,0.1342,0.1331,0.1331
14,4860,0.1141,0.1141,0.135,0.135
15,0,0.129,0.129,0.1356,0.1356
15,540,0.1032,0.1032,0.1332,0.1332
15,1080,0.1142,0.1142,0.1188,0.1188
15,1620,0.1246,0.1246,0.1011,0.1011
15,2160,0.1128,0.1128,0.108,0.108
15,2700,0.13,0.13,0.1223,0.1223
15,3240,0.132,0.132,0.0871,0.0871
15,3780,0.1398,0.1398,0.1502,0.1502
15,4320,0.1377,0.1377,0.1219,0.1219
15,4860,0.1145,0.1145,0.1223,0.1223
16,0,0.1203,0.1203,0.1416,0.1416
16,540,0.1023,0.1023,0.1453,0.1453
16,1080,0.1217,0.1217,0.1513,0.1513
16,1620,0.1321,0.1321,0.1544,0.1544
16,2160,0.112,0.112,0.1066,0.1066
16,2700,0.1179,0.1179,0.1063,0.1063
16,3240,0.1237,0.1237,0.1189,0.1189
16,3780,0.146,0.146,0.1489,0.1489
16,4320,0.1361,0.1361,0.1124,0.1124
16,4860,0.1142,0.1142,0.1118,0.1118
17,0,0.1214,0.1214,0.1037,0.1037
17,540,0.097,0.097,0.074,0.074
17,1080,0.1172,0.1172,0.1218,0.1218
17,1620,0.1206,0.1206,0.1219,0.1219
17,2160,0.1062,0.1062,0.1155,0.1155
17,2700,0.1175,0.1175,0.1228,0.1228
17,3240,0.1182,0.1182,0.1067,0.1067
17,3780,0.1593,0.1593,0.1459,0.1459
17,4320,0.1301,0.1301,0.1194,0.1194
17,4860,0.1177,0.1177,0.1507,0.1507
18,0,0.1004,0.1004,0.1101,0.1101
18,540,0.0985,0.0985,0.1141,0.1141
18,1080,0.1164,0.1164,0.1072,0.1072
18,1620,0.1318,0.1318,0.1201,0.1201
18,2160,0.1067,0.1067,0.1209,0.1209
18,2700,0.1172,0.1172,0.106,0.106
18,3240,0.1184,0.1184,0.1248,0.1248
18,3780,0.1393,0.1393,0.1402,0.1402
18,4320,0.1274,0.1274,0.1597,0.1597
18,4860,0.1164,0.1164,0.1025,0.1025
19,0,0.0973,0.0973,0.1068,0.1068
19,540,0.1057,0.1057,0.0999,0.0999
19,1080,0.1192,0.1192,0.1212,0.1212
19,1620,0.1212,0.1212,0.1244,0.1244
19,2160,0.1055,0.1055,0.1263,0.1263
19,2700,0.1109,0.1109,0.1059,0.1059
19,3240,0.1209,0.1209,0.1057,0.1057
19,3780,0.1228,0.1228,0.1036,0.1036
19,4320,0.1292,0.1292,0.1023,0.1023
19,4860,0.1158,0.1158,0.1268,0.1268
20,0,0.1083,0.1083,0.1242,0.1242
20,540,0.0951,0.0951,0.1086,0.1086
20,1080,0.1203,0.1203,0.1107,0.1107
20,1620,0.1186,0.1186,0.0942,0.0942
20,2160,0.1019,0.1019,0.1077,0.1077
20,2700,0.1152,0.1152,0.1247,0.1247
20,3240,0.1179,0.1179,0.1359,0.1359
20,3780,0.1446,0.1446,0.1743,0.1743
20,4320,0.1308,0.1308,0.1428,0.1428
20,4860,0.1126,0.1126,0.1324,0.1324
21,0,0.1085,0.1085,0.1296,0.1296
21,540,0.1001,0.1001,0.1348,0.1348
21,1080,0.1149,0.1149,0.0946,0.0946
21,1620,0.1151,0.1151,0.1105,0.1105
21,2160,0.0997,0.0997,0.1228,0.1228
21,2700,0.1132,0.1132,0.118,0.118
21,3240,0.117,0.117,0.1076,0.1076
21,3780,0.1264,0.1264,0.1073,0.1073
21,4320,0.13,0.13,0.1322,0.1322
21,4860,0.1097,0.1097,0.1462,0.1462
22,0,0.1028,0.1028,0.1092,0.1092
22,540,0.0926,0.0926,0.1221,0.1221
22,1080,0.1124,0.1124,0.1199,0.1199
22,1620,0.1189,0.1189,0.1047,0.1047
22,2160,0.1009,0.1009,0.0899,0.0899
22,2700,0.1113,0.1113,0.1168,0.1168
22,3240,0.1147,0.1147,0.1229,0.1229
22,3780,0.1544,0.1544,0.1441,0.1441
22,4320,0.1307,0.1307,0.1049,0.1049
22,4860,0.1083,0.1083,0.1297,0.1297
23,0,0.0969,0.0969,0.1415,0.1415
23,540,0.0953,0.0953,0.0775,0.0775
23,1080,0.1155,0.1155,0.1211,0.1211
23,1620,0.1164,0.1164,0.0965,0.0965
23,2160,0.1029,0.1029,0.1373,0.1373
23,2700,0.1103,0.1103,0.131,0.131
23,3240,0.1151,0.1151,0.1301,0.1301
23,3780,0.1394,0.1394,0.1346,0.1346
23,4320,0.1345,0.1345,0.1148,0.1148
23,4860,0.1117,0.1117,0.1336,0.1336
24,0,0.0904,0.0904,0.16,0.16
24,540,0.0934,0.0934,0.1055,0.1055
24,1080,0.1144,0.1144,0.1416,0.1416
24,1620,0.1135,0.1135,0.1011,0.1011
24,2160,0.0999,0.0999,0.1155,0.1155
24,2700,0.1084,0.1084,0.1167,0.1167
24,3240,0.1156,0.1156,0.1122,0.1122
24,3780,0.1395,0.1395,0.1578,0.1578
24,4320,0.1234,0.1234,0.1342,0.1342
24,4860,0.1142,0.1142,0.1234,0.1234
25,0,0.0921,0.0921,0.1064,0.1064
25,540,0.0935,0.0935,0.1148,0.1148
25,1080,0.1122,0.1122,0.1106,0.1106
25,1620,0.1129,0.1129,0.1243,0.1243
25,2160,0.0987,0.0987,0.112,0.112
25,2700,0.1103,0.1103,0.0867,0.0867
25,3240,0.1138,0.1138,0.1199,0.1199
25,3780,0.1353,0.1353,0.1256,0.1256
25,4320,0.1281,0.1281,0.1141,0.1141
25,4860,0.1054,0.1054,0.1561,0.1561
26,0,0.092,0.092,0.0872,0.0872
26,540,0.0972,0.0972,0.1025,0.1025
26,1080,0.1127,0.1127,0.0892,0.0892
26,1620,0.1112,0.1112,0.1364,0.1364
26,2160,0.0965,0.0965,0.1106,0.1106
26,2700,0.1072,0.1072,0.0878,0.0878
26,3240,0.1142,0.1142,0.105,0.105
26,3780,0.1359,0.1359,0.1478,0.1478
26,4320,0.1218,0.1218,0.1103,0.1103
26,4860,0.1082,0.1082,0.1114,0.1114
27,0,0.0912,0.0912,0.1518,0.1518
27,540,0.0957,0.0957,0.1469,0.1469
27,1080,0.1117,0.1117,0.0923,0.0923
27,1620,0.1126,0.1126,0.0828,0.0828
27,2160,0.0995,0.0995,0.0654,0.0654
27,2700,0.1064,0.1064,0.0955,0.0955
27,3240,0.1182,0.1182,0.0996,0.0996
27,3780,0.1405,0.1405,0.1045,0.1045
27,4320,0.1233,0.1233,0.1409,0.1409
27,4860,0.1013,0.1013,0.1065,0.1065
28,0,0.1105,0.1105,0.1109,0.1109
28,540,0.0935,0.0935,0.1054,0.1054
28,1080,0.1064,0.1064,0.1199,0.1199
28,1620,0.1103,0.1103,0.113,0.113
28,2160,0.0966,0.0966,0.1069,0.1069
28,2700,0.106,0.106,0.1036,0.1036
28,3240,0.1171,0.1171,0.0999,0.0999
28,3780,0.1391,0.1391,0.0981,0.0981
28,4320,0.129,0.129,0.1217,0.1217
28,4860,0.1058,0.1058,0.1158,0.1158
29,0,0.0972,0.0972,0.1171,0.1171
29,540,0.0933,0.0933,0.1259,0.1259
29,1080,0.1065,0.1065,0.1133,0.1133
29,1620,0.1113,0.1113,0.1141,0.1141
29,2160,0.1015,0.1015,0.1186,0.1186
29,2700,0.1034,0.1034,0.1306,0.1306
29,3240,0.114,0.114,0.1047,0.1047
29,3780,0.1399,0.1399,0.1278,0.1278
29,4320,0.1284,0.1284,0.094,0.094
29,4860,0.1026,0.1026,0.1236,0.1236
30,0,0.0911,0.0911,0.1457,0.1457
30,540,0.0876,0.0876,0.1056,0.1056
30,1080,0.1081,0.1081,0.0862,0.0862
30,1620,0.1098,0.1098,0.1118,0.1118
30,2160,0.0962,0.0962,0.1007,0.1007
30,2700,0.0967,0.0967,0.1009,0.1009
30,3240,0.1132,0.1132,0.126,0.126
30,3780,0.1256,0.1256,0.1249,0.1249
30,4320,0.1214,0.1214,0.1023,0.1023
30,4860,0.1064,0.1064,0.158,0.158
31,0,0.0879,0.0879,0.1077,0.1077
31,540,0.0923,0.0923,0.0952,0.0952
31,1080,0.0997,0.0997,0.0991,0.0991
31,1620,0.1099,0.1099,0.1051,0.1051
31,2160,0.0975,0.0975,0.1179,0.1179
31,2700,0.1008,0.1008,0.1329,0.1329
31,3240,0.119,0.119,0.0991,0.0991
31,3780,0.1257,0.1257,0.1142,0.1142
31,4320,0.127,0.127,0.0895,0.0895
31,4860,0.1022,0.1022,0.1191,0.1191
32,0,0.0891,0.0891,0.1251,0.1251
32,540,0.0775,0.0775,0.1077,0.1077
32,1080,0.0991,0.0991,0.0728,0.0728
32,1620,0.1098,0.1098,0.1158,0.1158
32,2160,0.0955,0.0955,0.102,0.102
32,2700,0.0999,0.0999,0.1282,0.1282
32,3240,0.112,0.112,0.1242,0.1242
32,3780,0.1186,0.1186,0.1045,0.1045
32,4320,0.1328,0.1328,0.1201,0.1201
32,4860,0.1034,0.1034,0.0779,0.0779
33,0,0.0938,0.0938,0.1046,0.1046
33,540,0.0807,0.0807,0.0948,0.0948
33,1080,0.0955,0.0955,0.1361,0.1361
33,1620,0.1059,0.1059,0.1045,0.1045
33,2160,0.093,0.093,0.1286,0.1286
33,2700,0.0983,0.0983,0.1189,0.1189
33,3240,0.1123,0.1123,0.1357,0.1357
33,3780,0.1186,0.1186,0.0936,0.0936
33,4320,0.1316,0.1316,0.0991,0.0991
33,4860,0.0992,0.0992,0.1039,0.1039
34,0,0.0855,0.0855,0.121,0.121
34,540,0.0779,0.0779,0.0886,0.0886
34,1080,0.0957,0.0957,0.1299,0.1299
34,1620,0.1078,0.1078,0.1242,0.1242
34,2160,0.0965,0.0965,0.1064,0.1064
34,2700,0.0935,0.0935,0.1288,0.1288
34,3240,0.1194,0.1194,0.1017,0.1017
34,3780,0.1219,0.1219,0.0856,0.0856
34,4320,0.1242,0.1242,0.1446,0.1446
34,4860,0.0988,0.0988,0.1134,0.1134
35,0,0.0827,0.0827,0.1052,0.1052
35,540,0.0777,0.0777,0.1117,0.1117
35,1080,0.0926,0.0926,0.0937,0.0937
35,1620,0.1073,0.1073,0.0947,0.0947
35,2160,0.1012,0.1012,0.1105,0.1105
35,2700,0.1044,0.1044,0.1246,0.1246
35,3240,0.1172,0.1172,0.1142,0.1142
35,3780,0.1114,0.1114,0.0728,0.0728
35,4320,0.1233,0.1233,0.1291,0.1291
35,4860,0.0947,0.0947,0.1033,0.1033
36,0,0.0799,0.0799,0.1251,0.1251
36,540,0.0815,0.0815,0.1042,0.1042
36,1080,0.0846,0.0846,0.1329,0.1329
36,1620,0.1116,0.1116,0.1224,0.1224
36,2160,0.101,0.101,0.1297,0.1297
36,2700,0.0987,0.0987,0.0979,0.0979
36,3240,0.1143,0.1143,0.1051,0.1051
36,3780,0.1069,0.1069,0.1051,0.1051
36,4320,0.1261,0.1261,0.1464,0.1464
36,4860,0.0973,0.0973,0.0988,0.0988
37,0,0.0866,0.0866,0.1251,0.1251
37,540,0.0848,0.0848,0.1268,0.1268
37,1080,0.0917,0.0917,0.0878,0.0878
37,1620,0.1062,0.1062,0.1406,0.1406
37,2160,0.0885,0.0885,0.096,0.096
37,2700,0.0898,0.0898,0.1075,0.1075
37,3240,0.1095,0.1095,0.136,0.136
37,3780,0.1079,0.1079,0.1314,0.1314
37,4320,0.1237,0.1237,0.1272,0.1272
37,4860,0.0956,0.0956,0.0941,0.0941
38,0,0.0772,0.0772,0.1349,0.1349
38,540,0.0809,0.0809,0.109,0.109
38,1080,0.0952,0.0952,0.1081,0.1081
38,1620,0.1041,0.1041,0.1324,0.1324
38,2160,0.0837,0.0837,0.0697,0.0697
38,2700,0.0868,0.0868,0.0697,0.0697
38,3240,0.1089,0.1089,0.135,0.135
38,3780,0.1044,0.1044,0.142,0.142
38,4320,0.1174,0.1174,0.1177,0.1177
38,4860,0.0928,0.0928,0.0774,0.0774
39,0,0.0868,0.0868,0.1455,0.1455
39,540,0.0778,0.0778,0.1017,0.1017
39,1080,0.0969,0.0969,0.0909,0.0909
39,1620,0.1075,0.1075,0.0946,0.0946
39,2160,0.0886,0.0886,0.1442,0.1442
39,2700,0.0897,0.0897,0.1392,0.1392
39,3240,0.1009,0.1009,0.1508,0.1508
39,3780,0.1048,0.1048,0.1235,0.1235
39,4320,0.1166,0.1166,0.1056,0.1056
39,4860,0.1037,0.1037,0.1192,0.1192
40,0,0.0786,0.0786,0.1177,0.1177
40,540,0.0794,0.0794,0.118,0.118
40,1080,0.0851,0.0851,0.1031,0.1031
40,1620,0.1137,0.1137,0.1065,0.1065
40,2160,0.101,0.101,0.1038,0.1038
40,2700,0.1055,0.1055,0.0632,0.0632
40,3240,0.1025,0.1025,0.1226,0.1226
40,3780,0.0997,0.0997,0.1121,0.1121
40,4320,0.119,0.119,0.1265,0.1265
40,4860,0.0979,0.0979,0.1023,0.1023
41,0,0.0798,0.0798,0.106,0.106
41,540,0.0772,0.0772,0.1179,0.1179
41,1080,0.0755,0.0755,0.0933,0.0933
41,1620,0.1063,0.1063,0.1224,0.1224
41,2160,0.0934,0.0934,0.1231,0.1231
41,2700,0.0969,0.0969,0.116,0.116
41,3240,0.0991,0.0991,0.11,0.11
41,3780,0.0965,0.0965,0.1111,0.1111
41,4320,0.116,0.116,0.1365,0.1365
41,4860,0.0924,0.0924,0.1187,0.1187
42,0,0.0814,0.0814,0.135,0.135
42,540,0.0796,0.0796,0.0972,0.0972
42,1080,0.0895,0.0895,0.0965,0.0965
42,1620,0.1045,0.1045,0.105,0.105
42,2160,0.0911,0.0911,0.0893,0.0893
42,2700,0.0947,0.0947,0.092,0.092
42,3240,0.0923,0.0923,0.088,0.088
42,3780,0.0939,0.0939,0.088,0.088
42,4320,0.1167,0.1167,0.1062,0.1062
42,4860,0.0944,0.0944,0.1194,0.1194
43,0,0.0836,0.0836,0.1263,0.1263
43,540,0.0981,0.0981,0.0798,0.0798
43,1080,0.0815,0.0815,0.1023,0.1023
43,1620,0.1013,0.1013,0.1316,0.1316
43,2160,0.0944,0.0944,0.1331,0.1331
43,2700,0.0928,0.0928,0.1032,0.1032
43,3240,0.0904,0.0904,0.1228,0.1228
43,3780,0.0878,0.0878,0.1306,0.1306
43,4320,0.1141,0.1141,0.1243,0.1243
43,4860,0.0867,0.0867,0.1279,0.1279
44,0,0.0836,0.0836,0.1583,0.1583
44,540,0.0898,0.0898,0.1094,0.1094
44,1080,0.0837,0.0837,0.114,0.114
44,1620,0.0982,0.0982,0.1288,0.1288
44,2160,0.0737,0.0737,0.1222,0.1222
44,2700,0.0851,0.0851,0.1269,0.1269
44,3240,0.0849,0.0849,0.114,0.114
44,3780,0.0923,0.0923,0.1317,0.1317
44,4320,0.1117,0.1117,0.1313,0.1313
44,4860,0.0838,0.0838,0.0965,0.0965
45,0,0.0873,0.0873,0.0918,0.0918
45,540,0.0898,0.0898,0.139,0.139
45,1080,0.0837,0.0837,0.1002,0.1002
45,1620,0.1034,0.1034,0.1456,0.1456
45,2160,0.066,0.066,0.1391,0.1391
45,2700,0.0855,0.0855,0.1205,0.1205
45,3240,0.0874,0.0874,0.1108,0.1108
45,3780,0.0899,0.0899,0.1231,0.1231
45,4320,0.1057,0.1057,0.1235,0.1235
45,4860,0.0847,0.0847,0.1382,0.1382
46,0,0.0802,0.0802,0.0939,0.0939
46,540,0.1026,0.1026,0.1078,0.1078
46,1080,0.0817,0.0817,0.1095,0.1095
46,1620,0.1059,0.1059,0.1458,0.1458
46,2160,0.0684,0.0684,0.1565,0.1565
46,2700,0.1097,0.1097,0.1177,0.1177
46,3240,0.0944,0.0944,0.1264,0.1264
46,3780,0.0907,0.0907,0.1212,0.1212
46,4320,0.1089,0.1089,0.1333,0.1333
46,4860,0.0949,0.0949,0.0953,0.0953
47,0,0.0886,0.0886,0.1229,0.1229
47,540,0.0889,0.0889,0.1203,0.1203
47,1080,0.0776,0.0776,0.0992,0.0992
47,1620,0.0929,0.0929,0.1222,0.1222
47,2160,0.0633,0.0633,0.1059,0.1059
47,2700,0.0974,0.0974,0.1015,0.1015
47,3240,0.0895,0.0895,0.0969,0.0969
47,3780,0.0879,0.0879,0.1147,0.1147
47,4320,0.1102,0.1102,0.1351,0.1351
47,4860,0.103,0.103,0.1209,0.1209
48,0,0.0864,0.0864,0.1004,0.1004
48,540,0.1022,0.1022,0.113,0.113
48,1080,0.09,0.09,0.0829,0.0829
48,1620,0.0999,0.0999,0.133,0.133
48,2160,0.0677,0.0677,0.0964,0.0964
48,2700,0.1271,0.1271,0.0997,0.0997
48,3240,0.0888,0.0888,0.1155,0.1155
48,3780,0.0837,0.0837,0.1014,0.1014
48,4320,0.1126,0.1126,0.1599,0.1599
48,4860,0.1139,0.1139,0.1343,0.1343
49,0,0.0905,0.0905,0.1502,0.1502
49,540,0.1126,0.1126,0.1717,0.1717
49,1080,0.0994,0.0994,0.1306,0.1306
49,1620,0.1053,0.1053,0.1342,0.1342
49,2160,0.0602,0.0602,0.0928,0.0928
49,2700,0.1023,0.1023,0.1508,0.1508
49,3240,0.0827,0.0827,0.1145,0.1145
49,3780,0.0823,0.0823,0.1091,0.1091
49,4320,0.1102,0.1102,0.1105,0.1105
49,4860,0.0885,0.0885,0.116,0.116
50,0,0.0799,0.0799,0.1581,0.1581
50,540,0.0901,0.0901,0.106,0.106
50,1080,0.0732,0.0732,0.0942,0.0942
50,1620,0.0916,0.0916,0.1109,0.1109
50,2160,0.0532,0.0532,0.1177,0.1177
50,2700,0.0904,0.0904,0.0993,0.0993
50,3240,0.0871,0.0871,0.0945,0.0945
50,3780,0.0834,0.0834,0.1278,0.1278
50,4320,0.1074,0.1074,0.0912,0.0912
50,4860,0.0886,0.0886,0.1062,0.1062
51,0,0.0772,0.0772,0.1164,0.1164
51,540,0.0852,0.0852,0.1192,0.1192
51,1080,0.0791,0.0791,0.1184,0.1184
51,1620,0.0853,0.0853,0.103,0.103
51,2160,0.0449,0.0449,0.0935,0.0935
51,2700,0.0949,0.0949,0.1522,0.1522
51,3240,0.0733,0.0733,0.1081,0.1081
51,3780,0.0805,0.0805,0.1102,0.1102
51,4320,0.1008,0.1008,0.1413,0.1413
51,4860,0.0905,0.0905,0.1057,0.1057
52,0,0.0738,0.0738,0.1023,0.1023
52,540,0.0969,0.0969,0.136,0.136
52,1080,0.0764,0.0764,0.1396,0.1396
52,1620,0.0822,0.0822,0.1253,0.1253
52,2160,0.046,0.046,0.1023,0.1023
52,2700,0.0893,0.0893,0.1364,0.1364
52,3240,0.0697,0.0697,0.1017,0.1017
52,3780,0.0849,0.0849,0.1308,0.1308
52,4320,0.1054,0.1054,0.1508,0.1508
52,4860,0.0814,0.0814,0.128,0.128
53,0,0.0681,0.0681,0.1064,0.1064
53,540,0.093,0.093,0.1054,0.1054
53,1080,0.0708,0.0708,0.1482,0.1482
53,1620,0.075,0.075,0.1246,0.1246
53,2160,0.0449,0.0449,0.0904,0.0904
53,2700,0.0839,0.0839,0.112,0.112
53,3240,0.0691,0.0691,0.1166,0.1166
53,3780,0.0774,0.0774,0.1391,0.1391
53,4320,0.1072,0.1072,0.0901,0.0901
53,4860,0.0798,0.0798,0.102,0.102
54,0,0.0764,0.0764,0.106,0.106
54,540,0.0861,0.0861,0.0954,0.0954
54,1080,0.0758,0.0758,0.1131,0.1131
54,1620,0.0716,0.0716,0.1183,0.1183
54,2160,0.0417,0.0417,0.1469,0.1469
54,2700,0.0751,0.0751,0.132,0.132
54,3240,0.0735,0.0735,0.0835,0.0835
54,3780,0.0852,0.0852,0.122,0.122
54,4320,0.0992,0.0992,0.1233,0.1233
54,4860,0.0764,0.0764,0.119,0.119
55,0,0.0699,0.0699,0.1192,0.1192
55,540,0.0807,0.0807,0.0758,0.0758
55,1080,0.0676,0.0676,0.1124,0.1124
55,1620,0.0715,0.0715,0.0887,0.0887
55,2160,0.0481,0.0481,0.1572,0.1572
55,2700,0.0785,0.0785,0.1442,0.1442
55,3240,0.0676,0.0676,0.0951,0.0951
55,3780,0.0747,0.0747,0.113,0.113
55,4320,0.0942,0.0942,0.1487,0.1487
55,4860,0.0777,0.0777,0.0955,0.0955
56,0,0.0695,0.0695,0.0889,0.0889
56,540,0.085,0.085,0.1165,0.1165
56,1080,0.0621,0.0621,0.1261,0.1261
56,1620,0.0921,0.0921,0.1196,0.1196
56,2160,0.0695,0.0695,0.1064,0.1064
56,2700,0.0784,0.0784,0.1749,0.1749
56,3240,0.0615,0.0615,0.1117,0.1117
56,3780,0.0723,0.0723,0.1613,0.1613
56,4320,0.1343,0.1343,0.1302,0.1302
56,4860,0.0866,0.0866,0.1194,0.1194
