epoch,step,train_m_loss,train_s_loss,test_m_loss,test_s_loss
10,4860,0.1729,0.1729,0.163,0.163
11,0,0.1292,0.1292,0.1478,0.1478
11,540,0.0877,0.0877,0.1616,0.1616
11,1080,0.1794,0.1794,0.1446,0.1446
11,1620,0.1576,0.1576,0.1357,0.1357
11,2160,0.158,0.158,0.1831,0.1831
11,2700,0.1433,0.1433,0.1436,0.1436
11,3240,0.1639,0.1639,0.1407,0.1407
11,3780,0.129,0.129,0.1649,0.1649
11,4320,0.1681,0.1681,0.1483,0.1483
11,4860,0.1729,0.1729,0.135,0.135
12,0,0.1292,0.1292,0.1376,0.1376
12,540,0.0877,0.0877,0.1685,0.1685
12,1080,0.1794,0.1794,0.1566,0.1566
12,1620,0.1576,0.1576,0.1556,0.1556
12,2160,0.158,0.158,0.1606,0.1606
12,2700,0.1433,0.1433,0.1423,0.1423
12,3240,0.1639,0.1639,0.1595,0.1595
12,3780,0.129,0.129,0.1653,0.1653
12,4320,0.1681,0.1681,0.1796,0.1796
12,4860,0.1729,0.1729,0.1654,0.1654
13,0,0.1292,0.1292,0.1245,0.1245
13,540,0.0877,0.0877,0.1509,0.1509
13,1080,0.1794,0.1794,0.1621,0.1621
13,1620,0.1576,0.1576,0.1413,0.1413
13,2160,0.158,0.158,0.1512,0.1512
13,2700,0.1433,0.1433,0.134,0.134
13,3240,0.1639,0.1639,0.1576,0.1576
13,3780,0.129,0.129,0.1407,0.1407
13,4320,0.1681,0.1681,0.1232,0.1232
13,4860,0.1729,0.1729,0.1491,0.1491
14,0,0.1292,0.1292,0.151,0.151
14,540,0.0877,0.0877,0.1386,0.1386
14,1080,0.1794,0.1794,0.1178,0.1178
14,1620,0.1576,0.1576,0.1579,0.1579
14,2160,0.158,0.158,0.1582,0.1582
14,2700,0.1433,0.1433,0.1386,0.1386
14,3240,0.1639,0.1639,0.1274,0.1274
14,3780,0.129,0.129,0.1366,0.1366
14,4320,0.1681,0.1681,0.1574,0.1574
14,4860,0.1729,0.1729,0.1704,0.1704
15,0,0.1292,0.1292,0.1604,0.1604
15,540,0.0877,0.0877,0.1661,0.1661
15,1080,0.1794,0.1794,0.1464,0.1464
15,1620,0.1576,0.1576,0.1464,0.1464
15,2160,0.158,0.158,0.1266,0.1266
15,2700,0.1433,0.1433,0.1498,0.1498
15,3240,0.1639,0.1639,0.1777,0.1777
15,3780,0.129,0.129,0.1373,0.1373
15,4320,0.1681,0.1681,0.1628,0.1628
15,4860,0.1729,0.1729,0.1479,0.1479
16,0,0.1292,0.1292,0.1916,0.1916
16,540,0.0877,0.0877,0.1345,0.1345
16,1080,0.1794,0.1794,0.1311,0.1311
16,1620,0.1576,0.1576,0.1601,0.1601
16,2160,0.158,0.158,0.1643,0.1643
16,2700,0.1433,0.1433,0.1613,0.1613
16,3240,0.1639,0.1639,0.1282,0.1282
16,3780,0.129,0.129,0.1191,0.1191
16,4320,0.1681,0.1681,0.1612,0.1612
16,4860,0.1729,0.1729,0.1734,0.1734
17,0,0.1292,0.1292,0.1534,0.1534
17,540,0.0877,0.0877,0.1584,0.1584
17,1080,0.1794,0.1794,0.1402,0.1402
17,1620,0.1576,0.1576,0.1584,0.1584
17,2160,0.158,0.158,0.172,0.172
17,2700,0.1433,0.1433,0.1447,0.1447
17,3240,0.1639,0.1639,0.147,0.147
17,3780,0.129,0.129,0.1561,0.1561
17,4320,0.1681,0.1681,0.0951,0.0951
17,4860,0.1729,0.1729,0.1713,0.1713
18,0,0.1292,0.1292,0.1456,0.1456
18,540,0.0877,0.0877,0.1593,0.1593
18,1080,0.1794,0.1794,0.1844,0.1844
18,1620,0.1576,0.1576,0.1484,0.1484
18,2160,0.158,0.158,0.1505,0.1505
18,2700,0.1433,0.1433,0.1596,0.1596
18,3240,0.1639,0.1639,0.1534,0.1534
18,3780,0.129,0.129,0.1762,0.1762
18,4320,0.1681,0.1681,0.1347,0.1347
18,4860,0.1729,0.1729,0.1453,0.1453
19,0,0.1292,0.1292,0.1593,0.1593
19,540,0.0877,0.0877,0.1491,0.1491
19,1080,0.1794,0.1794,0.1515,0.1515
19,1620,0.1576,0.1576,0.142,0.142
19,2160,0.158,0.158,0.1629,0.1629
19,2700,0.1433,0.1433,0.1307,0.1307
19,3240,0.1639,0.1639,0.2123,0.2123
19,3780,0.129,0.129,0.184,0.184
19,4320,0.1681,0.1681,0.1829,0.1829
19,4860,0.1729,0.1729,0.1109,0.1109
20,0,0.1292,0.1292,0.1992,0.1992
20,540,0.0877,0.0877,0.1569,0.1569
20,1080,0.1794,0.1794,0.1332,0.1332
20,1620,0.1576,0.1576,0.1341,0.1341
20,2160,0.158,0.158,0.1331,0.1331
20,2700,0.1433,0.1433,0.1613,0.1613
20,3240,0.1639,0.1639,0.1457,0.1457
20,3780,0.129,0.129,0.147,0.147
20,4320,0.1681,0.1681,0.1507,0.1507
20,4860,0.1729,0.1729,0.1574,0.1574
21,0,0.1292,0.1292,0.1696,0.1696
21,540,0.0877,0.0877,0.1373,0.1373
21,1080,0.1794,0.1794,0.1728,0.1728
21,1620,0.1576,0.1576,0.1629,0.1629
21,2160,0.158,0.158,0.1498,0.1498
21,2700,0.1433,0.1433,0.1634,0.1634
21,3240,0.1639,0.1639,0.1406,0.1406
21,3780,0.129,0.129,0.1512,0.1512
21,4320,0.1681,0.1681,0.148,0.148
21,4860,0.1729,0.1729,0.1389,0.1389
22,0,0.1292,0.1292,0.1425,0.1425
22,540,0.0877,0.0877,0.164,0.164
22,1080,0.1794,0.1794,0.1396,0.1396
22,1620,0.1576,0.1576,0.1722,0.1722
22,2160,0.158,0.158,0.1609,0.1609
22,2700,0.1433,0.1433,0.1388,0.1388
22,3240,0.1639,0.1639,0.172,0.172
22,3780,0.129,0.129,0.189,0.189
22,4320,0.1681,0.1681,0.1845,0.1845
22,4860,0.1729,0.1729,0.1335,0.1335
23,0,0.1292,0.1292,0.1545,0.1545
23,540,0.0877,0.0877,0.1671,0.1671
23,1080,0.1794,0.1794,0.1647,0.1647
23,1620,0.1576,0.1576,0.155,0.155
23,2160,0.158,0.158,0.1331,0.1331
23,2700,0.1433,0.1433,0.1198,0.1198
23,3240,0.1639,0.1639,0.1761,0.1761
23,3780,0.129,0.129,0.1454,0.1454
23,4320,0.1681,0.1681,0.1787,0.1787
23,4860,0.1729,0.1729,0.1371,0.1371
24,0,0.1292,0.1292,0.131,0.131
24,540,0.0877,0.0877,0.1754,0.1754
24,1080,0.1794,0.1794,0.1775,0.1775
24,1620,0.1576,0.1576,0.1616,0.1616
24,2160,0.158,0.158,0.1804,0.1804
24,2700,0.1433,0.1433,0.1501,0.1501
24,3240,0.1639,0.1639,0.165,0.165
24,3780,0.129,0.129,0.1371,0.1371
24,4320,0.1681,0.1681,0.155,0.155
24,4860,0.1729,0.1729,0.1573,0.1573
25,0,0.1292,0.1292,0.1394,0.1394
25,540,0.0877,0.0877,0.1668,0.1668
25,1080,0.1794,0.1794,0.1406,0.1406
25,1620,0.1576,0.1576,0.1613,0.1613
25,2160,0.158,0.158,0.1449,0.1449
25,2700,0.1433,0.1433,0.1885,0.1885
25,3240,0.1639,0.1639,0.1313,0.1313
25,3780,0.129,0.129,0.1097,0.1097
25,4320,0.1681,0.1681,0.1829,0.1829
25,4860,0.1729,0.1729,0.1539,0.1539
26,0,0.1292,0.1292,0.1269,0.1269
26,540,0.0877,0.0877,0.1216,0.1216
26,1080,0.1794,0.1794,0.1611,0.1611
26,1620,0.1576,0.1576,0.1264,0.1264
26,2160,0.158,0.158,0.156,0.156
26,2700,0.1433,0.1433,0.132,0.132
26,3240,0.1639,0.1639,0.1784,0.1784
26,3780,0.129,0.129,0.1194,0.1194
26,4320,0.1681,0.1681,0.1744,0.1744
26,4860,0.1729,0.1729,0.1687,0.1687
27,0,0.1292,0.1292,0.137,0.137
27,540,0.0877,0.0877,0.1694,0.1694
27,1080,0.1794,0.1794,0.1519,0.1519
27,1620,0.1576,0.1576,0.1865,0.1865
27,2160,0.158,0.158,0.1627,0.1627
27,2700,0.1433,0.1433,0.1869,0.1869
27,3240,0.1639,0.1639,0.1572,0.1572
27,3780,0.129,0.129,0.1418,0.1418
27,4320,0.1681,0.1681,0.184,0.184
27,4860,0.1729,0.1729,0.1145,0.1145
28,0,0.1292,0.1292,0.1673,0.1673
28,540,0.0877,0.0877,0.1501,0.1501
28,1080,0.1794,0.1794,0.1684,0.1684
28,1620,0.1576,0.1576,0.145,0.145
28,2160,0.158,0.158,0.1463,0.1463
28,2700,0.1433,0.1433,0.2004,0.2004
28,3240,0.1639,0.1639,0.1435,0.1435
28,3780,0.129,0.129,0.1715,0.1715
28,4320,0.1681,0.1681,0.1619,0.1619
28,4860,0.1729,0.1729,0.1769,0.1769
29,0,0.1292,0.1292,0.1461,0.1461
29,540,0.0877,0.0877,0.1426,0.1426
29,1080,0.1794,0.1794,0.1767,0.1767
29,1620,0.1576,0.1576,0.1501,0.1501
29,2160,0.158,0.158,0.1355,0.1355
29,2700,0.1433,0.1433,0.1684,0.1684
29,3240,0.1639,0.1639,0.139,0.139
29,3780,0.129,0.129,0.1754,0.1754
29,4320,0.1681,0.1681,0.1413,0.1413
29,4860,0.1729,0.1729,0.1391,0.1391
30,0,0.1292,0.1292,0.1619,0.1619
30,540,0.0877,0.0877,0.1773,0.1773
30,1080,0.1794,0.1794,0.1559,0.1559
30,1620,0.1576,0.1576,0.1268,0.1268
30,2160,0.158,0.158,0.1506,0.1506
30,2700,0.1433,0.1433,0.1625,0.1625
30,3240,0.1639,0.1639,0.1532,0.1532
30,3780,0.129,0.129,0.1695,0.1695
30,4320,0.1681,0.1681,0.1598,0.1598
30,4860,0.1729,0.1729,0.1207,0.1207
31,0,0.1292,0.1292,0.1091,0.1091
31,540,0.0877,0.0877,0.1363,0.1363
31,1080,0.1794,0.1794,0.1383,0.1383
31,1620,0.1576,0.1576,0.1579,0.1579
31,2160,0.158,0.158,0.1539,0.1539
31,2700,0.1433,0.1433,0.1772,0.1772
31,3240,0.1639,0.1639,0.1528,0.1528
31,3780,0.129,0.129,0.1702,0.1702
31,4320,0.1681,0.1681,0.1665,0.1665
31,4860,0.1729,0.1729,0.1532,0.1532
32,0,0.1292,0.1292,0.124,0.124
32,540,0.0877,0.0877,0.1688,0.1688
32,1080,0.1794,0.1794,0.1264,0.1264
32,1620,0.1576,0.1576,0.1679,0.1679
32,2160,0.158,0.158,0.1323,0.1323
32,2700,0.1433,0.1433,0.1493,0.1493
32,3240,0.1639,0.1639,0.196,0.196
32,3780,0.129,0.129,0.143,0.143
32,4320,0.1681,0.1681,0.1408,0.1408
32,4860,0.1729,0.1729,0.1416,0.1416
33,0,0.1292,0.1292,0.1255,0.1255
33,540,0.0877,0.0877,0.1368,0.1368
33,1080,0.1794,0.1794,0.1403,0.1403
33,1620,0.1576,0.1576,0.1266,0.1266
33,2160,0.158,0.158,0.172,0.172
33,2700,0.1433,0.1433,0.1452,0.1452
33,3240,0.1639,0.1639,0.161,0.161
33,3780,0.129,0.129,0.1807,0.1807
33,4320,0.1681,0.1681,0.1279,0.1279
33,4860,0.1729,0.1729,0.1331,0.1331
34,0,0.1292,0.1292,0.1712,0.1712
34,540,0.0877,0.0877,0.1178,0.1178
34,1080,0.1794,0.1794,0.1702,0.1702
34,1620,0.1576,0.1576,0.1468,0.1468
34,2160,0.158,0.158,0.2057,0.2057
34,2700,0.1433,0.1433,0.1726,0.1726
34,3240,0.1639,0.1639,0.1421,0.1421
34,3780,0.129,0.129,0.1444,0.1444
34,4320,0.1681,0.1681,0.1282,0.1282
34,4860,0.1729,0.1729,0.1562,0.1562
35,0,0.1292,0.1292,0.1433,0.1433
35,540,0.0877,0.0877,0.1296,0.1296
35,1080,0.1794,0.1794,0.1223,0.1223
35,1620,0.1576,0.1576,0.1356,0.1356
35,2160,0.158,0.158,0.1668,0.1668
35,2700,0.1433,0.1433,0.1478,0.1478
35,3240,0.1639,0.1639,0.1661,0.1661
35,3780,0.129,0.129,0.1349,0.1349
35,4320,0.1681,0.1681,0.1707,0.1707
35,4860,0.1729,0.1729,0.132,0.132
36,0,0.1292,0.1292,0.144,0.144
36,540,0.0877,0.0877,0.1213,0.1213
36,1080,0.1794,0.1794,0.1295,0.1295
36,1620,0.1576,0.1576,0.1343,0.1343
36,2160,0.158,0.158,0.1226,0.1226
36,2700,0.1433,0.1433,0.1496,0.1496
36,3240,0.1639,0.1639,0.1566,0.1566
36,3780,0.129,0.129,0.143,0.143
36,4320,0.1681,0.1681,0.1253,0.1253
36,4860,0.1729,0.1729,0.1474,0.1474
37,0,0.1292,0.1292,0.1561,0.1561
37,540,0.0877,0.0877,0.1755,0.1755
37,1080,0.1794,0.1794,0.1513,0.1513
37,1620,0.1576,0.1576,0.1741,0.1741
37,2160,0.158,0.158,0.1583,0.1583
37,2700,0.1433,0.1433,0.1403,0.1403
37,3240,0.1639,0.1639,0.1785,0.1785
37,3780,0.129,0.129,0.1506,0.1506
37,4320,0.1681,0.1681,0.1622,0.1622
37,4860,0.1729,0.1729,0.1484,0.1484
38,0,0.1292,0.1292,0.1232,0.1232
38,540,0.0877,0.0877,0.1326,0.1326
38,1080,0.1794,0.1794,0.1416,0.1416
38,1620,0.1576,0.1576,0.1451,0.1451
38,2160,0.158,0.158,0.1428,0.1428
38,2700,0.1433,0.1433,0.1437,0.1437
38,3240,0.1639,0.1639,0.1259,0.1259
38,3780,0.129,0.129,0.1467,0.1467
38,4320,0.1681,0.1681,0.1362,0.1362
38,4860,0.1729,0.1729,0.1369,0.1369
39,0,0.1292,0.1292,0.1622,0.1622
39,540,0.0877,0.0877,0.1932,0.1932
39,1080,0.1794,0.1794,0.1457,0.1457
39,1620,0.1576,0.1576,0.1086,0.1086
39,2160,0.158,0.158,0.1561,0.1561
39,2700,0.1433,0.1433,0.1472,0.1472
39,3240,0.1639,0.1639,0.1754,0.1754
39,3780,0.129,0.129,0.1935,0.1935
39,4320,0.1681,0.1681,0.1851,0.1851
39,4860,0.1729,0.1729,0.1417,0.1417
40,0,0.1292,0.1292,0.163,0.163
40,540,0.0877,0.0877,0.1403,0.1403
40,1080,0.1794,0.1794,0.1457,0.1457
40,1620,0.1576,0.1576,0.1549,0.1549
40,2160,0.158,0.158,0.1577,0.1577
40,2700,0.1433,0.1433,0.1723,0.1723
40,3240,0.1639,0.1639,0.1389,0.1389
40,3780,0.129,0.129,0.144,0.144
40,4320,0.1681,0.1681,0.2039,0.2039
40,4860,0.1729,0.1729,0.15,0.15
41,0,0.1292,0.1292,0.1721,0.1721
41,540,0.0877,0.0877,0.1366,0.1366
41,1080,0.1794,0.1794,0.1359,0.1359
41,1620,0.1576,0.1576,0.1387,0.1387
41,2160,0.158,0.158,0.1508,0.1508
41,2700,0.1433,0.1433,0.13,0.13
41,3240,0.1639,0.1639,0.1623,0.1623
41,3780,0.129,0.129,0.1587,0.1587
41,4320,0.1681,0.1681,0.132,0.132
41,4860,0.1729,0.1729,0.163,0.163
42,0,0.1292,0.1292,0.1787,0.1787
42,540,0.0877,0.0877,0.1308,0.1308
42,1080,0.1794,0.1794,0.1608,0.1608
42,1620,0.1576,0.1576,0.1691,0.1691
42,2160,0.158,0.158,0.1449,0.1449
42,2700,0.1433,0.1433,0.1542,0.1542
42,3240,0.1639,0.1639,0.1421,0.1421
42,3780,0.129,0.129,0.123,0.123
42,4320,0.1681,0.1681,0.1252,0.1252
42,4860,0.1729,0.1729,0.1726,0.1726
43,0,0.1292,0.1292,0.1135,0.1135
43,540,0.0877,0.0877,0.1423,0.1423
43,1080,0.1794,0.1794,0.1666,0.1666
43,1620,0.1576,0.1576,0.1504,0.1504
43,2160,0.158,0.158,0.184,0.184
43,2700,0.1433,0.1433,0.1582,0.1582
43,3240,0.1639,0.1639,0.1416,0.1416
43,3780,0.129,0.129,0.1602,0.1602
43,4320,0.1681,0.1681,0.1749,0.1749
43,4860,0.1729,0.1729,0.1471,0.1471
44,0,0.1292,0.1292,0.1621,0.1621
44,540,0.0877,0.0877,0.1571,0.1571
44,1080,0.1794,0.1794,0.1444,0.1444
44,1620,0.1576,0.1576,0.1627,0.1627
44,2160,0.158,0.158,0.1444,0.1444
44,2700,0.1433,0.1433,0.1255,0.1255
44,3240,0.1639,0.1639,0.1799,0.1799
44,3780,0.129,0.129,0.171,0.171
44,4320,0.1681,0.1681,0.1291,0.1291
44,4860,0.1729,0.1729,0.1757,0.1757
45,0,0.1292,0.1292,0.159,0.159
45,540,0.0877,0.0877,0.1351,0.1351
45,1080,0.1794,0.1794,0.1412,0.1412
45,1620,0.1576,0.1576,0.1588,0.1588
45,2160,0.158,0.158,0.1419,0.1419
45,2700,0.1433,0.1433,0.1463,0.1463
45,3240,0.1639,0.1639,0.143,0.143
45,3780,0.129,0.129,0.1479,0.1479
45,4320,0.1681,0.1681,0.1226,0.1226
45,4860,0.1729,0.1729,0.1835,0.1835
46,0,0.1292,0.1292,0.1501,0.1501
46,540,0.0877,0.0877,0.17,0.17
46,1080,0.1794,0.1794,0.128,0.128
46,1620,0.1576,0.1576,0.1551,0.1551
46,2160,0.158,0.158,0.1608,0.1608
46,2700,0.1433,0.1433,0.1431,0.1431
46,3240,0.1639,0.1639,0.1763,0.1763
46,3780,0.129,0.129,0.1447,0.1447
46,4320,0.1681,0.1681,0.1544,0.1544
46,4860,0.1729,0.1729,0.1298,0.1298
47,0,0.1292,0.1292,0.1347,0.1347
47,540,0.0877,0.0877,0.1541,0.1541
47,1080,0.1794,0.1794,0.1568,0.1568
47,1620,0.1576,0.1576,0.1431,0.1431
47,2160,0.158,0.158,0.1344,0.1344
47,2700,0.1433,0.1433,0.1897,0.1897
47,3240,0.1639,0.1639,0.1676,0.1676
47,3780,0.129,0.129,0.1341,0.1341
47,4320,0.1681,0.1681,0.1662,0.1662
47,4860,0.1729,0.1729,0.1667,0.1667
48,0,0.1292,0.1292,0.1391,0.1391
48,540,0.0877,0.0877,0.1666,0.1666
48,1080,0.1794,0.1794,0.1578,0.1578
48,1620,0.1576,0.1576,0.1598,0.1598
48,2160,0.158,0.158,0.1744,0.1744
48,2700,0.1433,0.1433,0.1887,0.1887
48,3240,0.1639,0.1639,0.141,0.141
48,3780,0.129,0.129,0.1476,0.1476
48,4320,0.1681,0.1681,0.1635,0.1635
48,4860,0.1729,0.1729,0.1598,0.1598
49,0,0.1292,0.1292,0.1645,0.1645
49,540,0.0877,0.0877,0.1394,0.1394
49,1080,0.1794,0.1794,0.1483,0.1483
49,1620,0.1576,0.1576,0.148,0.148
49,2160,0.158,0.158,0.1356,0.1356
49,2700,0.1433,0.1433,0.1651,0.1651
49,3240,0.1639,0.1639,0.1544,0.1544
49,3780,0.129,0.129,0.1646,0.1646
49,4320,0.1681,0.1681,0.1286,0.1286
49,4860,0.1729,0.1729,0.1487,0.1487
50,0,0.1292,0.1292,0.1256,0.1256
50,540,0.0877,0.0877,0.1429,0.1429
50,1080,0.1794,0.1794,0.1543,0.1543
50,1620,0.1576,0.1576,0.1609,0.1609
50,2160,0.158,0.158,0.1891,0.1891
50,2700,0.1433,0.1433,0.1351,0.1351
50,3240,0.1639,0.1639,0.1549,0.1549
50,3780,0.129,0.129,0.1372,0.1372
50,4320,0.1681,0.1681,0.1618,0.1618
50,4860,0.1729,0.1729,0.1647,0.1647
51,0,0.1292,0.1292,0.173,0.173
51,540,0.0877,0.0877,0.1725,0.1725
51,1080,0.1794,0.1794,0.1691,0.1691
51,1620,0.1576,0.1576,0.1306,0.1306
51,2160,0.158,0.158,0.1532,0.1532
51,2700,0.1433,0.1433,0.172,0.172
51,3240,0.1639,0.1639,0.1239,0.1239
51,3780,0.129,0.129,0.1701,0.1701
51,4320,0.1681,0.1681,0.1455,0.1455
51,4860,0.1729,0.1729,0.1136,0.1136
52,0,0.1292,0.1292,0.1415,0.1415
52,540,0.0877,0.0877,0.1243,0.1243
52,1080,0.1794,0.1794,0.1458,0.1458
52,1620,0.1576,0.1576,0.1644,0.1644
52,2160,0.158,0.158,0.1335,0.1335
52,2700,0.1433,0.1433,0.1231,0.1231
52,3240,0.1639,0.1639,0.1545,0.1545
52,3780,0.129,0.129,0.1383,0.1383
52,4320,0.1681,0.1681,0.1777,0.1777
52,4860,0.1729,0.1729,0.1737,0.1737
53,0,0.1292,0.1292,0.1259,0.1259
53,540,0.0877,0.0877,0.1258,0.1258
53,1080,0.1794,0.1794,0.1623,0.1623
53,1620,0.1576,0.1576,0.1676,0.1676
53,2160,0.158,0.158,0.1649,0.1649
53,2700,0.1433,0.1433,0.1296,0.1296
53,3240,0.1639,0.1639,0.1258,0.1258
53,3780,0.129,0.129,0.1598,0.1598
53,4320,0.1681,0.1681,0.1818,0.1818
53,4860,0.1729,0.1729,0.145,0.145
54,0,0.1292,0.1292,0.1604,0.1604
54,540,0.0877,0.0877,0.1874,0.1874
54,1080,0.1794,0.1794,0.1425,0.1425
54,1620,0.1576,0.1576,0.1738,0.1738
54,2160,0.158,0.158,0.1683,0.1683
54,2700,0.1433,0.1433,0.2092,0.2092
54,3240,0.1639,0.1639,0.1617,0.1617
54,3780,0.129,0.129,0.1171,0.1171
54,4320,0.1681,0.1681,0.1662,0.1662
54,4860,0.1729,0.1729,0.0961,0.0961
55,0,0.1292,0.1292,0.158,0.158
55,540,0.0877,0.0877,0.16,0.16
55,1080,0.1794,0.1794,0.1635,0.1635
55,1620,0.1576,0.1576,0.1773,0.1773
55,2160,0.158,0.158,0.1812,0.1812
55,2700,0.1433,0.1433,0.1106,0.1106
55,3240,0.1639,0.1639,0.1381,0.1381
55,3780,0.129,0.129,0.1503,0.1503
55,4320,0.1681,0.1681,0.1449,0.1449
55,4860,0.1729,0.1729,0.1398,0.1398
56,0,0.1292,0.1292,0.1761,0.1761
56,540,0.0877,0.0877,0.1388,0.1388
56,1080,0.1794,0.1794,0.1673,0.1673
56,1620,0.1576,0.1576,0.1284,0.1284
56,2160,0.158,0.158,0.1183,0.1183
56,2700,0.1433,0.1433,0.1567,0.1567
56,3240,0.1639,0.1639,0.1798,0.1798
56,3780,0.129,0.129,0.1932,0.1932
56,4320,0.1681,0.1681,0.1551,0.1551
56,4860,0.1729,0.1729,0.1471,0.1471
57,0,0.1292,0.1292,0.1675,0.1675
57,540,0.0877,0.0877,0.1505,0.1505
57,1080,0.1794,0.1794,0.1278,0.1278
57,1620,0.1576,0.1576,0.1472,0.1472
57,2160,0.158,0.158,0.141,0.141
57,2700,0.1433,0.1433,0.1538,0.1538
