epoch,step,train_m_loss,train_s_loss,test_m_loss,test_s_loss
6,0,62.1902,62.1902,74.0142,74.0142
6,540,60.1846,60.1846,73.7658,73.7658
6,1080,76.6836,76.6836,81.715,81.715
6,1620,49.8526,49.8526,78.6256,78.6256
6,2160,65.6143,65.6143,74.9757,74.9757
6,2700,64.7,64.7,87.9425,87.9425
6,3240,60.1977,60.1977,65.6377,65.6377
6,3780,88.3635,88.3635,61.519,61.519
6,4320,75.5518,75.5518,65.5829,65.5829
6,4860,72.8999,72.8999,81.1797,81.1797
7,0,63.5627,63.5627,54.2219,54.2219
7,540,60.4166,60.4166,70.1189,70.1189
7,1080,78.2072,78.2072,70.254,70.254
7,1620,48.6078,48.6078,65.5153,65.5153
7,2160,67.0198,67.0198,73.3823,73.3823
7,2700,65.7149,65.7149,102.3589,102.3589
7,3240,58.8451,58.8451,68.0305,68.0305
7,3780,88.0524,88.0524,66.4532,66.4532
7,4320,73.0913,73.0913,61.9057,61.9057
7,4860,72.3862,72.3862,75.9139,75.9139
8,0,61.4017,61.4017,68.6377,68.6377
8,540,61.501,61.501,70.8802,70.8802
8,1080,79.733,79.733,77.9955,77.9955
8,1620,46.8086,46.8086,72.2989,72.2989
8,2160,64.9339,64.9339,70.2354,70.2354
8,2700,65.5611,65.5611,86.4391,86.4391
8,3240,58.9206,58.9206,80.6061,80.6061
8,3780,86.0764,86.0764,67.4796,67.4796
8,4320,73.8289,73.8289,50.8757,50.8757
8,4860,73.5657,73.5657,70.4054,70.4054
9,0,62.4833,62.4833,71.3281,71.3281
9,540,61.1986,61.1986,79.7274,79.7274
9,1080,77.8069,77.8069,66.3304,66.3304
9,1620,48.6094,48.6094,59.386,59.386
9,2160,67.6216,67.6216,67.3629,67.3629
9,2700,63.4464,63.4464,83.5475,83.5475
9,3240,59.3308,59.3308,53.399,53.399
9,3780,83.2453,83.2453,58.7127,58.7127
9,4320,73.3432,73.3432,64.8026,64.8026
9,4860,74.4108,74.4108,70.5368,70.5368
10,0,62.655,62.655,80.1974,80.1974
10,540,61.0173,61.0173,65.5562,65.5562
10,1080,74.774,74.774,65.9529,65.9529
10,1620,49.2452,49.2452,83.3291,83.3291
10,2160,70.3939,70.3939,74.0957,74.0957
10,2700,65.2045,65.2045,81.8561,81.8561
10,3240,65.0338,65.0338,79.7292,79.7292
10,3780,83.2552,83.2552,73.7117,73.7117
10,4320,75.7049,75.7049,80.201,80.201
10,4860,76.5624,76.5624,65.1158,65.1158
11,0,63.6018,63.6018,64.6326,64.6326
11,540,61.1677,61.1677,62.3963,62.3963
11,1080,73.2585,73.2585,72.7282,72.7282
11,1620,53.9964,53.9964,84.4975,84.4975
11,2160,72.8885,72.8885,78.8727,78.8727
11,2700,61.8949,61.8949,75.027,75.027
11,3240,65.8249,65.8249,55.8574,55.8574
11,3780,77.683,77.683,61.5536,61.5536
11,4320,73.1362,73.1362,62.6608,62.6608
11,4860,78.2378,78.2378,75.15,75.15
12,0,61.5492,61.5492,48.6339,48.6339
12,540,63.3152,63.3152,61.2151,61.2151
12,1080,71.1434,71.1434,68.4338,68.4338
12,1620,55.0363,55.0363,75.8603,75.8603
12,2160,75.2786,75.2786,68.8619,68.8619
12,2700,66.2298,66.2298,79.9894,79.9894
12,3240,67.6284,67.6284,58.3674,58.3674
12,3780,74.5793,74.5793,63.7253,63.7253
12,4320,77.1891,77.1891,71.5523,71.5523
12,4860,74.3207,74.3207,55.1003,55.1003
13,0,59.9325,59.9325,62.8826,62.8826
13,540,63.5731,63.5731,64.1991,64.1991
13,1080,70.8525,70.8525,60.5994,60.5994
13,1620,47.9552,47.9552,61.9651,61.9651
13,2160,72.6831,72.6831,57.362,57.362
13,2700,66.4393,66.4393,85.4023,85.4023
13,3240,68.0789,68.0789,64.1015,64.1015
13,3780,70.9398,70.9398,67.7824,67.7824
13,4320,51.6656,51.6656,55.4024,55.4024
13,4860,61.2683,61.2683,64.8456,64.8456
14,0,57.9985,57.9985,71.8765,71.8765
14,540,63.7628,63.7628,64.835,64.835
14,1080,64.665,64.665,56.9312,56.9312
14,1620,46.4102,46.4102,75.9544,75.9544
14,2160,71.9705,71.9705,60.2068,60.2068
14,2700,57.6076,57.6076,52.7069,52.7069
14,3240,64.9644,64.9644,60.6601,60.6601
14,3780,67.2901,67.2901,56.4681,56.4681
14,4320,54.6371,54.6371,60.8642,60.8642
14,4860,57.3911,57.3911,78.089,78.089
15,0,56.8636,56.8636,56.7995,56.7995
15,540,62.5257,62.5257,54.896,54.896
15,1080,60.1504,60.1504,50.1511,50.1511
15,1620,55.4233,55.4233,68.7957,68.7957
15,2160,69.5479,69.5479,60.5036,60.5036
15,2700,50.6476,50.6476,65.2637,65.2637
15,3240,61.8276,61.8276,62.585,62.585
15,3780,66.1662,66.1662,54.1528,54.1528
15,4320,51.832,51.832,54.8914,54.8914
15,4860,54.5558,54.5558,54.1551,54.1551
16,0,49.1896,49.1896,68.3743,68.3743
16,540,55.5915,55.5915,52.2781,52.2781
16,1080,53.2255,53.2255,48.1988,48.1988
16,1620,42.7124,42.7124,65.8914,65.8914
16,2160,64.4334,64.4334,59.8904,59.8904
16,2700,53.9705,53.9705,41.7168,41.7168
16,3240,53.1652,53.1652,54.2254,54.2254
16,3780,61.0098,61.0098,56.2412,56.2412
16,4320,46.7788,46.7788,47.6528,47.6528
16,4860,53.871,53.871,57.8218,57.8218
17,0,44.0649,44.0649,57.362,57.362
17,540,50.8434,50.8434,39.8409,39.8409
17,1080,43.5484,43.5484,51.1312,51.1312
17,1620,45.3694,45.3694,63.2752,63.2752
17,2160,58.3589,58.3589,55.5643,55.5643
17,2700,49.3614,49.3614,47.3244,47.3244
17,3240,59.2377,59.2377,52.2422,52.2422
17,3780,57.9017,57.9017,62.9115,62.9115
17,4320,45.9525,45.9525,39.9377,39.9377
17,4860,47.9137,47.9137,40.1252,40.1252
18,0,54.7495,54.7495,58.9606,58.9606
18,540,51.0013,51.0013,38.7825,38.7825
18,1080,46.8911,46.8911,38.2653,38.2653
18,1620,56.5962,56.5962,61.8966,61.8966
18,2160,54.4899,54.4899,51.6573,51.6573
18,2700,44.1323,44.1323,53.2101,53.2101
18,3240,58.2788,58.2788,46.2245,46.2245
18,3780,54.4594,54.4594,56.4896,56.4896
18,4320,45.8405,45.8405,54.2258,54.2258
18,4860,44.7624,44.7624,45.9362,45.9362
19,0,41.5289,41.5289,31.5292,31.5292
19,540,56.5771,56.5771,40.5141,40.5141
19,1080,48.1445,48.1445,52.6264,52.6264
19,1620,62.571,62.571,65.181,65.181
19,2160,50.8543,50.8543,45.5104,45.5104
19,2700,37.3814,37.3814,37.2058,37.2058
19,3240,55.4548,55.4548,39.6116,39.6116
19,3780,51.8273,51.8273,31.3912,31.3912
19,4320,46.9836,46.9836,61.3969,61.3969
19,4860,47.9248,47.9248,48.4109,48.4109
20,0,41.5464,41.5464,36.1434,36.1434
20,540,52.5641,52.5641,52.4492,52.4492
20,1080,51.4549,51.4549,44.5419,44.5419
20,1620,60.0555,60.0555,66.106,66.106
20,2160,49.0436,49.0436,36.1404,36.1404
20,2700,39.2508,39.2508,43.0569,43.0569
20,3240,52.5014,52.5014,36.9583,36.9583
20,3780,50.0004,50.0004,33.9524,33.9524
20,4320,56.5983,56.5983,52.8512,52.8512
20,4860,43.0829,43.0829,54.8587,54.8587
21,0,34.5617,34.5617,48.2422,48.2422
21,540,55.1422,55.1422,53.3891,53.3891
21,1080,46.0728,46.0728,37.7632,37.7632
21,1620,32.1558,32.1558,48.7196,48.7196
21,2160,44.6712,44.6712,39.8573,39.8573
21,2700,39.1181,39.1181,51.518,51.518
21,3240,56.7764,56.7764,42.6697,42.6697
21,3780,48.3637,48.3637,32.3049,32.3049
21,4320,50.3277,50.3277,46.6718,46.6718
21,4860,44.486,44.486,41.0392,41.0392
22,0,33.0792,33.0792,49.9569,49.9569
22,540,52.8076,52.8076,45.1179,45.1179
22,1080,40.3825,40.3825,40.5204,40.5204
22,1620,28.1133,28.1133,45.6981,45.6981
22,2160,40.6806,40.6806,42.9817,42.9817
22,2700,53.2588,53.2588,41.147,41.147
22,3240,53.9027,53.9027,51.6353,51.6353
22,3780,47.1244,47.1244,57.8404,57.8404
22,4320,36.5044,36.5044,38.1422,38.1422
22,4860,44.9527,44.9527,42.3277,42.3277
23,0,34.3204,34.3204,36.6989,36.6989
23,540,48.7171,48.7171,35.3929,35.3929
23,1080,39.1616,39.1616,43.0801,43.0801
23,1620,28.0949,28.0949,44.4642,44.4642
23,2160,39.4104,39.4104,35.2029,35.2029
23,2700,39.9226,39.9226,51.6638,51.6638
23,3240,57.5451,57.5451,38.6813,38.6813
23,3780,46.3611,46.3611,34.6915,34.6915
23,4320,41.2158,41.2158,47.815,47.815
23,4860,41.4827,41.4827,43.9023,43.9023
24,0,28.7523,28.7523,38.6222,38.6222
24,540,47.1596,47.1596,36.9247,36.9247
24,1080,38.9848,38.9848,52.3398,52.3398
24,1620,27.5194,27.5194,43.1656,43.1656
24,2160,36.4616,36.4616,39.0772,39.0772
24,2700,36.4715,36.4715,53.161,53.161
24,3240,52.7037,52.7037,38.5345,38.5345
24,3780,45.8027,45.8027,44.3266,44.3266
24,4320,38.3337,38.3337,37.1082,37.1082
24,4860,42.6896,42.6896,58.4368,58.4368
25,0,33.8674,33.8674,37.0398,37.0398
25,540,52.7019,52.7019,38.4896,38.4896
25,1080,42.6142,42.6142,40.9464,40.9464
25,1620,28.3698,28.3698,38.4743,38.4743
25,2160,34.913,34.913,44.5741,44.5741
25,2700,43.7661,43.7661,30.2422,30.2422
25,3240,52.2782,52.2782,29.0644,29.0644
25,3780,45.94,45.94,56.7791,56.7791
25,4320,35.1267,35.1267,33.2056,33.2056
25,4860,42.2644,42.2644,34.9515,34.9515
26,0,31.5773,31.5773,48.3012,48.3012
26,540,45.5643,45.5643,33.2675,33.2675
26,1080,37.8551,37.8551,44.3414,44.3414
26,1620,30.7621,30.7621,42.2234,42.2234
26,2160,34.52,34.52,53.6074,53.6074
26,2700,40.5049,40.5049,36.9109,36.9109
26,3240,50.9639,50.9639,38.6696,38.6696
26,3780,44.4653,44.4653,55.6937,55.6937
26,4320,38.5337,38.5337,30.4598,30.4598
26,4860,42.096,42.096,49.3935,49.3935
27,0,32.8557,32.8557,52.5268,52.5268
27,540,42.3787,42.3787,27.9386,27.9386
27,1080,41.1673,41.1673,41.704,41.704
27,1620,28.0116,28.0116,42.9491,42.9491
27,2160,34.368,34.368,30.2188,30.2188
27,2700,43.0298,43.0298,39.5827,39.5827
27,3240,45.9285,45.9285,35.8673,35.8673
27,3780,43.9871,43.9871,60.4146,60.4146
27,4320,33.4717,33.4717,31.3486,31.3486
27,4860,38.7631,38.7631,32.5165,32.5165
28,0,36.521,36.521,37.599,37.599
28,540,46.2226,46.2226,35.4268,35.4268
28,1080,44.3689,44.3689,41.5309,41.5309
28,1620,31.4719,31.4719,32.2536,32.2536
28,2160,35.738,35.738,35.1899,35.1899
28,2700,37.0481,37.0481,36.1205,36.1205
28,3240,47.2361,47.2361,50.1082,50.1082
28,3780,43.5431,43.5431,45.7929,45.7929
28,4320,33.0115,33.0115,38.3297,38.3297
28,4860,38.9953,38.9953,44.456,44.456
29,0,26.6772,26.6772,35.0248,35.0248
29,540,43.8559,43.8559,25.6947,25.6947
29,1080,35.4968,35.4968,29.9111,29.9111
29,1620,29.6654,29.6654,33.9208,33.9208
29,2160,32.1627,32.1627,25.8699,25.8699
29,2700,41.5396,41.5396,41.1001,41.1001
29,3240,48.3372,48.3372,33.2962,33.2962
29,3780,43.4477,43.4477,38.3425,38.3425
29,4320,33.4239,33.4239,30.3027,30.3027
29,4860,38.7661,38.7661,35.2954,35.2954
30,0,26.1248,26.1248,28.0162,28.0162
30,540,45.027,45.027,32.6713,32.6713
30,1080,43.4001,43.4001,46.0235,46.0235
30,1620,34.3845,34.3845,36.844,36.844
30,2160,33.248,33.248,34.9967,34.9967
30,2700,36.8955,36.8955,38.7057,38.7057
30,3240,46.5488,46.5488,35.509,35.509
30,3780,43.4942,43.4942,30.4642,30.4642
30,4320,33.295,33.295,31.3721,31.3721
30,4860,39.072,39.072,40.0314,40.0314
31,0,36.3633,36.3633,40.247,40.247
31,540,48.7399,48.7399,31.4622,31.4622
31,1080,45.5474,45.5474,49.1997,49.1997
31,1620,34.8284,34.8284,47.6646,47.6646
31,2160,32.0451,32.0451,29.1833,29.1833
31,2700,40.7112,40.7112,39.215,39.215
31,3240,42.1832,42.1832,33.5864,33.5864
31,3780,43.3829,43.3829,32.9357,32.9357
31,4320,32.9112,32.9112,25.2894,25.2894
31,4860,39.2103,39.2103,57.4333,57.4333
32,0,28.4048,28.4048,39.8333,39.8333
32,540,41.2549,41.2549,55.3206,55.3206
32,1080,45.3116,45.3116,32.9621,32.9621
32,1620,32.0824,32.0824,42.5195,42.5195
32,2160,31.0622,31.0622,35.107,35.107
32,2700,39.4086,39.4086,27.611,27.611
32,3240,50.6142,50.6142,32.9009,32.9009
32,3780,42.271,42.271,44.9022,44.9022
32,4320,33.0424,33.0424,36.6086,36.6086
32,4860,38.5279,38.5279,36.6456,36.6456
33,0,30.185,30.185,37.3642,37.3642
33,540,42.5458,42.5458,53.2401,53.2401
33,1080,31.5146,31.5146,35.9626,35.9626
33,1620,33.9463,33.9463,33.1598,33.1598
33,2160,28.6374,28.6374,36.1091,36.1091
33,2700,35.3427,35.3427,38.2102,38.2102
33,3240,35.0282,35.0282,50.2124,50.2124
33,3780,42.5338,42.5338,40.1556,40.1556
33,4320,32.7183,32.7183,33.6042,33.6042
33,4860,38.6441,38.6441,32.8465,32.8465
34,0,27.5085,27.5085,42.4587,42.4587
34,540,39.5016,39.5016,40.2529,40.2529
34,1080,55.0909,55.0909,38.4634,38.4634
34,1620,37.7687,37.7687,46.1648,46.1648
34,2160,32.2703,32.2703,29.9241,29.9241
34,2700,36.5095,36.5095,22.2285,22.2285
34,3240,37.144,37.144,35.7282,35.7282
34,3780,42.2106,42.2106,38.1004,38.1004
34,4320,32.6105,32.6105,23.4977,23.4977
34,4860,38.5452,38.5452,23.1507,23.1507
35,0,30.7462,30.7462,33.8726,33.8726
35,540,40.1981,40.1981,47.1436,47.1436
35,1080,45.6845,45.6845,32.2734,32.2734
35,1620,30.1493,30.1493,39.2305,39.2305
35,2160,27.5928,27.5928,32.6307,32.6307
35,2700,33.206,33.206,26.8566,26.8566
35,3240,32.5416,32.5416,43.8126,43.8126
35,3780,39.4743,39.4743,30.1517,30.1517
35,4320,33.9669,33.9669,36.132,36.132
35,4860,39.6204,39.6204,33.1564,33.1564
36,0,35.8574,35.8574,30.4736,30.4736
36,540,39.6687,39.6687,35.1713,35.1713
36,1080,36.5492,36.5492,48.1136,48.1136
36,1620,38.9668,38.9668,23.6379,23.6379
36,2160,28.3983,28.3983,32.2097,32.2097
36,2700,37.732,37.732,23.2496,23.2496
36,3240,30.929,30.929,43.3133,43.3133
36,3780,40.7544,40.7544,32.0357,32.0357
36,4320,32.0153,32.0153,29.4538,29.4538
36,4860,41.0063,41.0063,25.6156,25.6156
37,0,26.1049,26.1049,39.4404,39.4404
37,540,30.4041,30.4041,29.5482,29.5482
37,1080,38.7682,38.7682,38.3734,38.3734
37,1620,32.0837,32.0837,31.8312,31.8312
37,2160,27.0392,27.0392,28.5687,28.5687
37,2700,37.1505,37.1505,44.7345,44.7345
37,3240,53.8652,53.8652,39.3797,39.3797
37,3780,39.7729,39.7729,28.3985,28.3985
37,4320,30.3733,30.3733,32.0473,32.0473
37,4860,36.7338,36.7338,32.2067,32.2067
38,0,26.9064,26.9064,47.8984,47.8984
38,540,31.8515,31.8515,23.9401,23.9401
38,1080,37.9867,37.9867,46.3293,46.3293
38,1620,31.6238,31.6238,34.3823,34.3823
38,2160,28.1354,28.1354,43.2908,43.2908
38,2700,35.3841,35.3841,31.9445,31.9445
38,3240,35.6339,35.6339,34.1441,34.1441
38,3780,37.8819,37.8819,44.548,44.548
38,4320,32.9416,32.9416,36.7943,36.7943
38,4860,36.1319,36.1319,28.5357,28.5357
39,0,31.5065,31.5065,39.8142,39.8142
39,540,43.0586,43.0586,30.7773,30.7773
39,1080,29.2884,29.2884,24.1495,24.1495
39,1620,31.021,31.021,30.878,30.878
39,2160,27.852,27.852,24.7131,24.7131
39,2700,33.7959,33.7959,22.7989,22.7989
39,3240,29.9956,29.9956,38.7498,38.7498
39,3780,38.7568,38.7568,34.0992,34.0992
39,4320,30.6882,30.6882,37.6181,37.6181
39,4860,34.9169,34.9169,24.44,24.44
