epoch,step,train_m_loss,train_s_loss,test_m_loss,test_s_loss
12,4860,0.0827,0.0827,0.1265,0.1265
13,0,0.1165,0.1165,0.1162,0.1162
13,540,0.1275,0.1275,0.1172,0.1172
13,1080,0.1348,0.1348,0.0912,0.0912
13,1620,0.1618,0.1618,0.1095,0.1095
13,2160,0.1339,0.1339,0.1224,0.1224
13,2700,0.1417,0.1417,0.1429,0.1429
13,3240,0.1502,0.1502,0.1013,0.1013
13,3780,0.1379,0.1379,0.1302,0.1302
13,4320,0.1431,0.1431,0.1611,0.1611
13,4860,0.1009,0.1009,0.1199,0.1199
14,0,0.1114,0.1114,0.1432,0.1432
14,540,0.119,0.119,0.1341,0.1341
14,1080,0.1417,0.1417,0.1278,0.1278
14,1620,0.1447,0.1447,0.1626,0.1626
14,2160,0.1297,0.1297,0.1417,0.1417
14,2700,0.132,0.132,0.1383,0.1383
14,3240,0.1477,0.1477,0.1395,0.1395
14,3780,0.1388,0.1388,0.1221,0.1221
14,4320,0.1475,0.1475,0.121,0.121
14,4860,0.074,0.074,0.1131,0.1131
15,0,0.1118,0.1118,0.1304,0.1304
15,540,0.1081,0.1081,0.127,0.127
15,1080,0.1352,0.1352,0.1429,0.1429
15,1620,0.1069,0.1069,0.1005,0.1005
15,2160,0.119,0.119,0.145,0.145
15,2700,0.1318,0.1318,0.0904,0.0904
15,3240,0.1408,0.1408,0.1315,0.1315
15,3780,0.1394,0.1394,0.1212,0.1212
15,4320,0.1311,0.1311,0.1046,0.1046
15,4860,0.0815,0.0815,0.1241,0.1241
16,0,0.1135,0.1135,0.1266,0.1266
16,540,0.1052,0.1052,0.1243,0.1243
16,1080,0.1418,0.1418,0.1655,0.1655
16,1620,0.1735,0.1735,0.1483,0.1483
16,2160,0.1217,0.1217,0.1098,0.1098
16,2700,0.1283,0.1283,0.1328,0.1328
16,3240,0.1361,0.1361,0.0892,0.0892
16,3780,0.1334,0.1334,0.1017,0.1017
16,4320,0.1395,0.1395,0.1067,0.1067
16,4860,0.0956,0.0956,0.1302,0.1302
17,0,0.1137,0.1137,0.1292,0.1292
17,540,0.1033,0.1033,0.1345,0.1345
17,1080,0.1444,0.1444,0.1426,0.1426
17,1620,0.1684,0.1684,0.179,0.179
17,2160,0.1068,0.1068,0.1219,0.1219
17,2700,0.1173,0.1173,0.1115,0.1115
17,3240,0.1308,0.1308,0.1159,0.1159
17,3780,0.1364,0.1364,0.1566,0.1566
17,4320,0.1368,0.1368,0.1288,0.1288
17,4860,0.0927,0.0927,0.1117,0.1117
18,0,0.1062,0.1062,0.1383,0.1383
18,540,0.0997,0.0997,0.1003,0.1003
18,1080,0.1447,0.1447,0.1258,0.1258
18,1620,0.1667,0.1667,0.2252,0.2252
18,2160,0.1071,0.1071,0.0975,0.0975
18,2700,0.1361,0.1361,0.1294,0.1294
18,3240,0.1289,0.1289,0.1338,0.1338
18,3780,0.1228,0.1228,0.1376,0.1376
18,4320,0.1334,0.1334,0.1114,0.1114
18,4860,0.0731,0.0731,0.1165,0.1165
19,0,0.0995,0.0995,0.1094,0.1094
19,540,0.0982,0.0982,0.1235,0.1235
19,1080,0.1463,0.1463,0.1148,0.1148
19,1620,0.1457,0.1457,0.1622,0.1622
19,2160,0.0988,0.0988,0.1409,0.1409
19,2700,0.1208,0.1208,0.1332,0.1332
19,3240,0.1275,0.1275,0.1062,0.1062
19,3780,0.125,0.125,0.1175,0.1175
19,4320,0.1293,0.1293,0.11,0.11
19,4860,0.0711,0.0711,0.1139,0.1139
20,0,0.1063,0.1063,0.0981,0.0981
20,540,0.0946,0.0946,0.1096,0.1096
20,1080,0.1469,0.1469,0.123,0.123
20,1620,0.1242,0.1242,0.1422,0.1422
20,2160,0.1056,0.1056,0.1224,0.1224
20,2700,0.1265,0.1265,0.0914,0.0914
20,3240,0.1233,0.1233,0.13,0.13
20,3780,0.1212,0.1212,0.1111,0.1111
20,4320,0.1288,0.1288,0.1402,0.1402
20,4860,0.0739,0.0739,0.1461,0.1461
21,0,0.0962,0.0962,0.0926,0.0926
21,540,0.0989,0.0989,0.1409,0.1409
21,1080,0.1423,0.1423,0.121,0.121
21,1620,0.1404,0.1404,0.131,0.131
21,2160,0.1014,0.1014,0.1328,0.1328
21,2700,0.128,0.128,0.1221,0.1221
21,3240,0.1216,0.1216,0.1289,0.1289
21,3780,0.1191,0.1191,0.1104,0.1104
21,4320,0.1385,0.1385,0.1141,0.1141
21,4860,0.0709,0.0709,0.1077,0.1077
22,0,0.0991,0.0991,0.1134,0.1134
22,540,0.0949,0.0949,0.1312,0.1312
22,1080,0.1406,0.1406,0.1121,0.1121
22,1620,0.139,0.139,0.1646,0.1646
22,2160,0.0937,0.0937,0.1206,0.1206
22,2700,0.12,0.12,0.1118,0.1118
22,3240,0.1182,0.1182,0.1017,0.1017
22,3780,0.1111,0.1111,0.1442,0.1442
22,4320,0.1326,0.1326,0.1197,0.1197
22,4860,0.074,0.074,0.1458,0.1458
23,0,0.096,0.096,0.0931,0.0931
23,540,0.0907,0.0907,0.1407,0.1407
23,1080,0.1415,0.1415,0.1254,0.1254
23,1620,0.1352,0.1352,0.1279,0.1279
23,2160,0.0896,0.0896,0.102,0.102
23,2700,0.1154,0.1154,0.0967,0.0967
23,3240,0.1231,0.1231,0.1179,0.1179
23,3780,0.1024,0.1024,0.1542,0.1542
23,4320,0.1361,0.1361,0.1408,0.1408
23,4860,0.0725,0.0725,0.1108,0.1108
24,0,0.0941,0.0941,0.1018,0.1018
24,540,0.0942,0.0942,0.089,0.089
24,1080,0.1434,0.1434,0.1388,0.1388
24,1620,0.1455,0.1455,0.1122,0.1122
24,2160,0.0967,0.0967,0.1075,0.1075
24,2700,0.1257,0.1257,0.1205,0.1205
24,3240,0.1229,0.1229,0.1019,0.1019
24,3780,0.1066,0.1066,0.1144,0.1144
24,4320,0.1415,0.1415,0.1437,0.1437
24,4860,0.0792,0.0792,0.1228,0.1228
25,0,0.0978,0.0978,0.089,0.089
25,540,0.1051,0.1051,0.1191,0.1191
25,1080,0.1377,0.1377,0.1169,0.1169
25,1620,0.1231,0.1231,0.1053,0.1053
25,2160,0.1026,0.1026,0.0932,0.0932
25,2700,0.1274,0.1274,0.1205,0.1205
25,3240,0.1228,0.1228,0.1069,0.1069
25,3780,0.0943,0.0943,0.1251,0.1251
25,4320,0.1336,0.1336,0.1508,0.1508
25,4860,0.0757,0.0757,0.133,0.133
26,0,0.0908,0.0908,0.1332,0.1332
26,540,0.0986,0.0986,0.095,0.095
26,1080,0.1345,0.1345,0.1023,0.1023
26,1620,0.1409,0.1409,0.1508,0.1508
26,2160,0.0901,0.0901,0.1283,0.1283
26,2700,0.1295,0.1295,0.135,0.135
26,3240,0.1124,0.1124,0.1172,0.1172
26,3780,0.0969,0.0969,0.1136,0.1136
26,4320,0.1277,0.1277,0.0961,0.0961
26,4860,0.0808,0.0808,0.1126,0.1126
27,0,0.0945,0.0945,0.1224,0.1224
27,540,0.1014,0.1014,0.1367,0.1367
27,1080,0.1364,0.1364,0.1177,0.1177
27,1620,0.1129,0.1129,0.1302,0.1302
27,2160,0.0885,0.0885,0.1215,0.1215
27,2700,0.1255,0.1255,0.1167,0.1167
27,3240,0.1135,0.1135,0.1739,0.1739
27,3780,0.0902,0.0902,0.1061,0.1061
27,4320,0.1264,0.1264,0.1195,0.1195
27,4860,0.0756,0.0756,0.1159,0.1159
28,0,0.0909,0.0909,0.1035,0.1035
28,540,0.0915,0.0915,0.1455,0.1455
28,1080,0.1395,0.1395,0.1065,0.1065
28,1620,0.1275,0.1275,0.1109,0.1109
28,2160,0.1121,0.1121,0.094,0.094
28,2700,0.1126,0.1126,0.1201,0.1201
28,3240,0.1107,0.1107,0.1226,0.1226
28,3780,0.0853,0.0853,0.1355,0.1355
28,4320,0.1233,0.1233,0.1275,0.1275
28,4860,0.0781,0.0781,0.1165,0.1165
29,0,0.092,0.092,0.1125,0.1125
29,540,0.0931,0.0931,0.1175,0.1175
29,1080,0.1391,0.1391,0.1063,0.1063
29,1620,0.1199,0.1199,0.1373,0.1373
29,2160,0.1068,0.1068,0.0982,0.0982
29,2700,0.1127,0.1127,0.1052,0.1052
29,3240,0.1081,0.1081,0.114,0.114
29,3780,0.084,0.084,0.1337,0.1337
29,4320,0.1212,0.1212,0.1068,0.1068
29,4860,0.0826,0.0826,0.1088,0.1088
30,0,0.0878,0.0878,0.0996,0.0996
30,540,0.1003,0.1003,0.125,0.125
30,1080,0.1337,0.1337,0.1402,0.1402
30,1620,0.1278,0.1278,0.0828,0.0828
30,2160,0.1025,0.1025,0.1259,0.1259
30,2700,0.1118,0.1118,0.106,0.106
30,3240,0.1048,0.1048,0.1375,0.1375
30,3780,0.0856,0.0856,0.1217,0.1217
30,4320,0.1231,0.1231,0.1035,0.1035
30,4860,0.0857,0.0857,0.1261,0.1261
31,0,0.0957,0.0957,0.1276,0.1276
31,540,0.0944,0.0944,0.1175,0.1175
31,1080,0.1343,0.1343,0.1305,0.1305
31,1620,0.1106,0.1106,0.0942,0.0942
31,2160,0.0945,0.0945,0.1193,0.1193
31,2700,0.1224,0.1224,0.1153,0.1153
31,3240,0.1126,0.1126,0.1195,0.1195
31,3780,0.0923,0.0923,0.153,0.153
31,4320,0.1164,0.1164,0.1163,0.1163
31,4860,0.0822,0.0822,0.0891,0.0891
32,0,0.089,0.089,0.1186,0.1186
32,540,0.0976,0.0976,0.0882,0.0882
32,1080,0.1368,0.1368,0.1063,0.1063
32,1620,0.1324,0.1324,0.1286,0.1286
32,2160,0.1074,0.1074,0.1195,0.1195
32,2700,0.1098,0.1098,0.0943,0.0943
32,3240,0.1121,0.1121,0.0949,0.0949
32,3780,0.088,0.088,0.1362,0.1362
32,4320,0.1235,0.1235,0.076,0.076
32,4860,0.0857,0.0857,0.1204,0.1204
33,0,0.0873,0.0873,0.1133,0.1133
33,540,0.0938,0.0938,0.0889,0.0889
33,1080,0.1286,0.1286,0.128,0.128
33,1620,0.1333,0.1333,0.1478,0.1478
33,2160,0.0938,0.0938,0.1163,0.1163
33,2700,0.1098,0.1098,0.1254,0.1254
33,3240,0.1058,0.1058,0.1085,0.1085
33,3780,0.0891,0.0891,0.1399,0.1399
33,4320,0.1213,0.1213,0.1129,0.1129
33,4860,0.0896,0.0896,0.1122,0.1122
34,0,0.0938,0.0938,0.147,0.147
34,540,0.0996,0.0996,0.1195,0.1195
34,1080,0.1313,0.1313,0.0941,0.0941
34,1620,0.1159,0.1159,0.1257,0.1257
34,2160,0.0905,0.0905,0.1379,0.1379
34,2700,0.1122,0.1122,0.1135,0.1135
34,3240,0.1028,0.1028,0.0654,0.0654
34,3780,0.0924,0.0924,0.1453,0.1453
34,4320,0.1161,0.1161,0.1488,0.1488
34,4860,0.0772,0.0772,0.1172,0.1172
35,0,0.0923,0.0923,0.1129,0.1129
35,540,0.0955,0.0955,0.1374,0.1374
35,1080,0.1323,0.1323,0.109,0.109
35,1620,0.1222,0.1222,0.1436,0.1436
35,2160,0.1013,0.1013,0.1315,0.1315
35,2700,0.1068,0.1068,0.1057,0.1057
35,3240,0.1064,0.1064,0.0863,0.0863
35,3780,0.0903,0.0903,0.1598,0.1598
35,4320,0.1176,0.1176,0.1487,0.1487
35,4860,0.0761,0.0761,0.1227,0.1227
36,0,0.0951,0.0951,0.1136,0.1136
36,540,0.0887,0.0887,0.1027,0.1027
36,1080,0.1316,0.1316,0.1405,0.1405
36,1620,0.1061,0.1061,0.1253,0.1253
36,2160,0.0942,0.0942,0.1194,0.1194
36,2700,0.1038,0.1038,0.1251,0.1251
36,3240,0.1042,0.1042,0.084,0.084
36,3780,0.0912,0.0912,0.1578,0.1578
36,4320,0.1164,0.1164,0.12,0.12
36,4860,0.0967,0.0967,0.1151,0.1151
37,0,0.0942,0.0942,0.1234,0.1234
37,540,0.0989,0.0989,0.095,0.095
37,1080,0.1362,0.1362,0.1339,0.1339
37,1620,0.0978,0.0978,0.1307,0.1307
37,2160,0.0933,0.0933,0.1556,0.1556
37,2700,0.1046,0.1046,0.1242,0.1242
37,3240,0.1088,0.1088,0.1174,0.1174
37,3780,0.0836,0.0836,0.1209,0.1209
37,4320,0.1119,0.1119,0.1485,0.1485
37,4860,0.1139,0.1139,0.1571,0.1571
38,0,0.085,0.085,0.1386,0.1386
38,540,0.137,0.137,0.1287,0.1287
38,1080,0.1307,0.1307,0.1261,0.1261
38,1620,0.1106,0.1106,0.1511,0.1511
38,2160,0.1166,0.1166,0.1355,0.1355
38,2700,0.1048,0.1048,0.0916,0.0916
38,3240,0.1188,0.1188,0.1457,0.1457
38,3780,0.0824,0.0824,0.1243,0.1243
38,4320,0.1153,0.1153,0.101,0.101
38,4860,0.0802,0.0802,0.1229,0.1229
39,0,0.0806,0.0806,0.0864,0.0864
39,540,0.1178,0.1178,0.1367,0.1367
39,1080,0.1256,0.1256,0.1243,0.1243
39,1620,0.1111,0.1111,0.1479,0.1479
39,2160,0.1194,0.1194,0.1792,0.1792
39,2700,0.0989,0.0989,0.1266,0.1266
39,3240,0.1274,0.1274,0.1388,0.1388
39,3780,0.0811,0.0811,0.097,0.097
39,4320,0.1097,0.1097,0.1183,0.1183
39,4860,0.0925,0.0925,0.1134,0.1134
40,0,0.0841,0.0841,0.128,0.128
40,540,0.1092,0.1092,0.1095,0.1095
40,1080,0.1265,0.1265,0.1265,0.1265
40,1620,0.0945,0.0945,0.1132,0.1132
40,2160,0.0994,0.0994,0.1257,0.1257
40,2700,0.1063,0.1063,0.1048,0.1048
40,3240,0.1194,0.1194,0.1323,0.1323
40,3780,0.0865,0.0865,0.1193,0.1193
40,4320,0.1079,0.1079,0.0969,0.0969
40,4860,0.0971,0.0971,0.1249,0.1249
41,0,0.0961,0.0961,0.1061,0.1061
41,540,0.0895,0.0895,0.1494,0.1494
41,1080,0.1303,0.1303,0.0928,0.0928
41,1620,0.0851,0.0851,0.0878,0.0878
41,2160,0.1063,0.1063,0.1025,0.1025
41,2700,0.0993,0.0993,0.0887,0.0887
41,3240,0.1165,0.1165,0.1291,0.1291
41,3780,0.0738,0.0738,0.0782,0.0782
41,4320,0.1045,0.1045,0.1185,0.1185
41,4860,0.0933,0.0933,0.0802,0.0802
42,0,0.0786,0.0786,0.1038,0.1038
42,540,0.1091,0.1091,0.1465,0.1465
42,1080,0.1256,0.1256,0.1289,0.1289
42,1620,0.0866,0.0866,0.1287,0.1287
42,2160,0.0908,0.0908,0.134,0.134
42,2700,0.099,0.099,0.1318,0.1318
42,3240,0.0995,0.0995,0.1622,0.1622
42,3780,0.082,0.082,0.1448,0.1448
42,4320,0.1085,0.1085,0.0961,0.0961
42,4860,0.0768,0.0768,0.1106,0.1106
43,0,0.0786,0.0786,0.1233,0.1233
43,540,0.0885,0.0885,0.0824,0.0824
43,1080,0.1276,0.1276,0.1145,0.1145
43,1620,0.0849,0.0849,0.109,0.109
43,2160,0.0806,0.0806,0.108,0.108
43,2700,0.0964,0.0964,0.0748,0.0748
43,3240,0.0899,0.0899,0.1374,0.1374
43,3780,0.0881,0.0881,0.0816,0.0816
43,4320,0.1008,0.1008,0.0845,0.0845
43,4860,0.0774,0.0774,0.1135,0.1135
44,0,0.0869,0.0869,0.1336,0.1336
44,540,0.106,0.106,0.153,0.153
44,1080,0.1306,0.1306,0.129,0.129
44,1620,0.0843,0.0843,0.0943,0.0943
44,2160,0.0841,0.0841,0.1643,0.1643
44,2700,0.1013,0.1013,0.1363,0.1363
44,3240,0.0895,0.0895,0.1188,0.1188
44,3780,0.0786,0.0786,0.0808,0.0808
44,4320,0.1184,0.1184,0.0893,0.0893
44,4860,0.0767,0.0767,0.1216,0.1216
45,0,0.0793,0.0793,0.108,0.108
45,540,0.0835,0.0835,0.147,0.147
45,1080,0.1206,0.1206,0.1066,0.1066
45,1620,0.0797,0.0797,0.1044,0.1044
45,2160,0.0886,0.0886,0.1094,0.1094
45,2700,0.1115,0.1115,0.1345,0.1345
45,3240,0.0858,0.0858,0.1143,0.1143
45,3780,0.0844,0.0844,0.114,0.114
45,4320,0.1094,0.1094,0.0916,0.0916
45,4860,0.0716,0.0716,0.144,0.144
46,0,0.0862,0.0862,0.1175,0.1175
46,540,0.0795,0.0795,0.1059,0.1059
46,1080,0.12,0.12,0.1207,0.1207
46,1620,0.0846,0.0846,0.1024,0.1024
46,2160,0.0783,0.0783,0.1292,0.1292
46,2700,0.1047,0.1047,0.1006,0.1006
46,3240,0.0771,0.0771,0.1345,0.1345
46,3780,0.0802,0.0802,0.1223,0.1223
46,4320,0.1399,0.1399,0.1431,0.1431
46,4860,0.0757,0.0757,0.1093,0.1093
47,0,0.0765,0.0765,0.101,0.101
47,540,0.0777,0.0777,0.134,0.134
47,1080,0.1144,0.1144,0.1113,0.1113
47,1620,0.0715,0.0715,0.1326,0.1326
47,2160,0.0794,0.0794,0.105,0.105
47,2700,0.1126,0.1126,0.0916,0.0916
47,3240,0.0786,0.0786,0.1057,0.1057
47,3780,0.0827,0.0827,0.1177,0.1177
47,4320,0.1361,0.1361,0.1441,0.1441
47,4860,0.0842,0.0842,0.1264,0.1264
48,0,0.0846,0.0846,0.1192,0.1192
48,540,0.0755,0.0755,0.1109,0.1109
48,1080,0.1188,0.1188,0.112,0.112
48,1620,0.0751,0.0751,0.1307,0.1307
48,2160,0.0753,0.0753,0.1183,0.1183
48,2700,0.1077,0.1077,0.116,0.116
48,3240,0.0719,0.0719,0.1357,0.1357
48,3780,0.0756,0.0756,0.1477,0.1477
48,4320,0.1362,0.1362,0.1423,0.1423
48,4860,0.0702,0.0702,0.1055,0.1055
49,0,0.0778,0.0778,0.1274,0.1274
49,540,0.0785,0.0785,0.1173,0.1173
49,1080,0.1242,0.1242,0.1253,0.1253
49,1620,0.0698,0.0698,0.0963,0.0963
49,2160,0.0777,0.0777,0.1192,0.1192
49,2700,0.1084,0.1084,0.1767,0.1767
49,3240,0.0782,0.0782,0.0987,0.0987
49,3780,0.0797,0.0797,0.142,0.142
49,4320,0.1259,0.1259,0.1658,0.1658
49,4860,0.0792,0.0792,0.1082,0.1082
50,0,0.0812,0.0812,0.1254,0.1254
50,540,0.0738,0.0738,0.1319,0.1319
50,1080,0.1147,0.1147,0.1264,0.1264
50,1620,0.0633,0.0633,0.0997,0.0997
50,2160,0.0802,0.0802,0.1099,0.1099
50,2700,0.1033,0.1033,0.0929,0.0929
50,3240,0.0673,0.0673,0.1337,0.1337
50,3780,0.0797,0.0797,0.0925,0.0925
50,4320,0.1182,0.1182,0.1159,0.1159
50,4860,0.0757,0.0757,0.1124,0.1124
51,0,0.0759,0.0759,0.1099,0.1099
51,540,0.0752,0.0752,0.1363,0.1363
51,1080,0.1076,0.1076,0.1272,0.1272
51,1620,0.0603,0.0603,0.125,0.125
51,2160,0.1041,0.1041,0.0828,0.0828
51,2700,0.0994,0.0994,0.1818,0.1818
51,3240,0.0758,0.0758,0.1034,0.1034
51,3780,0.082,0.082,0.0997,0.0997
51,4320,0.1247,0.1247,0.1823,0.1823
51,4860,0.0896,0.0896,0.0944,0.0944
52,0,0.0716,0.0716,0.1722,0.1722
52,540,0.0792,0.0792,0.1466,0.1466
52,1080,0.12,0.12,0.1322,0.1322
52,1620,0.0555,0.0555,0.1351,0.1351
52,2160,0.1199,0.1199,0.1676,0.1676
52,2700,0.1268,0.1268,0.1057,0.1057
52,3240,0.0856,0.0856,0.1105,0.1105
52,3780,0.0741,0.0741,0.095,0.095
52,4320,0.1106,0.1106,0.1359,0.1359
52,4860,0.0915,0.0915,0.1782,0.1782
53,0,0.092,0.092,0.0912,0.0912
53,540,0.0925,0.0925,0.1277,0.1277
53,1080,0.1055,0.1055,0.1343,0.1343
53,1620,0.0537,0.0537,0.1035,0.1035
53,2160,0.1125,0.1125,0.1405,0.1405
53,2700,0.0963,0.0963,0.1054,0.1054
53,3240,0.0804,0.0804,0.122,0.122
53,3780,0.0678,0.0678,0.1208,0.1208
53,4320,0.1055,0.1055,0.11,0.11
53,4860,0.0754,0.0754,0.1232,0.1232
54,0,0.0943,0.0943,0.0946,0.0946
54,540,0.0774,0.0774,0.1221,0.1221
54,1080,0.1043,0.1043,0.1507,0.1507
54,1620,0.0624,0.0624,0.102,0.102
54,2160,0.0916,0.0916,0.0887,0.0887
54,2700,0.0919,0.0919,0.1287,0.1287
54,3240,0.067,0.067,0.1144,0.1144
54,3780,0.0719,0.0719,0.0989,0.0989
54,4320,0.1028,0.1028,0.0904,0.0904
54,4860,0.0668,0.0668,0.1185,0.1185
55,0,0.0824,0.0824,0.1368,0.1368
55,540,0.0584,0.0584,0.1211,0.1211
55,1080,0.0997,0.0997,0.1158,0.1158
55,1620,0.0591,0.0591,0.1124,0.1124
55,2160,0.076,0.076,0.119,0.119
55,2700,0.0842,0.0842,0.0777,0.0777
55,3240,0.073,0.073,0.1018,0.1018
55,3780,0.0649,0.0649,0.1253,0.1253
55,4320,0.1005,0.1005,0.1389,0.1389
55,4860,0.0758,0.0758,0.1422,0.1422
56,0,0.0724,0.0724,0.1104,0.1104
56,540,0.0639,0.0639,0.1059,0.1059
56,1080,0.1029,0.1029,0.1439,0.1439
56,1620,0.0534,0.0534,0.1135,0.1135
56,2160,0.069,0.069,0.1175,0.1175
56,2700,0.0851,0.0851,0.0937,0.0937
56,3240,0.0678,0.0678,0.1451,0.1451
56,3780,0.0736,0.0736,0.1164,0.1164
56,4320,0.0948,0.0948,0.121,0.121
56,4860,0.0713,0.0713,0.102,0.102
