epoch,step,train_m_loss,train_s_loss,test_m_loss,test_s_loss
13,1620,158.9,158.9,187.65,187.65
13,2160,158.15,158.15,132.85,132.85
13,2700,153.45,153.45,164.85,164.85
13,3240,183.75,183.75,178.6,178.6
13,3780,139.45,139.45,123.55,123.55
13,4320,167.15,167.15,111.4,111.4
13,4860,150.55,150.55,134.45,134.45
14,0,169.65,169.65,152.4,152.4
14,540,156.9,156.9,111.35,111.35
14,1080,196.5,196.5,145.55,145.55
14,1620,158.9,158.9,135.25,135.25
14,2160,158.15,158.15,170.25,170.25
14,2700,153.45,153.45,173.65,173.65
14,3240,183.75,183.75,159.75,159.75
14,3780,139.45,139.45,142.75,142.75
14,4320,167.15,167.15,178.7,178.7
14,4860,150.55,150.55,132.25,132.25
15,0,169.65,169.65,154.85,154.85
15,540,156.9,156.9,161.15,161.15
15,1080,196.5,196.5,146.0,146.0
15,1620,158.9,158.9,111.55,111.55
15,2160,158.15,158.15,151.35,151.35
15,2700,153.45,153.45,169.3,169.3
15,3240,183.75,183.75,171.7,171.7
15,3780,139.45,139.45,144.35,144.35
15,4320,167.15,167.15,120.65,120.65
15,4860,150.55,150.55,160.5,160.5
16,0,169.65,169.65,166.1,166.1
16,540,156.9,156.9,153.85,153.85
16,1080,196.5,196.5,143.15,143.15
16,1620,158.9,158.9,177.5,177.5
16,2160,158.15,158.15,159.55,159.55
16,2700,153.45,153.45,148.4,148.4
16,3240,183.75,183.75,124.55,124.55
16,3780,139.45,139.45,176.15,176.15
16,4320,167.15,167.15,126.0,126.0
16,4860,150.55,150.55,187.9,187.9
17,0,169.65,169.65,159.05,159.05
17,540,156.9,156.9,170.95,170.95
17,1080,196.5,196.5,144.05,144.05
17,1620,158.9,158.9,152.9,152.9
17,2160,158.15,158.15,190.6,190.6
17,2700,153.45,153.45,156.35,156.35
17,3240,183.75,183.75,123.15,123.15
17,3780,139.45,139.45,147.0,147.0
17,4320,167.15,167.15,137.1,137.1
17,4860,150.55,150.55,126.95,126.95
18,0,169.65,169.65,182.95,182.95
18,540,156.9,156.9,161.6,161.6
18,1080,196.5,196.5,111.25,111.25
18,1620,158.9,158.9,147.9,147.9
18,2160,158.15,158.15,165.1,165.1
18,2700,153.45,153.45,168.35,168.35
18,3240,183.75,183.75,170.1,170.1
18,3780,139.45,139.45,146.3,146.3
18,4320,167.15,167.15,156.85,156.85
18,4860,150.55,150.55,159.2,159.2
19,0,169.65,169.65,145.55,145.55
19,540,156.9,156.9,143.4,143.4
19,1080,196.5,196.5,126.1,126.1
19,1620,158.9,158.9,145.9,145.9
19,2160,158.15,158.15,154.3,154.3
19,2700,153.45,153.45,171.45,171.45
19,3240,183.75,183.75,168.4,168.4
19,3780,139.45,139.45,122.5,122.5
19,4320,167.15,167.15,109.55,109.55
19,4860,150.55,150.55,143.6,143.6
20,0,169.65,169.65,170.35,170.35
