epoch,step,train_m_loss,train_s_loss,test_m_loss,test_s_loss
10,540,1.2134,1.2134,1.1768,1.1768
10,1080,1.3165,1.3165,1.311,1.311
10,1620,1.2044,1.2044,1.2395,1.2395
10,2160,1.2411,1.2411,1.2802,1.2802
10,2700,1.2473,1.2473,1.2431,1.2431
10,3240,1.3073,1.3073,1.2081,1.2081
10,3780,1.2702,1.2702,1.2574,1.2574
10,4320,1.2164,1.2164,1.2445,1.2445
10,4860,1.2887,1.2887,1.1913,1.1913
11,0,1.2465,1.2465,1.2488,1.2488
11,540,1.2134,1.2134,1.2659,1.2659
11,1080,1.3165,1.3165,1.2407,1.2407
11,1620,1.2044,1.2044,1.2127,1.2127
11,2160,1.2411,1.2411,1.2288,1.2288
11,2700,1.2473,1.2473,1.2236,1.2236
11,3240,1.3073,1.3073,1.2482,1.2482
11,3780,1.2702,1.2702,1.25,1.25
11,4320,1.2164,1.2164,1.2242,1.2242
11,4860,1.2887,1.2887,1.2423,1.2423
12,0,1.2465,1.2465,1.231,1.231
12,540,1.2134,1.2134,1.2386,1.2386
12,1080,1.3165,1.3165,1.2266,1.2266
12,1620,1.2044,1.2044,1.236,1.236
12,2160,1.2411,1.2411,1.2198,1.2198
12,2700,1.2473,1.2473,1.23,1.23
12,3240,1.3073,1.3073,1.2832,1.2832
12,3780,1.2702,1.2702,1.2256,1.2256
12,4320,1.2164,1.2164,1.208,1.208
12,4860,1.2887,1.2887,1.2537,1.2537
13,0,1.2465,1.2465,1.2277,1.2277
13,540,1.2134,1.2134,1.3188,1.3188
13,1080,1.3165,1.3165,1.2579,1.2579
13,1620,1.2044,1.2044,1.2584,1.2584
13,2160,1.2411,1.2411,1.2323,1.2323
13,2700,1.2473,1.2473,1.2635,1.2635
13,3240,1.3073,1.3073,1.2539,1.2539
13,3780,1.2702,1.2702,1.2473,1.2473
13,4320,1.2164,1.2164,1.245,1.245
13,4860,1.2887,1.2887,1.2627,1.2627
14,0,1.2465,1.2465,1.2199,1.2199
14,540,1.2134,1.2134,1.2374,1.2374
14,1080,1.3165,1.3165,1.2502,1.2502
14,1620,1.2044,1.2044,1.2867,1.2867
14,2160,1.2411,1.2411,1.2917,1.2917
14,2700,1.2473,1.2473,1.2469,1.2469
14,3240,1.3073,1.3073,1.2271,1.2271
14,3780,1.2702,1.2702,1.2347,1.2347
14,4320,1.2164,1.2164,1.2706,1.2706
14,4860,1.2887,1.2887,1.2075,1.2075
15,0,1.2465,1.2465,1.312,1.312
15,540,1.2134,1.2134,1.2142,1.2142
15,1080,1.3165,1.3165,1.283,1.283
15,1620,1.2044,1.2044,1.2734,1.2734
15,2160,1.2411,1.2411,1.2898,1.2898
15,2700,1.2473,1.2473,1.1784,1.1784
15,3240,1.3073,1.3073,1.2399,1.2399
15,3780,1.2702,1.2702,1.2138,1.2138
15,4320,1.2164,1.2164,1.2628,1.2628
15,4860,1.2887,1.2887,1.2153,1.2153
16,0,1.2465,1.2465,1.2424,1.2424
16,540,1.2134,1.2134,1.2619,1.2619
16,1080,1.3165,1.3165,1.2265,1.2265
16,1620,1.2044,1.2044,1.2001,1.2001
16,2160,1.2411,1.2411,1.1773,1.1773
16,2700,1.2473,1.2473,1.2654,1.2654
16,3240,1.3073,1.3073,1.253,1.253
16,3780,1.2702,1.2702,1.2634,1.2634
16,4320,1.2164,1.2164,1.2365,1.2365
16,4860,1.2887,1.2887,1.2513,1.2513
17,0,1.2465,1.2465,1.2316,1.2316
17,540,1.2134,1.2134,1.2294,1.2294
17,1080,1.3165,1.3165,1.2572,1.2572
17,1620,1.2044,1.2044,1.2742,1.2742
17,2160,1.2411,1.2411,1.256,1.256
17,2700,1.2473,1.2473,1.1746,1.1746
17,3240,1.3073,1.3073,1.265,1.265
17,3780,1.2702,1.2702,1.274,1.274
17,4320,1.2164,1.2164,1.2373,1.2373
17,4860,1.2887,1.2887,1.2538,1.2538
18,0,1.2465,1.2465,1.2223,1.2223
18,540,1.2134,1.2134,1.2391,1.2391
18,1080,1.3165,1.3165,1.2225,1.2225
18,1620,1.2044,1.2044,1.265,1.265
18,2160,1.2411,1.2411,1.2275,1.2275
18,2700,1.2473,1.2473,1.2425,1.2425
18,3240,1.3073,1.3073,1.2739,1.2739
18,3780,1.2702,1.2702,1.2738,1.2738
18,4320,1.2164,1.2164,1.2376,1.2376
18,4860,1.2887,1.2887,1.2838,1.2838
19,0,1.2465,1.2465,1.2179,1.2179
19,540,1.2134,1.2134,1.2421,1.2421
19,1080,1.3165,1.3165,1.2024,1.2024
19,1620,1.2044,1.2044,1.2826,1.2826
19,2160,1.2411,1.2411,1.2332,1.2332
19,2700,1.2473,1.2473,1.284,1.284
19,3240,1.3073,1.3073,1.2056,1.2056
19,3780,1.2702,1.2702,1.2568,1.2568
19,4320,1.2164,1.2164,1.2127,1.2127
19,4860,1.2887,1.2887,1.2378,1.2378
20,0,1.2465,1.2465,1.2476,1.2476
20,540,1.2134,1.2134,1.238,1.238
20,1080,1.3165,1.3165,1.2197,1.2197
20,1620,1.2044,1.2044,1.2091,1.2091
20,2160,1.2411,1.2411,1.2988,1.2988
20,2700,1.2473,1.2473,1.2436,1.2436
20,3240,1.3073,1.3073,1.2409,1.2409
20,3780,1.2702,1.2702,1.2893,1.2893
20,4320,1.2164,1.2164,1.2514,1.2514
20,4860,1.2887,1.2887,1.2678,1.2678
21,0,1.2465,1.2465,1.2789,1.2789
21,540,1.2134,1.2134,1.2753,1.2753
21,1080,1.3165,1.3165,1.2338,1.2338
21,1620,1.2044,1.2044,1.1978,1.1978
21,2160,1.2411,1.2411,1.2701,1.2701
21,2700,1.2473,1.2473,1.2478,1.2478
21,3240,1.3073,1.3073,1.2014,1.2014
21,3780,1.2702,1.2702,1.2498,1.2498
21,4320,1.2164,1.2164,1.2205,1.2205
21,4860,1.2887,1.2887,1.2757,1.2757
22,0,1.2465,1.2465,1.2672,1.2672
22,540,1.2134,1.2134,1.217,1.217
22,1080,1.3165,1.3165,1.2197,1.2197
22,1620,1.2044,1.2044,1.2921,1.2921
22,2160,1.2411,1.2411,1.2856,1.2856
22,2700,1.2473,1.2473,1.3078,1.3078
22,3240,1.3073,1.3073,1.2137,1.2137
22,3780,1.2702,1.2702,1.2956,1.2956
22,4320,1.2164,1.2164,1.3034,1.3034
22,4860,1.2887,1.2887,1.2516,1.2516
23,0,1.2465,1.2465,1.2395,1.2395
23,540,1.2134,1.2134,1.3129,1.3129
23,1080,1.3165,1.3165,1.2176,1.2176
23,1620,1.2044,1.2044,1.2404,1.2404
23,2160,1.2411,1.2411,1.332,1.332
23,2700,1.2473,1.2473,1.2404,1.2404
23,3240,1.3073,1.3073,1.2359,1.2359
23,3780,1.2702,1.2702,1.2165,1.2165
23,4320,1.2164,1.2164,1.2185,1.2185
23,4860,1.2887,1.2887,1.2344,1.2344
24,0,1.2465,1.2465,1.1887,1.1887
24,540,1.2134,1.2134,1.2381,1.2381
24,1080,1.3165,1.3165,1.2407,1.2407
24,1620,1.2044,1.2044,1.2281,1.2281
24,2160,1.2411,1.2411,1.2444,1.2444
24,2700,1.2473,1.2473,1.3241,1.3241
24,3240,1.3073,1.3073,1.2446,1.2446
24,3780,1.2702,1.2702,1.2614,1.2614
24,4320,1.2164,1.2164,1.2826,1.2826
24,4860,1.2887,1.2887,1.2579,1.2579
25,0,1.2465,1.2465,1.2425,1.2425
25,540,1.2134,1.2134,1.2385,1.2385
25,1080,1.3165,1.3165,1.2407,1.2407
25,1620,1.2044,1.2044,1.2628,1.2628
25,2160,1.2411,1.2411,1.1943,1.1943
25,2700,1.2473,1.2473,1.3021,1.3021
25,3240,1.3073,1.3073,1.2092,1.2092
25,3780,1.2702,1.2702,1.2503,1.2503
25,4320,1.2164,1.2164,1.2973,1.2973
25,4860,1.2887,1.2887,1.2267,1.2267
26,0,1.2465,1.2465,1.2604,1.2604
26,540,1.2134,1.2134,1.2302,1.2302
26,1080,1.3165,1.3165,1.2889,1.2889
26,1620,1.2044,1.2044,1.2424,1.2424
26,2160,1.2411,1.2411,1.1877,1.1877
26,2700,1.2473,1.2473,1.2731,1.2731
26,3240,1.3073,1.3073,1.1933,1.1933
26,3780,1.2702,1.2702,1.2274,1.2274
26,4320,1.2164,1.2164,1.2705,1.2705
26,4860,1.2887,1.2887,1.241,1.241
27,0,1.2465,1.2465,1.2518,1.2518
27,540,1.2134,1.2134,1.202,1.202
27,1080,1.3165,1.3165,1.1901,1.1901
27,1620,1.2044,1.2044,1.231,1.231
27,2160,1.2411,1.2411,1.2655,1.2655
27,2700,1.2473,1.2473,1.2292,1.2292
27,3240,1.3073,1.3073,1.2261,1.2261
27,3780,1.2702,1.2702,1.2389,1.2389
27,4320,1.2164,1.2164,1.2308,1.2308
27,4860,1.2887,1.2887,1.2319,1.2319
28,0,1.2465,1.2465,1.2972,1.2972
28,540,1.2134,1.2134,1.3035,1.3035
28,1080,1.3165,1.3165,1.2386,1.2386
28,1620,1.2044,1.2044,1.2259,1.2259
28,2160,1.2411,1.2411,1.2481,1.2481
28,2700,1.2473,1.2473,1.2313,1.2313
28,3240,1.3073,1.3073,1.2423,1.2423
28,3780,1.2702,1.2702,1.2625,1.2625
28,4320,1.2164,1.2164,1.203,1.203
28,4860,1.2887,1.2887,1.2345,1.2345
29,0,1.2465,1.2465,1.2091,1.2091
29,540,1.2134,1.2134,1.2233,1.2233
29,1080,1.3165,1.3165,1.1992,1.1992
29,1620,1.2044,1.2044,1.2611,1.2611
29,2160,1.2411,1.2411,1.1888,1.1888
29,2700,1.2473,1.2473,1.257,1.257
29,3240,1.3073,1.3073,1.299,1.299
29,3780,1.2702,1.2702,1.2105,1.2105
29,4320,1.2164,1.2164,1.2682,1.2682
29,4860,1.2887,1.2887,1.2698,1.2698
30,0,1.2465,1.2465,1.2191,1.2191
30,540,1.2134,1.2134,1.2236,1.2236
30,1080,1.3165,1.3165,1.2546,1.2546
30,1620,1.2044,1.2044,1.2944,1.2944
30,2160,1.2411,1.2411,1.1973,1.1973
30,2700,1.2473,1.2473,1.2421,1.2421
30,3240,1.3073,1.3073,1.2715,1.2715
30,3780,1.2702,1.2702,1.2635,1.2635
30,4320,1.2164,1.2164,1.2824,1.2824
30,4860,1.2887,1.2887,1.2627,1.2627
31,0,1.2465,1.2465,1.2696,1.2696
31,540,1.2134,1.2134,1.1849,1.1849
31,1080,1.3165,1.3165,1.2718,1.2718
31,1620,1.2044,1.2044,1.2493,1.2493
31,2160,1.2411,1.2411,1.2311,1.2311
31,2700,1.2473,1.2473,1.2666,1.2666
31,3240,1.3073,1.3073,1.2115,1.2115
31,3780,1.2702,1.2702,1.2226,1.2226
31,4320,1.2164,1.2164,1.2749,1.2749
31,4860,1.2887,1.2887,1.2651,1.2651
32,0,1.2465,1.2465,1.2441,1.2441
32,540,1.2134,1.2134,1.2181,1.2181
32,1080,1.3165,1.3165,1.231,1.231
32,1620,1.2044,1.2044,1.2822,1.2822
32,2160,1.2411,1.2411,1.2542,1.2542
32,2700,1.2473,1.2473,1.2022,1.2022
32,3240,1.3073,1.3073,1.272,1.272
32,3780,1.2702,1.2702,1.2818,1.2818
32,4320,1.2164,1.2164,1.1814,1.1814
32,4860,1.2887,1.2887,1.1987,1.1987
33,0,1.2465,1.2465,1.2367,1.2367
33,540,1.2134,1.2134,1.274,1.274
33,1080,1.3165,1.3165,1.1955,1.1955
33,1620,1.2044,1.2044,1.2269,1.2269
33,2160,1.2411,1.2411,1.1758,1.1758
33,2700,1.2473,1.2473,1.2327,1.2327
33,3240,1.3073,1.3073,1.2529,1.2529
33,3780,1.2702,1.2702,1.2978,1.2978
33,4320,1.2164,1.2164,1.2559,1.2559
33,4860,1.2887,1.2887,1.2347,1.2347
34,0,1.2465,1.2465,1.2392,1.2392
34,540,1.2134,1.2134,1.2687,1.2687
34,1080,1.3165,1.3165,1.2642,1.2642
34,1620,1.2044,1.2044,1.2345,1.2345
34,2160,1.2411,1.2411,1.2672,1.2672
34,2700,1.2473,1.2473,1.2531,1.2531
34,3240,1.3073,1.3073,1.2099,1.2099
34,3780,1.2702,1.2702,1.1946,1.1946
34,4320,1.2164,1.2164,1.2405,1.2405
34,4860,1.2887,1.2887,1.2641,1.2641
35,0,1.2465,1.2465,1.24,1.24
35,540,1.2134,1.2134,1.2853,1.2853
35,1080,1.3165,1.3165,1.215,1.215
35,1620,1.2044,1.2044,1.2965,1.2965
35,2160,1.2411,1.2411,1.2387,1.2387
35,2700,1.2473,1.2473,1.2179,1.2179
35,3240,1.3073,1.3073,1.252,1.252
35,3780,1.2702,1.2702,1.2774,1.2774
35,4320,1.2164,1.2164,1.2828,1.2828
35,4860,1.2887,1.2887,1.2091,1.2091
36,0,1.2465,1.2465,1.2212,1.2212
36,540,1.2134,1.2134,1.268,1.268
36,1080,1.3165,1.3165,1.2516,1.2516
36,1620,1.2044,1.2044,1.1793,1.1793
36,2160,1.2411,1.2411,1.2265,1.2265
36,2700,1.2473,1.2473,1.2469,1.2469
36,3240,1.3073,1.3073,1.2809,1.2809
36,3780,1.2702,1.2702,1.2326,1.2326
36,4320,1.2164,1.2164,1.2217,1.2217
36,4860,1.2887,1.2887,1.2351,1.2351
37,0,1.2465,1.2465,1.2601,1.2601
37,540,1.2134,1.2134,1.2902,1.2902
37,1080,1.3165,1.3165,1.2307,1.2307
37,1620,1.2044,1.2044,1.2631,1.2631
37,2160,1.2411,1.2411,1.2151,1.2151
37,2700,1.2473,1.2473,1.2458,1.2458
37,3240,1.3073,1.3073,1.2832,1.2832
37,3780,1.2702,1.2702,1.2368,1.2368
37,4320,1.2164,1.2164,1.2754,1.2754
37,4860,1.2887,1.2887,1.2758,1.2758
38,0,1.2465,1.2465,1.334,1.334
38,540,1.2134,1.2134,1.2519,1.2519
38,1080,1.3165,1.3165,1.2633,1.2633
38,1620,1.2044,1.2044,1.2837,1.2837
38,2160,1.2411,1.2411,1.2748,1.2748
38,2700,1.2473,1.2473,1.2115,1.2115
38,3240,1.3073,1.3073,1.2217,1.2217
38,3780,1.2702,1.2702,1.2098,1.2098
38,4320,1.2164,1.2164,1.2679,1.2679
38,4860,1.2887,1.2887,1.1896,1.1896
39,0,1.2465,1.2465,1.2307,1.2307
39,540,1.2134,1.2134,1.298,1.298
39,1080,1.3165,1.3165,1.2505,1.2505
39,1620,1.2044,1.2044,1.2526,1.2526
39,2160,1.2411,1.2411,1.2047,1.2047
39,2700,1.2473,1.2473,1.2243,1.2243
39,3240,1.3073,1.3073,1.261,1.261
39,3780,1.2702,1.2702,1.2234,1.2234
39,4320,1.2164,1.2164,1.2566,1.2566
39,4860,1.2887,1.2887,1.255,1.255
