epoch,step,train_m_loss,train_s_loss,test_m_loss,test_s_loss
6,1620,1.2044,1.2044,1.2467,1.2467
6,2160,1.2411,1.2411,1.2566,1.2566
6,2700,1.2473,1.2473,1.2817,1.2817
6,3240,1.3073,1.3073,1.2938,1.2938
6,3780,1.2702,1.2702,1.1626,1.1626
6,4320,1.2164,1.2164,1.2082,1.2082
6,4860,1.2887,1.2887,1.2084,1.2084
7,0,1.2465,1.2465,1.1938,1.1938
7,540,1.2134,1.2134,1.2333,1.2333
7,1080,1.3165,1.3165,1.2409,1.2409
7,1620,1.2044,1.2044,1.2684,1.2684
7,2160,1.2411,1.2411,1.2646,1.2646
7,2700,1.2473,1.2473,1.2124,1.2124
7,3240,1.3073,1.3073,1.1945,1.1945
7,3780,1.2702,1.2702,1.2223,1.2223
7,4320,1.2164,1.2164,1.2277,1.2277
7,4860,1.2887,1.2887,1.2145,1.2145
8,0,1.2465,1.2465,1.2696,1.2696
8,540,1.2134,1.2134,1.2849,1.2849
8,1080,1.3165,1.3165,1.2289,1.2289
8,1620,1.2044,1.2044,1.239,1.239
8,2160,1.2411,1.2411,1.2709,1.2709
8,2700,1.2473,1.2473,1.2268,1.2268
8,3240,1.3073,1.3073,1.2322,1.2322
8,3780,1.2702,1.2702,1.2914,1.2914
8,4320,1.2164,1.2164,1.2728,1.2728
8,4860,1.2887,1.2887,1.1822,1.1822
9,0,1.2465,1.2465,1.2601,1.2601
9,540,1.2134,1.2134,1.2447,1.2447
9,1080,1.3165,1.3165,1.236,1.236
9,1620,1.2044,1.2044,1.2588,1.2588
9,2160,1.2411,1.2411,1.2244,1.2244
9,2700,1.2473,1.2473,1.2765,1.2765
9,3240,1.3073,1.3073,1.3302,1.3302
9,3780,1.2702,1.2702,1.2376,1.2376
9,4320,1.2164,1.2164,1.1995,1.1995
9,4860,1.2887,1.2887,1.2122,1.2122
10,0,1.2465,1.2465,1.2596,1.2596
10,540,1.2134,1.2134,1.2448,1.2448
10,1080,1.3165,1.3165,1.2077,1.2077
10,1620,1.2044,1.2044,1.2192,1.2192
10,2160,1.2411,1.2411,1.2516,1.2516
10,2700,1.2473,1.2473,1.2688,1.2688
10,3240,1.3073,1.3073,1.2379,1.2379
10,3780,1.2702,1.2702,1.226,1.226
10,4320,1.2164,1.2164,1.2263,1.2263
10,4860,1.2887,1.2887,1.2444,1.2444
11,0,1.2465,1.2465,1.275,1.275
11,540,1.2134,1.2134,1.2651,1.2651
11,1080,1.3165,1.3165,1.2231,1.2231
11,1620,1.2044,1.2044,1.2222,1.2222
11,2160,1.2411,1.2411,1.2552,1.2552
11,2700,1.2473,1.2473,1.2745,1.2745
11,3240,1.3073,1.3073,1.2896,1.2896
11,3780,1.2702,1.2702,1.254,1.254
11,4320,1.2164,1.2164,1.2104,1.2104
11,4860,1.2887,1.2887,1.2392,1.2392
12,0,1.2465,1.2465,1.2273,1.2273
12,540,1.2134,1.2134,1.2379,1.2379
12,1080,1.3165,1.3165,1.2297,1.2297
12,1620,1.2044,1.2044,1.2272,1.2272
12,2160,1.2411,1.2411,1.2004,1.2004
12,2700,1.2473,1.2473,1.2559,1.2559
12,3240,1.3073,1.3073,1.267,1.267
12,3780,1.2702,1.2702,1.2781,1.2781
12,4320,1.2164,1.2164,1.2736,1.2736
12,4860,1.2887,1.2887,1.2847,1.2847
13,0,1.2465,1.2465,1.1976,1.1976
13,540,1.2134,1.2134,1.2449,1.2449
13,1080,1.3165,1.3165,1.1794,1.1794
13,1620,1.2044,1.2044,1.2286,1.2286
13,2160,1.2411,1.2411,1.2749,1.2749
13,2700,1.2473,1.2473,1.2522,1.2522
13,3240,1.3073,1.3073,1.2608,1.2608
13,3780,1.2702,1.2702,1.2374,1.2374
13,4320,1.2164,1.2164,1.2563,1.2563
13,4860,1.2887,1.2887,1.267,1.267
14,0,1.2465,1.2465,1.256,1.256
14,540,1.2134,1.2134,1.1855,1.1855
14,1080,1.3165,1.3165,1.2093,1.2093
14,1620,1.2044,1.2044,1.2809,1.2809
14,2160,1.2411,1.2411,1.2431,1.2431
14,2700,1.2473,1.2473,1.2631,1.2631
14,3240,1.3073,1.3073,1.2099,1.2099
14,3780,1.2702,1.2702,1.233,1.233
14,4320,1.2164,1.2164,1.2398,1.2398
14,4860,1.2887,1.2887,1.2135,1.2135
15,0,1.2465,1.2465,1.2153,1.2153
15,540,1.2134,1.2134,1.2213,1.2213
15,1080,1.3165,1.3165,1.2645,1.2645
15,1620,1.2044,1.2044,1.2161,1.2161
15,2160,1.2411,1.2411,1.2709,1.2709
15,2700,1.2473,1.2473,1.1713,1.1713
15,3240,1.3073,1.3073,1.2473,1.2473
15,3780,1.2702,1.2702,1.2466,1.2466
15,4320,1.2164,1.2164,1.2102,1.2102
15,4860,1.2887,1.2887,1.2934,1.2934
16,0,1.2465,1.2465,1.2178,1.2178
16,540,1.2134,1.2134,1.1844,1.1844
16,1080,1.3165,1.3165,1.2488,1.2488
16,1620,1.2044,1.2044,1.195,1.195
16,2160,1.2411,1.2411,1.2437,1.2437
16,2700,1.2473,1.2473,1.2467,1.2467
16,3240,1.3073,1.3073,1.2112,1.2112
16,3780,1.2702,1.2702,1.2762,1.2762
16,4320,1.2164,1.2164,1.2602,1.2602
16,4860,1.2887,1.2887,1.259,1.259
17,0,1.2465,1.2465,1.2393,1.2393
17,540,1.2134,1.2134,1.2746,1.2746
17,1080,1.3165,1.3165,1.2533,1.2533
17,1620,1.2044,1.2044,1.3218,1.3218
17,2160,1.2411,1.2411,1.2557,1.2557
17,2700,1.2473,1.2473,1.2247,1.2247
17,3240,1.3073,1.3073,1.2393,1.2393
17,3780,1.2702,1.2702,1.2101,1.2101
17,4320,1.2164,1.2164,1.2523,1.2523
17,4860,1.2887,1.2887,1.2334,1.2334
18,0,1.2465,1.2465,1.2706,1.2706
18,540,1.2134,1.2134,1.2052,1.2052
18,1080,1.3165,1.3165,1.2277,1.2277
18,1620,1.2044,1.2044,1.2657,1.2657
18,2160,1.2411,1.2411,1.2157,1.2157
18,2700,1.2473,1.2473,1.221,1.221
18,3240,1.3073,1.3073,1.1865,1.1865
18,3780,1.2702,1.2702,1.2557,1.2557
18,4320,1.2164,1.2164,1.3019,1.3019
18,4860,1.2887,1.2887,1.26,1.26
19,0,1.2465,1.2465,1.2549,1.2549
19,540,1.2134,1.2134,1.2641,1.2641
19,1080,1.3165,1.3165,1.2242,1.2242
19,1620,1.2044,1.2044,1.2896,1.2896
19,2160,1.2411,1.2411,1.2376,1.2376
19,2700,1.2473,1.2473,1.2317,1.2317
19,3240,1.3073,1.3073,1.2167,1.2167
19,3780,1.2702,1.2702,1.199,1.199
19,4320,1.2164,1.2164,1.2586,1.2586
19,4860,1.2887,1.2887,1.2806,1.2806
20,0,1.2465,1.2465,1.1846,1.1846
20,540,1.2134,1.2134,1.2527,1.2527
20,1080,1.3165,1.3165,1.2652,1.2652
20,1620,1.2044,1.2044,1.1983,1.1983
20,2160,1.2411,1.2411,1.2327,1.2327
20,2700,1.2473,1.2473,1.23,1.23
20,3240,1.3073,1.3073,1.2196,1.2196
20,3780,1.2702,1.2702,1.1979,1.1979
20,4320,1.2164,1.2164,1.195,1.195
20,4860,1.2887,1.2887,1.2716,1.2716
21,0,1.2465,1.2465,1.2405,1.2405
21,540,1.2134,1.2134,1.2775,1.2775
21,1080,1.3165,1.3165,1.2979,1.2979
21,1620,1.2044,1.2044,1.1932,1.1932
21,2160,1.2411,1.2411,1.2452,1.2452
21,2700,1.2473,1.2473,1.227,1.227
21,3240,1.3073,1.3073,1.2351,1.2351
21,3780,1.2702,1.2702,1.2568,1.2568
21,4320,1.2164,1.2164,1.2225,1.2225
21,4860,1.2887,1.2887,1.267,1.267
22,0,1.2465,1.2465,1.2163,1.2163
22,540,1.2134,1.2134,1.2681,1.2681
22,1080,1.3165,1.3165,1.1867,1.1867
22,1620,1.2044,1.2044,1.2873,1.2873
22,2160,1.2411,1.2411,1.2679,1.2679
22,2700,1.2473,1.2473,1.2089,1.2089
22,3240,1.3073,1.3073,1.2662,1.2662
22,3780,1.2702,1.2702,1.3024,1.3024
22,4320,1.2164,1.2164,1.2834,1.2834
22,4860,1.2887,1.2887,1.2403,1.2403
23,0,1.2465,1.2465,1.2498,1.2498
23,540,1.2134,1.2134,1.2514,1.2514
23,1080,1.3165,1.3165,1.2511,1.2511
23,1620,1.2044,1.2044,1.2806,1.2806
23,2160,1.2411,1.2411,1.3082,1.3082
23,2700,1.2473,1.2473,1.2622,1.2622
23,3240,1.3073,1.3073,1.2523,1.2523
23,3780,1.2702,1.2702,1.262,1.262
23,4320,1.2164,1.2164,1.25,1.25
23,4860,1.2887,1.2887,1.2223,1.2223
24,0,1.2465,1.2465,1.2874,1.2874
24,540,1.2134,1.2134,1.2287,1.2287
24,1080,1.3165,1.3165,1.1855,1.1855
24,1620,1.2044,1.2044,1.2031,1.2031
24,2160,1.2411,1.2411,1.2779,1.2779
24,2700,1.2473,1.2473,1.257,1.257
24,3240,1.3073,1.3073,1.2817,1.2817
24,3780,1.2702,1.2702,1.2613,1.2613
24,4320,1.2164,1.2164,1.2644,1.2644
24,4860,1.2887,1.2887,1.2901,1.2901
25,0,1.2465,1.2465,1.217,1.217
25,540,1.2134,1.2134,1.2208,1.2208
25,1080,1.3165,1.3165,1.2061,1.2061
25,1620,1.2044,1.2044,1.1792,1.1792
25,2160,1.2411,1.2411,1.2092,1.2092
25,2700,1.2473,1.2473,1.2513,1.2513
25,3240,1.3073,1.3073,1.3042,1.3042
25,3780,1.2702,1.2702,1.2337,1.2337
25,4320,1.2164,1.2164,1.2687,1.2687
25,4860,1.2887,1.2887,1.2609,1.2609
26,0,1.2465,1.2465,1.2335,1.2335
26,540,1.2134,1.2134,1.2261,1.2261
26,1080,1.3165,1.3165,1.2578,1.2578
26,1620,1.2044,1.2044,1.2365,1.2365
26,2160,1.2411,1.2411,1.2755,1.2755
26,2700,1.2473,1.2473,1.2298,1.2298
26,3240,1.3073,1.3073,1.2536,1.2536
26,3780,1.2702,1.2702,1.2723,1.2723
26,4320,1.2164,1.2164,1.1986,1.1986
26,4860,1.2887,1.2887,1.2684,1.2684
27,0,1.2465,1.2465,1.2144,1.2144
27,540,1.2134,1.2134,1.2684,1.2684
27,1080,1.3165,1.3165,1.2362,1.2362
27,1620,1.2044,1.2044,1.2905,1.2905
27,2160,1.2411,1.2411,1.2082,1.2082
27,2700,1.2473,1.2473,1.2848,1.2848
27,3240,1.3073,1.3073,1.2446,1.2446
27,3780,1.2702,1.2702,1.1749,1.1749
27,4320,1.2164,1.2164,1.2693,1.2693
27,4860,1.2887,1.2887,1.2303,1.2303
28,0,1.2465,1.2465,1.1963,1.1963
28,540,1.2134,1.2134,1.2085,1.2085
28,1080,1.3165,1.3165,1.1983,1.1983
28,1620,1.2044,1.2044,1.2832,1.2832
28,2160,1.2411,1.2411,1.2539,1.2539
28,2700,1.2473,1.2473,1.2911,1.2911
28,3240,1.3073,1.3073,1.2384,1.2384
28,3780,1.2702,1.2702,1.2434,1.2434
28,4320,1.2164,1.2164,1.3434,1.3434
28,4860,1.2887,1.2887,1.2063,1.2063
29,0,1.2465,1.2465,1.1759,1.1759
29,540,1.2134,1.2134,1.1883,1.1883
29,1080,1.3165,1.3165,1.2145,1.2145
29,1620,1.2044,1.2044,1.2321,1.2321
29,2160,1.2411,1.2411,1.2886,1.2886
29,2700,1.2473,1.2473,1.2689,1.2689
29,3240,1.3073,1.3073,1.2306,1.2306
29,3780,1.2702,1.2702,1.2438,1.2438
29,4320,1.2164,1.2164,1.2073,1.2073
29,4860,1.2887,1.2887,1.2476,1.2476
30,0,1.2465,1.2465,1.2366,1.2366
30,540,1.2134,1.2134,1.2379,1.2379
30,1080,1.3165,1.3165,1.2462,1.2462
30,1620,1.2044,1.2044,1.2265,1.2265
30,2160,1.2411,1.2411,1.2603,1.2603
30,2700,1.2473,1.2473,1.2966,1.2966
30,3240,1.3073,1.3073,1.2366,1.2366
30,3780,1.2702,1.2702,1.2926,1.2926
30,4320,1.2164,1.2164,1.2491,1.2491
30,4860,1.2887,1.2887,1.2779,1.2779
31,0,1.2465,1.2465,1.2692,1.2692
31,540,1.2134,1.2134,1.235,1.235
31,1080,1.3165,1.3165,1.2161,1.2161
31,1620,1.2044,1.2044,1.1303,1.1303
31,2160,1.2411,1.2411,1.3428,1.3428
31,2700,1.2473,1.2473,1.2756,1.2756
31,3240,1.3073,1.3073,1.2215,1.2215
31,3780,1.2702,1.2702,1.2811,1.2811
31,4320,1.2164,1.2164,1.2318,1.2318
31,4860,1.2887,1.2887,1.2153,1.2153
32,0,1.2465,1.2465,1.2054,1.2054
32,540,1.2134,1.2134,1.2427,1.2427
32,1080,1.3165,1.3165,1.2411,1.2411
32,1620,1.2044,1.2044,1.2504,1.2504
32,2160,1.2411,1.2411,1.2305,1.2305
32,2700,1.2473,1.2473,1.2388,1.2388
32,3240,1.3073,1.3073,1.2421,1.2421
32,3780,1.2702,1.2702,1.2228,1.2228
32,4320,1.2164,1.2164,1.2428,1.2428
32,4860,1.2887,1.2887,1.2104,1.2104
33,0,1.2465,1.2465,1.2516,1.2516
33,540,1.2134,1.2134,1.1969,1.1969
33,1080,1.3165,1.3165,1.2268,1.2268
33,1620,1.2044,1.2044,1.2736,1.2736
33,2160,1.2411,1.2411,1.2708,1.2708
33,2700,1.2473,1.2473,1.1736,1.1736
33,3240,1.3073,1.3073,1.2265,1.2265
33,3780,1.2702,1.2702,1.2652,1.2652
33,4320,1.2164,1.2164,1.2257,1.2257
33,4860,1.2887,1.2887,1.2401,1.2401
34,0,1.2465,1.2465,1.1492,1.1492
34,540,1.2134,1.2134,1.2858,1.2858
34,1080,1.3165,1.3165,1.2076,1.2076
34,1620,1.2044,1.2044,1.3096,1.3096
34,2160,1.2411,1.2411,1.2802,1.2802
34,2700,1.2473,1.2473,1.2656,1.2656
34,3240,1.3073,1.3073,1.2034,1.2034
34,3780,1.2702,1.2702,1.2907,1.2907
34,4320,1.2164,1.2164,1.2099,1.2099
34,4860,1.2887,1.2887,1.2606,1.2606
35,0,1.2465,1.2465,1.1966,1.1966
35,540,1.2134,1.2134,1.2763,1.2763
35,1080,1.3165,1.3165,1.2811,1.2811
35,1620,1.2044,1.2044,1.1837,1.1837
35,2160,1.2411,1.2411,1.2871,1.2871
35,2700,1.2473,1.2473,1.1921,1.1921
35,3240,1.3073,1.3073,1.2556,1.2556
35,3780,1.2702,1.2702,1.2727,1.2727
35,4320,1.2164,1.2164,1.2481,1.2481
35,4860,1.2887,1.2887,1.2838,1.2838
36,0,1.2465,1.2465,1.2487,1.2487
36,540,1.2134,1.2134,1.2364,1.2364
36,1080,1.3165,1.3165,1.2499,1.2499
36,1620,1.2044,1.2044,1.2747,1.2747
36,2160,1.2411,1.2411,1.2451,1.2451
36,2700,1.2473,1.2473,1.2469,1.2469
36,3240,1.3073,1.3073,1.2551,1.2551
36,3780,1.2702,1.2702,1.2862,1.2862
36,4320,1.2164,1.2164,1.2335,1.2335
36,4860,1.2887,1.2887,1.3277,1.3277
37,0,1.2465,1.2465,1.2387,1.2387
37,540,1.2134,1.2134,1.2325,1.2325
37,1080,1.3165,1.3165,1.2171,1.2171
37,1620,1.2044,1.2044,1.2671,1.2671
37,2160,1.2411,1.2411,1.2598,1.2598
37,2700,1.2473,1.2473,1.2159,1.2159
37,3240,1.3073,1.3073,1.2139,1.2139
37,3780,1.2702,1.2702,1.2532,1.2532
37,4320,1.2164,1.2164,1.224,1.224
37,4860,1.2887,1.2887,1.3158,1.3158
38,0,1.2465,1.2465,1.2205,1.2205
38,540,1.2134,1.2134,1.2258,1.2258
38,1080,1.3165,1.3165,1.2841,1.2841
38,1620,1.2044,1.2044,1.2488,1.2488
38,2160,1.2411,1.2411,1.2176,1.2176
38,2700,1.2473,1.2473,1.2786,1.2786
38,3240,1.3073,1.3073,1.1787,1.1787
38,3780,1.2702,1.2702,1.2182,1.2182
38,4320,1.2164,1.2164,1.2725,1.2725
38,4860,1.2887,1.2887,1.2532,1.2532
39,0,1.2465,1.2465,1.2643,1.2643
39,540,1.2134,1.2134,1.2279,1.2279
39,1080,1.3165,1.3165,1.2244,1.2244
39,1620,1.2044,1.2044,1.2356,1.2356
39,2160,1.2411,1.2411,1.1605,1.1605
39,2700,1.2473,1.2473,1.2691,1.2691
39,3240,1.3073,1.3073,1.2916,1.2916
39,3780,1.2702,1.2702,1.2648,1.2648
39,4320,1.2164,1.2164,1.296,1.296
39,4860,1.2887,1.2887,1.2456,1.2456
40,0,1.2465,1.2465,1.2334,1.2334
40,540,1.2134,1.2134,1.2263,1.2263
40,1080,1.3165,1.3165,1.2607,1.2607
40,1620,1.2044,1.2044,1.2673,1.2673
40,2160,1.2411,1.2411,1.2207,1.2207
40,2700,1.2473,1.2473,1.2248,1.2248
40,3240,1.3073,1.3073,1.2187,1.2187
40,3780,1.2702,1.2702,1.2484,1.2484
40,4320,1.2164,1.2164,1.2697,1.2697
40,4860,1.2887,1.2887,1.2179,1.2179
41,0,1.2465,1.2465,1.2398,1.2398
41,540,1.2134,1.2134,1.2094,1.2094
41,1080,1.3165,1.3165,1.2536,1.2536
41,1620,1.2044,1.2044,1.2199,1.2199
41,2160,1.2411,1.2411,1.2342,1.2342
41,2700,1.2473,1.2473,1.2455,1.2455
41,3240,1.3073,1.3073,1.2462,1.2462
41,3780,1.2702,1.2702,1.2202,1.2202
41,4320,1.2164,1.2164,1.2653,1.2653
41,4860,1.2887,1.2887,1.2525,1.2525
42,0,1.2465,1.2465,1.2924,1.2924
42,540,1.2134,1.2134,1.2804,1.2804
42,1080,1.3165,1.3165,1.3311,1.3311
42,1620,1.2044,1.2044,1.2714,1.2714
42,2160,1.2411,1.2411,1.1788,1.1788
42,2700,1.2473,1.2473,1.2584,1.2584
42,3240,1.3073,1.3073,1.2499,1.2499
42,3780,1.2702,1.2702,1.2691,1.2691
42,4320,1.2164,1.2164,1.2528,1.2528
42,4860,1.2887,1.2887,1.2124,1.2124
43,0,1.2465,1.2465,1.2818,1.2818
43,540,1.2134,1.2134,1.2452,1.2452
43,1080,1.3165,1.3165,1.2718,1.2718
43,1620,1.2044,1.2044,1.3056,1.3056
43,2160,1.2411,1.2411,1.2631,1.2631
43,2700,1.2473,1.2473,1.2858,1.2858
43,3240,1.3073,1.3073,1.2163,1.2163
43,3780,1.2702,1.2702,1.2285,1.2285
43,4320,1.2164,1.2164,1.2707,1.2707
43,4860,1.2887,1.2887,1.3049,1.3049
44,0,1.2465,1.2465,1.2006,1.2006
44,540,1.2134,1.2134,1.2344,1.2344
44,1080,1.3165,1.3165,1.2396,1.2396
44,1620,1.2044,1.2044,1.2812,1.2812
44,2160,1.2411,1.2411,1.2452,1.2452
44,2700,1.2473,1.2473,1.2685,1.2685
44,3240,1.3073,1.3073,1.2896,1.2896
44,3780,1.2702,1.2702,1.2152,1.2152
44,4320,1.2164,1.2164,1.2406,1.2406
44,4860,1.2887,1.2887,1.3135,1.3135
45,0,1.2465,1.2465,1.2817,1.2817
45,540,1.2134,1.2134,1.2397,1.2397
45,1080,1.3165,1.3165,1.2264,1.2264
45,1620,1.2044,1.2044,1.2173,1.2173
45,2160,1.2411,1.2411,1.3575,1.3575
45,2700,1.2473,1.2473,1.2038,1.2038
45,3240,1.3073,1.3073,1.2548,1.2548
45,3780,1.2702,1.2702,1.2607,1.2607
45,4320,1.2164,1.2164,1.2476,1.2476
45,4860,1.2887,1.2887,1.2853,1.2853
46,0,1.2465,1.2465,1.2376,1.2376
46,540,1.2134,1.2134,1.2461,1.2461
46,1080,1.3165,1.3165,1.2365,1.2365
46,1620,1.2044,1.2044,1.3097,1.3097
46,2160,1.2411,1.2411,1.1938,1.1938
46,2700,1.2473,1.2473,1.2499,1.2499
46,3240,1.3073,1.3073,1.2636,1.2636
46,3780,1.2702,1.2702,1.234,1.234
46,4320,1.2164,1.2164,1.2619,1.2619
46,4860,1.2887,1.2887,1.2589,1.2589
47,0,1.2465,1.2465,1.2502,1.2502
47,540,1.2134,1.2134,1.2866,1.2866
47,1080,1.3165,1.3165,1.2415,1.2415
47,1620,1.2044,1.2044,1.1672,1.1672
47,2160,1.2411,1.2411,1.2125,1.2125
47,2700,1.2473,1.2473,1.2304,1.2304
47,3240,1.3073,1.3073,1.2661,1.2661
47,3780,1.2702,1.2702,1.2891,1.2891
47,4320,1.2164,1.2164,1.2411,1.2411
47,4860,1.2887,1.2887,1.2581,1.2581
48,0,1.2465,1.2465,1.2485,1.2485
48,540,1.2134,1.2134,1.1939,1.1939
48,1080,1.3165,1.3165,1.201,1.201
48,1620,1.2044,1.2044,1.2156,1.2156
48,2160,1.2411,1.2411,1.2168,1.2168
48,2700,1.2473,1.2473,1.2536,1.2536
48,3240,1.3073,1.3073,1.2947,1.2947
48,3780,1.2702,1.2702,1.2348,1.2348
48,4320,1.2164,1.2164,1.2244,1.2244
48,4860,1.2887,1.2887,1.2822,1.2822
49,0,1.2465,1.2465,1.2012,1.2012
49,540,1.2134,1.2134,1.2738,1.2738
49,1080,1.3165,1.3165,1.2294,1.2294
49,1620,1.2044,1.2044,1.2452,1.2452
49,2160,1.2411,1.2411,1.2516,1.2516
49,2700,1.2473,1.2473,1.2021,1.2021
49,3240,1.3073,1.3073,1.2665,1.2665
49,3780,1.2702,1.2702,1.2524,1.2524
49,4320,1.2164,1.2164,1.2563,1.2563
49,4860,1.2887,1.2887,1.2795,1.2795
50,0,1.2465,1.2465,1.2521,1.2521
50,540,1.2134,1.2134,1.2383,1.2383
50,1080,1.3165,1.3165,1.2552,1.2552
50,1620,1.2044,1.2044,1.2523,1.2523
50,2160,1.2411,1.2411,1.2245,1.2245
50,2700,1.2473,1.2473,1.2544,1.2544
50,3240,1.3073,1.3073,1.2357,1.2357
50,3780,1.2702,1.2702,1.2676,1.2676
50,4320,1.2164,1.2164,1.198,1.198
50,4860,1.2887,1.2887,1.2703,1.2703
51,0,1.2465,1.2465,1.1912,1.1912
51,540,1.2134,1.2134,1.2436,1.2436
51,1080,1.3165,1.3165,1.1853,1.1853
51,1620,1.2044,1.2044,1.1959,1.1959
51,2160,1.2411,1.2411,1.2584,1.2584
51,2700,1.2473,1.2473,1.2271,1.2271
51,3240,1.3073,1.3073,1.2914,1.2914
51,3780,1.2702,1.2702,1.2049,1.2049
51,4320,1.2164,1.2164,1.2516,1.2516
51,4860,1.2887,1.2887,1.2353,1.2353
52,0,1.2465,1.2465,1.304,1.304
52,540,1.2134,1.2134,1.2704,1.2704
52,1080,1.3165,1.3165,1.2294,1.2294
52,1620,1.2044,1.2044,1.2945,1.2945
52,2160,1.2411,1.2411,1.2136,1.2136
52,2700,1.2473,1.2473,1.2456,1.2456
52,3240,1.3073,1.3073,1.2182,1.2182
52,3780,1.2702,1.2702,1.3047,1.3047
52,4320,1.2164,1.2164,1.2455,1.2455
52,4860,1.2887,1.2887,1.2415,1.2415
53,0,1.2465,1.2465,1.2845,1.2845
53,540,1.2134,1.2134,1.2597,1.2597
53,1080,1.3165,1.3165,1.1885,1.1885
53,1620,1.2044,1.2044,1.2745,1.2745
53,2160,1.2411,1.2411,1.1855,1.1855
53,2700,1.2473,1.2473,1.262,1.262
53,3240,1.3073,1.3073,1.2291,1.2291
53,3780,1.2702,1.2702,1.3053,1.3053
53,4320,1.2164,1.2164,1.2278,1.2278
53,4860,1.2887,1.2887,1.2743,1.2743
54,0,1.2465,1.2465,1.263,1.263
54,540,1.2134,1.2134,1.245,1.245
54,1080,1.3165,1.3165,1.2523,1.2523
54,1620,1.2044,1.2044,1.2554,1.2554
54,2160,1.2411,1.2411,1.2184,1.2184
54,2700,1.2473,1.2473,1.2745,1.2745
54,3240,1.3073,1.3073,1.2402,1.2402
54,3780,1.2702,1.2702,1.2817,1.2817
54,4320,1.2164,1.2164,1.1932,1.1932
54,4860,1.2887,1.2887,1.2156,1.2156
55,0,1.2465,1.2465,1.1678,1.1678
55,540,1.2134,1.2134,1.1912,1.1912
55,1080,1.3165,1.3165,1.2348,1.2348
55,1620,1.2044,1.2044,1.2369,1.2369
55,2160,1.2411,1.2411,1.2693,1.2693
55,2700,1.2473,1.2473,1.239,1.239
55,3240,1.3073,1.3073,1.2049,1.2049
55,3780,1.2702,1.2702,1.1917,1.1917
55,4320,1.2164,1.2164,1.2449,1.2449
55,4860,1.2887,1.2887,1.3117,1.3117
56,0,1.2465,1.2465,1.2542,1.2542
56,540,1.2134,1.2134,1.2767,1.2767
56,1080,1.3165,1.3165,1.2776,1.2776
56,1620,1.2044,1.2044,1.309,1.309
