epoch,step,train_m_loss,train_s_loss,test_m_loss,test_s_loss
56,4320,0.0099,0.0099,0.0206,0.0206
56,4860,0.0068,0.0068,0.0225,0.0225
57,0,0.0075,0.0075,0.0224,0.0224
57,540,0.0051,0.0051,0.0224,0.0224
57,1080,0.0087,0.0087,0.0242,0.0242
57,1620,0.005,0.005,0.0164,0.0164
57,2160,0.0037,0.0037,0.0209,0.0209
57,2700,0.0065,0.0065,0.0303,0.0303
57,3240,0.007,0.007,0.0204,0.0204
57,3780,0.0097,0.0097,0.0159,0.0159
57,4320,0.0117,0.0117,0.0206,0.0206
57,4860,0.0078,0.0078,0.0232,0.0232
58,0,0.0053,0.0053,0.0244,0.0244
58,540,0.0051,0.0051,0.0186,0.0186
58,1080,0.0054,0.0054,0.0256,0.0256
58,1620,0.0075,0.0075,0.0226,0.0226
58,2160,0.0068,0.0068,0.0117,0.0117
58,2700,0.0098,0.0098,0.0221,0.0221
58,3240,0.0051,0.0051,0.0259,0.0259
58,3780,0.0133,0.0133,0.0222,0.0222
58,4320,0.0158,0.0158,0.0276,0.0276
58,4860,0.0052,0.0052,0.0137,0.0137
59,0,0.006,0.006,0.0264,0.0264
59,540,0.0043,0.0043,0.0161,0.0161
59,1080,0.0052,0.0052,0.0287,0.0287
59,1620,0.0049,0.0049,0.0206,0.0206
59,2160,0.0055,0.0055,0.0149,0.0149
59,2700,0.0069,0.0069,0.0235,0.0235
59,3240,0.0055,0.0055,0.0227,0.0227
59,3780,0.0102,0.0102,0.0181,0.0181
59,4320,0.0117,0.0117,0.0283,0.0283
59,4860,0.0074,0.0074,0.0207,0.0207
60,0,0.0045,0.0045,0.0181,0.0181
60,540,0.0047,0.0047,0.0142,0.0142
60,1080,0.0063,0.0063,0.0151,0.0151
60,1620,0.0058,0.0058,0.0156,0.0156
60,2160,0.006,0.006,0.0216,0.0216
60,2700,0.0064,0.0064,0.0199,0.0199
60,3240,0.0054,0.0054,0.0289,0.0289
60,3780,0.0094,0.0094,0.0272,0.0272
60,4320,0.0112,0.0112,0.0177,0.0177
60,4860,0.0064,0.0064,0.0157,0.0157
61,0,0.0045,0.0045,0.0207,0.0207
61,540,0.0037,0.0037,0.021,0.021
61,1080,0.0062,0.0062,0.0169,0.0169
61,1620,0.0066,0.0066,0.0208,0.0208
61,2160,0.0062,0.0062,0.0156,0.0156
61,2700,0.0094,0.0094,0.0288,0.0288
61,3240,0.0048,0.0048,0.0269,0.0269
61,3780,0.0087,0.0087,0.0111,0.0111
61,4320,0.008,0.008,0.0271,0.0271
61,4860,0.0066,0.0066,0.0162,0.0162
62,0,0.0046,0.0046,0.0133,0.0133
62,540,0.0046,0.0046,0.0158,0.0158
62,1080,0.0057,0.0057,0.0232,0.0232
62,1620,0.006,0.006,0.0239,0.0239
62,2160,0.0075,0.0075,0.018,0.018
62,2700,0.0062,0.0062,0.0183,0.0183
62,3240,0.0044,0.0044,0.0238,0.0238
62,3780,0.0097,0.0097,0.0184,0.0184
62,4320,0.0097,0.0097,0.0157,0.0157
62,4860,0.0059,0.0059,0.0186,0.0186
63,0,0.005,0.005,0.0196,0.0196
63,540,0.0056,0.0056,0.0256,0.0256
63,1080,0.0051,0.0051,0.0152,0.0152
63,1620,0.0045,0.0045,0.0149,0.0149
63,2160,0.0069,0.0069,0.0251,0.0251
63,2700,0.0057,0.0057,0.0227,0.0227
63,3240,0.0069,0.0069,0.0196,0.0196
63,3780,0.0085,0.0085,0.0149,0.0149
63,4320,0.0074,0.0074,0.0271,0.0271
63,4860,0.0078,0.0078,0.03,0.03
64,0,0.0041,0.0041,0.026,0.026
64,540,0.0054,0.0054,0.0153,0.0153
64,1080,0.0122,0.0122,0.0165,0.0165
64,1620,0.0034,0.0034,0.0224,0.0224
64,2160,0.0047,0.0047,0.018,0.018
64,2700,0.009,0.009,0.0199,0.0199
64,3240,0.0047,0.0047,0.0137,0.0137
64,3780,0.0076,0.0076,0.0172,0.0172
64,4320,0.0115,0.0115,0.0257,0.0257
64,4860,0.0063,0.0063,0.0227,0.0227
65,0,0.0039,0.0039,0.0154,0.0154
65,540,0.008,0.008,0.0218,0.0218
65,1080,0.0064,0.0064,0.0259,0.0259
65,1620,0.0048,0.0048,0.0133,0.0133
65,2160,0.0052,0.0052,0.0251,0.0251
65,2700,0.0075,0.0075,0.021,0.021
65,3240,0.0055,0.0055,0.0253,0.0253
65,3780,0.0096,0.0096,0.0262,0.0262
65,4320,0.005,0.005,0.0183,0.0183
65,4860,0.0057,0.0057,0.0182,0.0182
66,0,0.0065,0.0065,0.0206,0.0206
66,540,0.0063,0.0063,0.015,0.015
66,1080,0.007,0.007,0.0228,0.0228
66,1620,0.0042,0.0042,0.0271,0.0271
66,2160,0.0033,0.0033,0.0195,0.0195
66,2700,0.0061,0.0061,0.0171,0.0171
66,3240,0.0064,0.0064,0.0243,0.0243
66,3780,0.0076,0.0076,0.0201,0.0201
66,4320,0.0104,0.0104,0.0262,0.0262
66,4860,0.0064,0.0064,0.0236,0.0236
67,0,0.0078,0.0078,0.0148,0.0148
67,540,0.005,0.005,0.0171,0.0171
67,1080,0.0082,0.0082,0.0244,0.0244
67,1620,0.0052,0.0052,0.027,0.027
67,2160,0.0054,0.0054,0.0205,0.0205
67,2700,0.0053,0.0053,0.0257,0.0257
67,3240,0.0045,0.0045,0.0169,0.0169
67,3780,0.006,0.006,0.0225,0.0225
67,4320,0.0078,0.0078,0.031,0.031
67,4860,0.0049,0.0049,0.0289,0.0289
68,0,0.0089,0.0089,0.0153,0.0153
68,540,0.0088,0.0088,0.019,0.019
68,1080,0.0056,0.0056,0.0181,0.0181
68,1620,0.0063,0.0063,0.0199,0.0199
68,2160,0.005,0.005,0.0187,0.0187
68,2700,0.0055,0.0055,0.025,0.025
68,3240,0.0041,0.0041,0.02,0.02
68,3780,0.0077,0.0077,0.0172,0.0172
68,4320,0.0103,0.0103,0.0207,0.0207
68,4860,0.0059,0.0059,0.0207,0.0207
69,0,0.0052,0.0052,0.0235,0.0235
69,540,0.0049,0.0049,0.0193,0.0193
69,1080,0.0029,0.0029,0.0279,0.0279
69,1620,0.0042,0.0042,0.025,0.025
69,2160,0.0068,0.0068,0.0222,0.0222
69,2700,0.0067,0.0067,0.026,0.026
69,3240,0.0033,0.0033,0.015,0.015
69,3780,0.0106,0.0106,0.0195,0.0195
69,4320,0.0076,0.0076,0.0143,0.0143
69,4860,0.0059,0.0059,0.0259,0.0259
