epoch,step,train_m_loss,train_s_loss,test_m_loss,test_s_loss
4,2160,0.0221,0.0221,0.0384,0.0384
4,2700,0.0187,0.0187,0.0422,0.0422
4,3240,0.0238,0.0238,0.0288,0.0288
4,3780,0.046,0.046,0.0424,0.0424
4,4320,0.0308,0.0308,0.0366,0.0366
4,4860,0.0419,0.0419,0.0347,0.0347
5,0,0.0166,0.0166,0.0224,0.0224
5,540,0.0247,0.0247,0.0355,0.0355
5,1080,0.0309,0.0309,0.0388,0.0388
5,1620,0.0275,0.0275,0.0338,0.0338
5,2160,0.0172,0.0172,0.0427,0.0427
5,2700,0.0133,0.0133,0.0294,0.0294
5,3240,0.019,0.019,0.0297,0.0297
5,3780,0.0415,0.0415,0.0278,0.0278
5,4320,0.0198,0.0198,0.0377,0.0377
5,4860,0.0287,0.0287,0.0279,0.0279
6,0,0.0184,0.0184,0.0339,0.0339
6,540,0.0184,0.0184,0.023,0.023
6,1080,0.0276,0.0276,0.0216,0.0216
6,1620,0.0253,0.0253,0.0253,0.0253
6,2160,0.0159,0.0159,0.0228,0.0228
6,2700,0.0146,0.0146,0.0283,0.0283
6,3240,0.0249,0.0249,0.0282,0.0282
6,3780,0.0375,0.0375,0.0236,0.0236
6,4320,0.0179,0.0179,0.0192,0.0192
6,4860,0.0255,0.0255,0.0233,0.0233
7,0,0.0175,0.0175,0.0286,0.0286
7,540,0.0183,0.0183,0.0153,0.0153
7,1080,0.0234,0.0234,0.0277,0.0277
7,1620,0.0183,0.0183,0.0251,0.0251
7,2160,0.0142,0.0142,0.0274,0.0274
7,2700,0.0142,0.0142,0.0252,0.0252
7,3240,0.0229,0.0229,0.0276,0.0276
7,3780,0.0401,0.0401,0.0222,0.0222
7,4320,0.0189,0.0189,0.0275,0.0275
7,4860,0.023,0.023,0.0128,0.0128
8,0,0.0186,0.0186,0.0202,0.0202
8,540,0.0167,0.0167,0.024,0.024
8,1080,0.027,0.027,0.0221,0.0221
8,1620,0.0141,0.0141,0.0219,0.0219
8,2160,0.015,0.015,0.0244,0.0244
8,2700,0.0144,0.0144,0.0275,0.0275
8,3240,0.0159,0.0159,0.0149,0.0149
8,3780,0.0345,0.0345,0.016,0.016
8,4320,0.0212,0.0212,0.025,0.025
8,4860,0.0239,0.0239,0.0315,0.0315
9,0,0.0164,0.0164,0.0312,0.0312
9,540,0.0144,0.0144,0.0187,0.0187
9,1080,0.0245,0.0245,0.0244,0.0244
9,1620,0.0173,0.0173,0.0209,0.0209
9,2160,0.0131,0.0131,0.0199,0.0199
9,2700,0.0109,0.0109,0.0256,0.0256
9,3240,0.0174,0.0174,0.0249,0.0249
9,3780,0.0298,0.0298,0.0254,0.0254
9,4320,0.019,0.019,0.0189,0.0189
9,4860,0.0214,0.0214,0.0197,0.0197
10,0,0.016,0.016,0.0177,0.0177
10,540,0.0154,0.0154,0.0128,0.0128
10,1080,0.0219,0.0219,0.0145,0.0145
10,1620,0.0129,0.0129,0.0248,0.0248
10,2160,0.0149,0.0149,0.0271,0.0271
10,2700,0.0094,0.0094,0.0217,0.0217
10,3240,0.0209,0.0209,0.0157,0.0157
10,3780,0.0265,0.0265,0.0196,0.0196
10,4320,0.0155,0.0155,0.0249,0.0249
10,4860,0.0261,0.0261,0.042,0.042
11,0,0.0181,0.0181,0.029,0.029
11,540,0.0166,0.0166,0.0173,0.0173
11,1080,0.0255,0.0255,0.0194,0.0194
11,1620,0.0115,0.0115,0.0208,0.0208
11,2160,0.0157,0.0157,0.0201,0.0201
11,2700,0.0113,0.0113,0.0258,0.0258
11,3240,0.0148,0.0148,0.0255,0.0255
11,3780,0.0285,0.0285,0.0186,0.0186
11,4320,0.0116,0.0116,0.0129,0.0129
11,4860,0.0187,0.0187,0.0298,0.0298
12,0,0.0195,0.0195,0.0198,0.0198
12,540,0.0147,0.0147,0.0176,0.0176
12,1080,0.0175,0.0175,0.0148,0.0148
12,1620,0.017,0.017,0.0268,0.0268
12,2160,0.0153,0.0153,0.0162,0.0162
12,2700,0.008,0.008,0.0354,0.0354
12,3240,0.0122,0.0122,0.0248,0.0248
12,3780,0.026,0.026,0.0271,0.0271
12,4320,0.0112,0.0112,0.0228,0.0228
12,4860,0.0189,0.0189,0.0219,0.0219
13,0,0.0172,0.0172,0.0212,0.0212
13,540,0.0121,0.0121,0.0201,0.0201
13,1080,0.0145,0.0145,0.024,0.024
13,1620,0.0137,0.0137,0.0186,0.0186
13,2160,0.0136,0.0136,0.0215,0.0215
13,2700,0.0131,0.0131,0.0154,0.0154
13,3240,0.0116,0.0116,0.0199,0.0199
13,3780,0.0298,0.0298,0.0216,0.0216
13,4320,0.0124,0.0124,0.0214,0.0214
13,4860,0.0203,0.0203,0.0226,0.0226
14,0,0.0202,0.0202,0.0311,0.0311
14,540,0.0079,0.0079,0.0207,0.0207
14,1080,0.0172,0.0172,0.0215,0.0215
14,1620,0.0134,0.0134,0.0206,0.0206
14,2160,0.0095,0.0095,0.0229,0.0229
14,2700,0.0125,0.0125,0.0186,0.0186
14,3240,0.0117,0.0117,0.0291,0.0291
14,3780,0.0276,0.0276,0.0308,0.0308
14,4320,0.0121,0.0121,0.0203,0.0203
14,4860,0.0182,0.0182,0.0149,0.0149
15,0,0.0151,0.0151,0.0195,0.0195
15,540,0.0076,0.0076,0.0214,0.0214
15,1080,0.0192,0.0192,0.0306,0.0306
15,1620,0.0139,0.0139,0.026,0.026
15,2160,0.0107,0.0107,0.0201,0.0201
15,2700,0.0109,0.0109,0.022,0.022
15,3240,0.011,0.011,0.0186,0.0186
15,3780,0.0274,0.0274,0.0267,0.0267
15,4320,0.0107,0.0107,0.0114,0.0114
15,4860,0.0177,0.0177,0.0137,0.0137
16,0,0.015,0.015,0.0186,0.0186
16,540,0.0069,0.0069,0.0238,0.0238
16,1080,0.0178,0.0178,0.0201,0.0201
16,1620,0.0155,0.0155,0.014,0.014
16,2160,0.0133,0.0133,0.0156,0.0156
16,2700,0.0131,0.0131,0.0352,0.0352
16,3240,0.0088,0.0088,0.0155,0.0155
16,3780,0.0247,0.0247,0.0247,0.0247
16,4320,0.0082,0.0082,0.0203,0.0203
16,4860,0.013,0.013,0.0252,0.0252
17,0,0.0137,0.0137,0.0139,0.0139
17,540,0.0089,0.0089,0.0234,0.0234
17,1080,0.0152,0.0152,0.0255,0.0255
17,1620,0.0094,0.0094,0.0136,0.0136
17,2160,0.0095,0.0095,0.0205,0.0205
17,2700,0.0111,0.0111,0.0171,0.0171
17,3240,0.01,0.01,0.0197,0.0197
17,3780,0.0229,0.0229,0.0342,0.0342
17,4320,0.0107,0.0107,0.0226,0.0226
17,4860,0.0198,0.0198,0.0178,0.0178
18,0,0.0138,0.0138,0.0181,0.0181
18,540,0.0099,0.0099,0.0165,0.0165
18,1080,0.018,0.018,0.0193,0.0193
18,1620,0.0101,0.0101,0.0262,0.0262
18,2160,0.0087,0.0087,0.0189,0.0189
18,2700,0.0125,0.0125,0.0207,0.0207
18,3240,0.0098,0.0098,0.0228,0.0228
18,3780,0.0228,0.0228,0.0238,0.0238
18,4320,0.0118,0.0118,0.0182,0.0182
18,4860,0.0267,0.0267,0.0178,0.0178
19,0,0.0105,0.0105,0.0201,0.0201
19,540,0.0082,0.0082,0.0158,0.0158
19,1080,0.0174,0.0174,0.022,0.022
19,1620,0.0088,0.0088,0.0225,0.0225
19,2160,0.01,0.01,0.0155,0.0155
19,2700,0.0138,0.0138,0.0218,0.0218
19,3240,0.0088,0.0088,0.0273,0.0273
19,3780,0.0223,0.0223,0.0226,0.0226
19,4320,0.0128,0.0128,0.015,0.015
19,4860,0.0177,0.0177,0.0252,0.0252
20,0,0.0123,0.0123,0.0281,0.0281
20,540,0.0099,0.0099,0.0182,0.0182
20,1080,0.0138,0.0138,0.0203,0.0203
20,1620,0.0105,0.0105,0.0155,0.0155
20,2160,0.009,0.009,0.0145,0.0145
20,2700,0.0099,0.0099,0.0167,0.0167
20,3240,0.007,0.007,0.0226,0.0226
20,3780,0.019,0.019,0.0228,0.0228
20,4320,0.0106,0.0106,0.0248,0.0248
20,4860,0.0172,0.0172,0.0393,0.0393
21,0,0.011,0.011,0.0218,0.0218
21,540,0.0064,0.0064,0.0129,0.0129
21,1080,0.0117,0.0117,0.0216,0.0216
21,1620,0.0094,0.0094,0.0245,0.0245
21,2160,0.0094,0.0094,0.0132,0.0132
21,2700,0.0111,0.0111,0.0153,0.0153
21,3240,0.0045,0.0045,0.0274,0.0274
21,3780,0.0218,0.0218,0.0152,0.0152
21,4320,0.0235,0.0235,0.0239,0.0239
21,4860,0.0154,0.0154,0.0299,0.0299
22,0,0.0142,0.0142,0.0237,0.0237
22,540,0.0083,0.0083,0.0152,0.0152
22,1080,0.0115,0.0115,0.0216,0.0216
22,1620,0.01,0.01,0.019,0.019
22,2160,0.0089,0.0089,0.0138,0.0138
22,2700,0.0085,0.0085,0.0103,0.0103
22,3240,0.0072,0.0072,0.0224,0.0224
22,3780,0.0179,0.0179,0.0153,0.0153
22,4320,0.0147,0.0147,0.0207,0.0207
22,4860,0.0174,0.0174,0.0142,0.0142
23,0,0.0146,0.0146,0.0248,0.0248
23,540,0.0094,0.0094,0.0222,0.0222
23,1080,0.0124,0.0124,0.0209,0.0209
23,1620,0.0092,0.0092,0.0179,0.0179
23,2160,0.0083,0.0083,0.0108,0.0108
23,2700,0.0094,0.0094,0.0151,0.0151
23,3240,0.006,0.006,0.0122,0.0122
23,3780,0.0194,0.0194,0.0175,0.0175
23,4320,0.0166,0.0166,0.0214,0.0214
23,4860,0.0157,0.0157,0.0157,0.0157
24,0,0.0112,0.0112,0.0221,0.0221
24,540,0.0082,0.0082,0.026,0.026
24,1080,0.0147,0.0147,0.0158,0.0158
24,1620,0.01,0.01,0.0138,0.0138
24,2160,0.0071,0.0071,0.0195,0.0195
24,2700,0.0118,0.0118,0.0226,0.0226
24,3240,0.0058,0.0058,0.0237,0.0237
24,3780,0.0152,0.0152,0.0217,0.0217
24,4320,0.0183,0.0183,0.0204,0.0204
24,4860,0.0127,0.0127,0.0144,0.0144
25,0,0.0109,0.0109,0.0178,0.0178
25,540,0.0082,0.0082,0.0251,0.0251
25,1080,0.0109,0.0109,0.0186,0.0186
25,1620,0.0088,0.0088,0.0167,0.0167
25,2160,0.0126,0.0126,0.0292,0.0292
25,2700,0.0107,0.0107,0.0241,0.0241
25,3240,0.0065,0.0065,0.0187,0.0187
25,3780,0.02,0.02,0.0201,0.0201
25,4320,0.0169,0.0169,0.0227,0.0227
25,4860,0.0204,0.0204,0.0208,0.0208
26,0,0.0103,0.0103,0.012,0.012
26,540,0.0065,0.0065,0.0204,0.0204
26,1080,0.0118,0.0118,0.0177,0.0177
26,1620,0.0064,0.0064,0.0205,0.0205
26,2160,0.0071,0.0071,0.0139,0.0139
26,2700,0.0092,0.0092,0.0166,0.0166
26,3240,0.0064,0.0064,0.013,0.013
26,3780,0.0135,0.0135,0.0268,0.0268
26,4320,0.0162,0.0162,0.0301,0.0301
26,4860,0.0176,0.0176,0.0137,0.0137
27,0,0.0116,0.0116,0.0144,0.0144
27,540,0.0077,0.0077,0.0155,0.0155
27,1080,0.0123,0.0123,0.0232,0.0232
27,1620,0.0084,0.0084,0.0185,0.0185
27,2160,0.0091,0.0091,0.0137,0.0137
27,2700,0.0085,0.0085,0.0234,0.0234
27,3240,0.0053,0.0053,0.0179,0.0179
27,3780,0.0155,0.0155,0.0235,0.0235
27,4320,0.0136,0.0136,0.0141,0.0141
27,4860,0.011,0.011,0.0171,0.0171
28,0,0.0097,0.0097,0.0162,0.0162
28,540,0.008,0.008,0.0211,0.0211
28,1080,0.0113,0.0113,0.016,0.016
28,1620,0.0066,0.0066,0.0176,0.0176
28,2160,0.0103,0.0103,0.0185,0.0185
28,2700,0.0068,0.0068,0.0217,0.0217
28,3240,0.006,0.006,0.0093,0.0093
28,3780,0.0179,0.0179,0.0244,0.0244
28,4320,0.008,0.008,0.0198,0.0198
28,4860,0.0111,0.0111,0.0208,0.0208
29,0,0.0105,0.0105,0.0214,0.0214
29,540,0.0087,0.0087,0.0178,0.0178
29,1080,0.0114,0.0114,0.0187,0.0187
29,1620,0.006,0.006,0.0256,0.0256
29,2160,0.0075,0.0075,0.0189,0.0189
29,2700,0.0069,0.0069,0.0218,0.0218
29,3240,0.004,0.004,0.0177,0.0177
29,3780,0.0159,0.0159,0.0262,0.0262
29,4320,0.0139,0.0139,0.0219,0.0219
29,4860,0.0148,0.0148,0.014,0.014
30,0,0.0117,0.0117,0.0141,0.0141
30,540,0.0084,0.0084,0.0177,0.0177
30,1080,0.0149,0.0149,0.0182,0.0182
30,1620,0.0063,0.0063,0.0182,0.0182
30,2160,0.0089,0.0089,0.025,0.025
30,2700,0.0063,0.0063,0.0156,0.0156
30,3240,0.005,0.005,0.0279,0.0279
30,3780,0.0193,0.0193,0.0149,0.0149
30,4320,0.0156,0.0156,0.0192,0.0192
30,4860,0.0154,0.0154,0.0258,0.0258
31,0,0.011,0.011,0.0334,0.0334
31,540,0.0109,0.0109,0.0257,0.0257
31,1080,0.0079,0.0079,0.0193,0.0193
31,1620,0.0054,0.0054,0.0157,0.0157
31,2160,0.0085,0.0085,0.0093,0.0093
31,2700,0.0069,0.0069,0.0204,0.0204
31,3240,0.0082,0.0082,0.0173,0.0173
31,3780,0.0233,0.0233,0.017,0.017
31,4320,0.0115,0.0115,0.0227,0.0227
31,4860,0.0119,0.0119,0.0211,0.0211
32,0,0.0091,0.0091,0.0148,0.0148
32,540,0.0091,0.0091,0.0271,0.0271
32,1080,0.0096,0.0096,0.0156,0.0156
32,1620,0.0082,0.0082,0.0215,0.0215
32,2160,0.0093,0.0093,0.0247,0.0247
32,2700,0.0083,0.0083,0.0298,0.0298
32,3240,0.007,0.007,0.0124,0.0124
32,3780,0.0161,0.0161,0.02,0.02
32,4320,0.0164,0.0164,0.0288,0.0288
32,4860,0.0116,0.0116,0.017,0.017
33,0,0.013,0.013,0.0193,0.0193
33,540,0.0083,0.0083,0.016,0.016
33,1080,0.0076,0.0076,0.0166,0.0166
33,1620,0.0072,0.0072,0.0176,0.0176
33,2160,0.0067,0.0067,0.0174,0.0174
33,2700,0.0081,0.0081,0.0156,0.0156
33,3240,0.0057,0.0057,0.0156,0.0156
33,3780,0.0134,0.0134,0.0222,0.0222
33,4320,0.0098,0.0098,0.0284,0.0284
33,4860,0.013,0.013,0.0198,0.0198
34,0,0.0092,0.0092,0.0209,0.0209
34,540,0.0052,0.0052,0.0151,0.0151
34,1080,0.008,0.008,0.0188,0.0188
34,1620,0.0066,0.0066,0.0209,0.0209
34,2160,0.0098,0.0098,0.0171,0.0171
34,2700,0.0059,0.0059,0.0303,0.0303
34,3240,0.0071,0.0071,0.012,0.012
34,3780,0.0188,0.0188,0.0162,0.0162
34,4320,0.0178,0.0178,0.0228,0.0228
34,4860,0.0086,0.0086,0.0157,0.0157
35,0,0.01,0.01,0.0133,0.0133
35,540,0.0051,0.0051,0.0159,0.0159
35,1080,0.0058,0.0058,0.0283,0.0283
35,1620,0.0081,0.0081,0.0094,0.0094
35,2160,0.0092,0.0092,0.0154,0.0154
35,2700,0.0139,0.0139,0.0187,0.0187
35,3240,0.0058,0.0058,0.0142,0.0142
35,3780,0.0157,0.0157,0.0307,0.0307
35,4320,0.0124,0.0124,0.0201,0.0201
35,4860,0.0078,0.0078,0.0117,0.0117
36,0,0.0096,0.0096,0.0193,0.0193
36,540,0.0061,0.0061,0.0217,0.0217
36,1080,0.0073,0.0073,0.0204,0.0204
36,1620,0.0053,0.0053,0.0163,0.0163
36,2160,0.0092,0.0092,0.0207,0.0207
36,2700,0.0105,0.0105,0.0267,0.0267
36,3240,0.0069,0.0069,0.0227,0.0227
36,3780,0.0152,0.0152,0.0227,0.0227
36,4320,0.0067,0.0067,0.0264,0.0264
36,4860,0.0117,0.0117,0.028,0.028
37,0,0.0108,0.0108,0.0205,0.0205
37,540,0.0056,0.0056,0.0163,0.0163
37,1080,0.0057,0.0057,0.0209,0.0209
37,1620,0.0093,0.0093,0.0145,0.0145
37,2160,0.0061,0.0061,0.0141,0.0141
37,2700,0.0081,0.0081,0.0273,0.0273
37,3240,0.0062,0.0062,0.0159,0.0159
37,3780,0.0144,0.0144,0.027,0.027
37,4320,0.0118,0.0118,0.0195,0.0195
37,4860,0.0081,0.0081,0.0233,0.0233
38,0,0.011,0.011,0.0137,0.0137
38,540,0.0052,0.0052,0.0156,0.0156
38,1080,0.0058,0.0058,0.0274,0.0274
38,1620,0.0067,0.0067,0.0148,0.0148
38,2160,0.0075,0.0075,0.0213,0.0213
38,2700,0.0108,0.0108,0.0144,0.0144
38,3240,0.0122,0.0122,0.0245,0.0245
38,3780,0.0121,0.0121,0.0143,0.0143
38,4320,0.0083,0.0083,0.0301,0.0301
38,4860,0.0087,0.0087,0.0184,0.0184
39,0,0.0108,0.0108,0.0269,0.0269
39,540,0.0071,0.0071,0.017,0.017
39,1080,0.0058,0.0058,0.0132,0.0132
39,1620,0.0078,0.0078,0.0278,0.0278
39,2160,0.0055,0.0055,0.0185,0.0185
39,2700,0.0106,0.0106,0.0223,0.0223
39,3240,0.0061,0.0061,0.0149,0.0149
39,3780,0.0146,0.0146,0.0161,0.0161
39,4320,0.0109,0.0109,0.0217,0.0217
39,4860,0.0112,0.0112,0.0189,0.0189
