epoch,step,train_m_loss,train_s_loss,test_m_loss,test_s_loss
8,1620,0.0518,0.0518,0.0741,0.0741
8,2160,0.0619,0.0619,0.0458,0.0458
8,2700,0.0409,0.0409,0.0578,0.0578
8,3240,0.0481,0.0481,0.0754,0.0754
8,3780,0.0574,0.0574,0.0518,0.0518
8,4320,0.043,0.043,0.0629,0.0629
8,4860,0.0411,0.0411,0.0532,0.0532
9,0,0.0399,0.0399,0.0401,0.0401
9,540,0.0513,0.0513,0.0543,0.0543
9,1080,0.048,0.048,0.0594,0.0594
9,1620,0.0542,0.0542,0.0528,0.0528
9,2160,0.0567,0.0567,0.0618,0.0618
9,2700,0.0389,0.0389,0.0592,0.0592
9,3240,0.0519,0.0519,0.0689,0.0689
9,3780,0.054,0.054,0.0451,0.0451
9,4320,0.055,0.055,0.0718,0.0718
9,4860,0.0541,0.0541,0.0424,0.0424
10,0,0.0603,0.0603,0.0607,0.0607
10,540,0.0442,0.0442,0.0618,0.0618
10,1080,0.0441,0.0441,0.0481,0.0481
10,1620,0.0554,0.0554,0.0723,0.0723
10,2160,0.0609,0.0609,0.0358,0.0358
10,2700,0.0452,0.0452,0.0504,0.0504
10,3240,0.0454,0.0454,0.0426,0.0426
10,3780,0.0523,0.0523,0.0471,0.0471
10,4320,0.0469,0.0469,0.0612,0.0612
10,4860,0.0384,0.0384,0.065,0.065
11,0,0.038,0.038,0.0455,0.0455
11,540,0.0582,0.0582,0.0479,0.0479
11,1080,0.0409,0.0409,0.0672,0.0672
11,1620,0.0513,0.0513,0.0419,0.0419
11,2160,0.0531,0.0531,0.0494,0.0494
11,2700,0.0419,0.0419,0.0397,0.0397
11,3240,0.0446,0.0446,0.046,0.046
11,3780,0.054,0.054,0.0624,0.0624
11,4320,0.0432,0.0432,0.0477,0.0477
11,4860,0.0385,0.0385,0.0557,0.0557
12,0,0.0397,0.0397,0.0438,0.0438
12,540,0.0444,0.0444,0.0459,0.0459
12,1080,0.0394,0.0394,0.0555,0.0555
12,1620,0.0504,0.0504,0.0451,0.0451
12,2160,0.0516,0.0516,0.0643,0.0643
12,2700,0.042,0.042,0.0551,0.0551
12,3240,0.0458,0.0458,0.0485,0.0485
12,3780,0.0481,0.0481,0.0329,0.0329
12,4320,0.0432,0.0432,0.0451,0.0451
12,4860,0.0393,0.0393,0.0525,0.0525
13,0,0.0395,0.0395,0.0479,0.0479
13,540,0.0445,0.0445,0.0497,0.0497
13,1080,0.0367,0.0367,0.0481,0.0481
13,1620,0.0483,0.0483,0.0494,0.0494
13,2160,0.0501,0.0501,0.0484,0.0484
13,2700,0.0395,0.0395,0.0385,0.0385
13,3240,0.0427,0.0427,0.0508,0.0508
13,3780,0.0556,0.0556,0.0771,0.0771
13,4320,0.0436,0.0436,0.0418,0.0418
13,4860,0.0354,0.0354,0.0572,0.0572
14,0,0.0362,0.0362,0.0575,0.0575
14,540,0.0399,0.0399,0.0452,0.0452
14,1080,0.0374,0.0374,0.043,0.043
14,1620,0.0444,0.0444,0.0496,0.0496
14,2160,0.0515,0.0515,0.0358,0.0358
14,2700,0.047,0.047,0.0441,0.0441
14,3240,0.0424,0.0424,0.0575,0.0575
14,3780,0.0567,0.0567,0.0538,0.0538
14,4320,0.0503,0.0503,0.0347,0.0347
14,4860,0.0374,0.0374,0.0594,0.0594
15,0,0.0354,0.0354,0.0501,0.0501
15,540,0.0407,0.0407,0.0531,0.0531
15,1080,0.043,0.043,0.053,0.053
15,1620,0.0477,0.0477,0.0458,0.0458
15,2160,0.0487,0.0487,0.0456,0.0456
15,2700,0.065,0.065,0.0561,0.0561
15,3240,0.0404,0.0404,0.0356,0.0356
15,3780,0.0499,0.0499,0.0473,0.0473
15,4320,0.0415,0.0415,0.0476,0.0476
15,4860,0.0451,0.0451,0.0599,0.0599
16,0,0.0326,0.0326,0.0451,0.0451
16,540,0.0366,0.0366,0.0446,0.0446
16,1080,0.0415,0.0415,0.054,0.054
16,1620,0.0399,0.0399,0.0392,0.0392
16,2160,0.0414,0.0414,0.0374,0.0374
16,2700,0.0348,0.0348,0.044,0.044
16,3240,0.0359,0.0359,0.0313,0.0313
16,3780,0.051,0.051,0.0736,0.0736
16,4320,0.0417,0.0417,0.0381,0.0381
16,4860,0.0317,0.0317,0.0621,0.0621
17,0,0.0345,0.0345,0.0434,0.0434
17,540,0.0362,0.0362,0.0492,0.0492
17,1080,0.033,0.033,0.0503,0.0503
17,1620,0.0348,0.0348,0.0387,0.0387
17,2160,0.0389,0.0389,0.048,0.048
17,2700,0.0355,0.0355,0.0394,0.0394
17,3240,0.0377,0.0377,0.0343,0.0343
17,3780,0.0464,0.0464,0.0611,0.0611
17,4320,0.0433,0.0433,0.0291,0.0291
17,4860,0.0354,0.0354,0.0459,0.0459
18,0,0.038,0.038,0.0499,0.0499
18,540,0.0349,0.0349,0.0469,0.0469
18,1080,0.0374,0.0374,0.034,0.034
18,1620,0.034,0.034,0.0422,0.0422
18,2160,0.0384,0.0384,0.0522,0.0522
18,2700,0.041,0.041,0.0399,0.0399
18,3240,0.0468,0.0468,0.0561,0.0561
18,3780,0.056,0.056,0.0522,0.0522
18,4320,0.0316,0.0316,0.0551,0.0551
18,4860,0.0337,0.0337,0.0512,0.0512
19,0,0.0315,0.0315,0.0361,0.0361
19,540,0.0313,0.0313,0.0569,0.0569
19,1080,0.0403,0.0403,0.03,0.03
19,1620,0.0352,0.0352,0.0459,0.0459
19,2160,0.0463,0.0463,0.0417,0.0417
19,2700,0.0342,0.0342,0.0459,0.0459
19,3240,0.04,0.04,0.0535,0.0535
19,3780,0.0438,0.0438,0.048,0.048
19,4320,0.034,0.034,0.0486,0.0486
19,4860,0.0316,0.0316,0.0445,0.0445
20,0,0.0355,0.0355,0.0356,0.0356
20,540,0.0292,0.0292,0.0564,0.0564
20,1080,0.0388,0.0388,0.0503,0.0503
20,1620,0.0382,0.0382,0.0585,0.0585
20,2160,0.0505,0.0505,0.0376,0.0376
20,2700,0.0323,0.0323,0.0533,0.0533
20,3240,0.0382,0.0382,0.045,0.045
20,3780,0.0409,0.0409,0.0259,0.0259
20,4320,0.0285,0.0285,0.038,0.038
20,4860,0.029,0.029,0.047,0.047
21,0,0.0271,0.0271,0.0372,0.0372
21,540,0.0279,0.0279,0.0335,0.0335
21,1080,0.0404,0.0404,0.044,0.044
21,1620,0.0365,0.0365,0.0321,0.0321
21,2160,0.0536,0.0536,0.047,0.047
21,2700,0.0432,0.0432,0.0509,0.0509
21,3240,0.0447,0.0447,0.0329,0.0329
21,3780,0.0395,0.0395,0.0526,0.0526
21,4320,0.0288,0.0288,0.0293,0.0293
21,4860,0.0329,0.0329,0.0386,0.0386
22,0,0.0324,0.0324,0.0345,0.0345
22,540,0.0267,0.0267,0.0459,0.0459
22,1080,0.0367,0.0367,0.041,0.041
22,1620,0.032,0.032,0.0481,0.0481
22,2160,0.0384,0.0384,0.0451,0.0451
22,2700,0.0408,0.0408,0.0378,0.0378
22,3240,0.0457,0.0457,0.0398,0.0398
22,3780,0.0378,0.0378,0.0559,0.0559
22,4320,0.0318,0.0318,0.0242,0.0242
22,4860,0.0283,0.0283,0.0505,0.0505
23,0,0.0256,0.0256,0.0569,0.0569
23,540,0.0379,0.0379,0.0364,0.0364
23,1080,0.0386,0.0386,0.0527,0.0527
23,1620,0.0388,0.0388,0.0378,0.0378
23,2160,0.0417,0.0417,0.0447,0.0447
23,2700,0.0387,0.0387,0.0472,0.0472
23,3240,0.0431,0.0431,0.0365,0.0365
23,3780,0.041,0.041,0.044,0.044
23,4320,0.0278,0.0278,0.048,0.048
23,4860,0.0255,0.0255,0.0398,0.0398
24,0,0.0289,0.0289,0.0573,0.0573
24,540,0.0433,0.0433,0.0339,0.0339
24,1080,0.0404,0.0404,0.0425,0.0425
24,1620,0.0419,0.0419,0.0446,0.0446
24,2160,0.0411,0.0411,0.0318,0.0318
24,2700,0.0377,0.0377,0.0468,0.0468
24,3240,0.0433,0.0433,0.0575,0.0575
24,3780,0.0409,0.0409,0.0617,0.0617
24,4320,0.0321,0.0321,0.0489,0.0489
24,4860,0.0303,0.0303,0.0495,0.0495
25,0,0.0289,0.0289,0.0401,0.0401
25,540,0.0338,0.0338,0.0297,0.0297
25,1080,0.0363,0.0363,0.0441,0.0441
25,1620,0.0306,0.0306,0.0268,0.0268
25,2160,0.0386,0.0386,0.0331,0.0331
25,2700,0.0328,0.0328,0.0272,0.0272
25,3240,0.0361,0.0361,0.0556,0.0556
25,3780,0.0368,0.0368,0.0269,0.0269
25,4320,0.0304,0.0304,0.0484,0.0484
25,4860,0.0354,0.0354,0.0521,0.0521
26,0,0.028,0.028,0.0348,0.0348
26,540,0.0269,0.0269,0.0422,0.0422
26,1080,0.0395,0.0395,0.0423,0.0423
26,1620,0.0329,0.0329,0.0463,0.0463
26,2160,0.0385,0.0385,0.0365,0.0365
26,2700,0.0331,0.0331,0.0401,0.0401
26,3240,0.0517,0.0517,0.051,0.051
26,3780,0.0394,0.0394,0.0439,0.0439
26,4320,0.0283,0.0283,0.0317,0.0317
26,4860,0.0275,0.0275,0.0394,0.0394
27,0,0.0273,0.0273,0.0281,0.0281
27,540,0.0245,0.0245,0.0378,0.0378
27,1080,0.0347,0.0347,0.0448,0.0448
27,1620,0.0328,0.0328,0.0291,0.0291
27,2160,0.0349,0.0349,0.0452,0.0452
27,2700,0.0351,0.0351,0.0371,0.0371
27,3240,0.0379,0.0379,0.0433,0.0433
27,3780,0.0362,0.0362,0.0387,0.0387
27,4320,0.0321,0.0321,0.0331,0.0331
27,4860,0.0273,0.0273,0.0419,0.0419
28,0,0.03,0.03,0.0377,0.0377
28,540,0.0315,0.0315,0.0336,0.0336
28,1080,0.0397,0.0397,0.0431,0.0431
28,1620,0.0329,0.0329,0.0449,0.0449
28,2160,0.0315,0.0315,0.0367,0.0367
28,2700,0.0331,0.0331,0.0374,0.0374
28,3240,0.0423,0.0423,0.0483,0.0483
28,3780,0.0399,0.0399,0.0483,0.0483
28,4320,0.0323,0.0323,0.0381,0.0381
28,4860,0.0282,0.0282,0.0468,0.0468
29,0,0.0285,0.0285,0.0302,0.0302
29,540,0.0237,0.0237,0.0323,0.0323
29,1080,0.0315,0.0315,0.0298,0.0298
29,1620,0.0334,0.0334,0.0311,0.0311
29,2160,0.0396,0.0396,0.0514,0.0514
29,2700,0.0381,0.0381,0.0415,0.0415
29,3240,0.0311,0.0311,0.0415,0.0415
29,3780,0.0343,0.0343,0.0465,0.0465
29,4320,0.0329,0.0329,0.0299,0.0299
29,4860,0.0239,0.0239,0.033,0.033
30,0,0.0336,0.0336,0.03,0.03
30,540,0.0347,0.0347,0.0287,0.0287
30,1080,0.0325,0.0325,0.0268,0.0268
30,1620,0.0427,0.0427,0.0401,0.0401
30,2160,0.0328,0.0328,0.0405,0.0405
30,2700,0.0409,0.0409,0.0454,0.0454
30,3240,0.033,0.033,0.0376,0.0376
30,3780,0.0361,0.0361,0.0388,0.0388
30,4320,0.0252,0.0252,0.034,0.034
30,4860,0.0344,0.0344,0.0305,0.0305
31,0,0.0287,0.0287,0.0384,0.0384
31,540,0.045,0.045,0.0342,0.0342
31,1080,0.0334,0.0334,0.042,0.042
31,1620,0.0429,0.0429,0.0416,0.0416
31,2160,0.037,0.037,0.0467,0.0467
31,2700,0.051,0.051,0.0454,0.0454
31,3240,0.0298,0.0298,0.039,0.039
31,3780,0.0301,0.0301,0.0464,0.0464
31,4320,0.0284,0.0284,0.0379,0.0379
31,4860,0.0252,0.0252,0.0282,0.0282
32,0,0.043,0.043,0.0324,0.0324
32,540,0.0361,0.0361,0.0257,0.0257
32,1080,0.032,0.032,0.0447,0.0447
32,1620,0.0357,0.0357,0.0228,0.0228
32,2160,0.031,0.031,0.0371,0.0371
32,2700,0.0391,0.0391,0.0403,0.0403
32,3240,0.0349,0.0349,0.0335,0.0335
32,3780,0.0317,0.0317,0.0323,0.0323
32,4320,0.0312,0.0312,0.0378,0.0378
32,4860,0.0251,0.0251,0.0408,0.0408
33,0,0.0387,0.0387,0.0419,0.0419
33,540,0.0341,0.0341,0.0297,0.0297
33,1080,0.0372,0.0372,0.0357,0.0357
33,1620,0.0351,0.0351,0.0415,0.0415
33,2160,0.0305,0.0305,0.0426,0.0426
33,2700,0.0452,0.0452,0.036,0.036
33,3240,0.0338,0.0338,0.0328,0.0328
33,3780,0.0328,0.0328,0.0296,0.0296
33,4320,0.0225,0.0225,0.033,0.033
33,4860,0.0336,0.0336,0.0292,0.0292
34,0,0.035,0.035,0.0394,0.0394
34,540,0.0302,0.0302,0.026,0.026
34,1080,0.0332,0.0332,0.0332,0.0332
34,1620,0.042,0.042,0.0542,0.0542
34,2160,0.0396,0.0396,0.0313,0.0313
34,2700,0.0497,0.0497,0.0483,0.0483
34,3240,0.029,0.029,0.0326,0.0326
34,3780,0.0334,0.0334,0.0316,0.0316
34,4320,0.0248,0.0248,0.0369,0.0369
34,4860,0.0304,0.0304,0.0373,0.0373
35,0,0.0275,0.0275,0.0353,0.0353
35,540,0.0309,0.0309,0.0355,0.0355
35,1080,0.0293,0.0293,0.0473,0.0473
35,1620,0.0343,0.0343,0.0381,0.0381
35,2160,0.0302,0.0302,0.0458,0.0458
35,2700,0.04,0.04,0.0532,0.0532
35,3240,0.0264,0.0264,0.0454,0.0454
35,3780,0.0324,0.0324,0.0312,0.0312
35,4320,0.0213,0.0213,0.0263,0.0263
35,4860,0.0272,0.0272,0.0345,0.0345
36,0,0.0272,0.0272,0.0295,0.0295
36,540,0.03,0.03,0.0485,0.0485
36,1080,0.0328,0.0328,0.0306,0.0306
36,1620,0.0449,0.0449,0.0481,0.0481
36,2160,0.0393,0.0393,0.0361,0.0361
36,2700,0.0297,0.0297,0.0426,0.0426
36,3240,0.0292,0.0292,0.0373,0.0373
36,3780,0.034,0.034,0.0331,0.0331
36,4320,0.025,0.025,0.0233,0.0233
36,4860,0.0325,0.0325,0.0395,0.0395
37,0,0.0281,0.0281,0.0351,0.0351
37,540,0.024,0.024,0.0377,0.0377
37,1080,0.034,0.034,0.0276,0.0276
37,1620,0.0396,0.0396,0.0319,0.0319
37,2160,0.0307,0.0307,0.046,0.046
37,2700,0.0386,0.0386,0.0461,0.0461
37,3240,0.0243,0.0243,0.0462,0.0462
37,3780,0.0329,0.0329,0.0349,0.0349
37,4320,0.0218,0.0218,0.0307,0.0307
37,4860,0.0293,0.0293,0.0319,0.0319
38,0,0.0279,0.0279,0.0232,0.0232
38,540,0.0262,0.0262,0.0443,0.0443
38,1080,0.0446,0.0446,0.0325,0.0325
38,1620,0.0325,0.0325,0.0336,0.0336
38,2160,0.0415,0.0415,0.0411,0.0411
38,2700,0.0346,0.0346,0.0458,0.0458
38,3240,0.0256,0.0256,0.0392,0.0392
38,3780,0.0289,0.0289,0.0316,0.0316
38,4320,0.0214,0.0214,0.0506,0.0506
38,4860,0.0292,0.0292,0.0552,0.0552
39,0,0.0295,0.0295,0.0232,0.0232
39,540,0.024,0.024,0.027,0.027
39,1080,0.0371,0.0371,0.0418,0.0418
39,1620,0.035,0.035,0.0475,0.0475
39,2160,0.0268,0.0268,0.035,0.035
39,2700,0.0335,0.0335,0.0451,0.0451
39,3240,0.0214,0.0214,0.0427,0.0427
39,3780,0.0273,0.0273,0.0295,0.0295
39,4320,0.0255,0.0255,0.0413,0.0413
39,4860,0.0283,0.0283,0.0237,0.0237
40,0,0.0258,0.0258,0.0321,0.0321
40,540,0.0312,0.0312,0.0433,0.0433
40,1080,0.0407,0.0407,0.0432,0.0432
40,1620,0.0285,0.0285,0.0413,0.0413
40,2160,0.0346,0.0346,0.0332,0.0332
40,2700,0.0264,0.0264,0.0455,0.0455
40,3240,0.0256,0.0256,0.0415,0.0415
40,3780,0.0282,0.0282,0.0277,0.0277
40,4320,0.0211,0.0211,0.0484,0.0484
40,4860,0.033,0.033,0.0407,0.0407
41,0,0.0254,0.0254,0.0391,0.0391
41,540,0.0352,0.0352,0.026,0.026
41,1080,0.0331,0.0331,0.0484,0.0484
41,1620,0.0365,0.0365,0.0488,0.0488
41,2160,0.0243,0.0243,0.0458,0.0458
41,2700,0.0275,0.0275,0.0315,0.0315
41,3240,0.0215,0.0215,0.0413,0.0413
41,3780,0.0284,0.0284,0.0244,0.0244
41,4320,0.0211,0.0211,0.0274,0.0274
41,4860,0.0291,0.0291,0.0278,0.0278
42,0,0.0291,0.0291,0.0479,0.0479
42,540,0.0446,0.0446,0.0538,0.0538
42,1080,0.0386,0.0386,0.065,0.065
42,1620,0.0305,0.0305,0.0241,0.0241
42,2160,0.031,0.031,0.0312,0.0312
42,2700,0.032,0.032,0.0426,0.0426
42,3240,0.0208,0.0208,0.039,0.039
42,3780,0.0303,0.0303,0.0364,0.0364
42,4320,0.0238,0.0238,0.0314,0.0314
42,4860,0.0263,0.0263,0.0371,0.0371
43,0,0.0258,0.0258,0.0436,0.0436
43,540,0.0428,0.0428,0.0417,0.0417
43,1080,0.0273,0.0273,0.0324,0.0324
43,1620,0.0298,0.0298,0.0351,0.0351
43,2160,0.0299,0.0299,0.0339,0.0339
43,2700,0.0269,0.0269,0.0441,0.0441
43,3240,0.0203,0.0203,0.0393,0.0393
43,3780,0.0374,0.0374,0.0377,0.0377
43,4320,0.0279,0.0279,0.0251,0.0251
43,4860,0.0266,0.0266,0.0354,0.0354
44,0,0.0225,0.0225,0.0357,0.0357
44,540,0.033,0.033,0.0416,0.0416
44,1080,0.0264,0.0264,0.0356,0.0356
44,1620,0.0278,0.0278,0.0444,0.0444
44,2160,0.0299,0.0299,0.0351,0.0351
44,2700,0.0269,0.0269,0.0417,0.0417
44,3240,0.0228,0.0228,0.039,0.039
44,3780,0.0256,0.0256,0.0241,0.0241
44,4320,0.0244,0.0244,0.0364,0.0364
44,4860,0.0232,0.0232,0.0272,0.0272
45,0,0.0233,0.0233,0.0353,0.0353
45,540,0.0292,0.0292,0.0406,0.0406
45,1080,0.0285,0.0285,0.0435,0.0435
45,1620,0.029,0.029,0.0327,0.0327
45,2160,0.0287,0.0287,0.0249,0.0249
45,2700,0.0282,0.0282,0.0342,0.0342
45,3240,0.0183,0.0183,0.033,0.033
45,3780,0.0255,0.0255,0.0323,0.0323
45,4320,0.0244,0.0244,0.0455,0.0455
45,4860,0.0255,0.0255,0.0415,0.0415
46,0,0.0216,0.0216,0.032,0.032
46,540,0.0297,0.0297,0.0539,0.0539
46,1080,0.0288,0.0288,0.0454,0.0454
46,1620,0.0283,0.0283,0.0354,0.0354
46,2160,0.0229,0.0229,0.054,0.054
46,2700,0.0256,0.0256,0.0285,0.0285
46,3240,0.0218,0.0218,0.0295,0.0295
46,3780,0.0237,0.0237,0.0368,0.0368
46,4320,0.0301,0.0301,0.0335,0.0335
46,4860,0.0227,0.0227,0.0398,0.0398
47,0,0.0221,0.0221,0.0493,0.0493
47,540,0.0263,0.0263,0.0367,0.0367
47,1080,0.0305,0.0305,0.0294,0.0294
47,1620,0.0238,0.0238,0.026,0.026
47,2160,0.0295,0.0295,0.0434,0.0434
47,2700,0.0271,0.0271,0.0351,0.0351
47,3240,0.0165,0.0165,0.0392,0.0392
47,3780,0.0207,0.0207,0.0358,0.0358
47,4320,0.0277,0.0277,0.0416,0.0416
47,4860,0.0236,0.0236,0.0287,0.0287
48,0,0.0187,0.0187,0.041,0.041
48,540,0.03,0.03,0.0443,0.0443
48,1080,0.0317,0.0317,0.0363,0.0363
48,1620,0.0241,0.0241,0.0454,0.0454
48,2160,0.0273,0.0273,0.0585,0.0585
48,2700,0.0237,0.0237,0.0394,0.0394
48,3240,0.0201,0.0201,0.0257,0.0257
48,3780,0.0274,0.0274,0.0353,0.0353
48,4320,0.0226,0.0226,0.0324,0.0324
48,4860,0.0235,0.0235,0.0398,0.0398
49,0,0.0183,0.0183,0.0323,0.0323
49,540,0.0246,0.0246,0.0407,0.0407
49,1080,0.0255,0.0255,0.0478,0.0478
49,1620,0.0351,0.0351,0.0608,0.0608
49,2160,0.0342,0.0342,0.033,0.033
49,2700,0.0215,0.0215,0.027,0.027
49,3240,0.0219,0.0219,0.0396,0.0396
49,3780,0.027,0.027,0.0368,0.0368
49,4320,0.0295,0.0295,0.0378,0.0378
49,4860,0.0209,0.0209,0.0511,0.0511
50,0,0.0174,0.0174,0.0333,0.0333
50,540,0.0193,0.0193,0.042,0.042
50,1080,0.0245,0.0245,0.0441,0.0441
50,1620,0.0272,0.0272,0.0308,0.0308
50,2160,0.0228,0.0228,0.04,0.04
50,2700,0.0194,0.0194,0.0311,0.0311
50,3240,0.0252,0.0252,0.0613,0.0613
50,3780,0.022,0.022,0.0399,0.0399
50,4320,0.0275,0.0275,0.0212,0.0212
50,4860,0.0204,0.0204,0.0386,0.0386
51,0,0.0175,0.0175,0.0352,0.0352
51,540,0.0171,0.0171,0.0329,0.0329
51,1080,0.0234,0.0234,0.0477,0.0477
51,1620,0.0249,0.0249,0.0312,0.0312
51,2160,0.0207,0.0207,0.0359,0.0359
51,2700,0.026,0.026,0.0384,0.0384
51,3240,0.0209,0.0209,0.0378,0.0378
51,3780,0.0266,0.0266,0.0303,0.0303
51,4320,0.0289,0.0289,0.0356,0.0356
51,4860,0.0269,0.0269,0.0208,0.0208
52,0,0.0198,0.0198,0.0444,0.0444
52,540,0.0214,0.0214,0.0317,0.0317
52,1080,0.0231,0.0231,0.0361,0.0361
52,1620,0.0312,0.0312,0.0358,0.0358
52,2160,0.0168,0.0168,0.038,0.038
52,2700,0.0245,0.0245,0.049,0.049
52,3240,0.0212,0.0212,0.0418,0.0418
52,3780,0.0218,0.0218,0.0339,0.0339
52,4320,0.0205,0.0205,0.0408,0.0408
52,4860,0.0256,0.0256,0.0309,0.0309
53,0,0.0198,0.0198,0.0249,0.0249
53,540,0.0278,0.0278,0.0594,0.0594
53,1080,0.0217,0.0217,0.0394,0.0394
53,1620,0.0225,0.0225,0.0276,0.0276
53,2160,0.0202,0.0202,0.0411,0.0411
53,2700,0.0372,0.0372,0.0375,0.0375
53,3240,0.0184,0.0184,0.0362,0.0362
53,3780,0.0215,0.0215,0.038,0.038
53,4320,0.0266,0.0266,0.0265,0.0265
53,4860,0.0266,0.0266,0.0537,0.0537
54,0,0.0301,0.0301,0.041,0.041
54,540,0.0194,0.0194,0.0457,0.0457
54,1080,0.0266,0.0266,0.0416,0.0416
54,1620,0.0204,0.0204,0.0262,0.0262
54,2160,0.0288,0.0288,0.0519,0.0519
54,2700,0.0244,0.0244,0.0507,0.0507
54,3240,0.0161,0.0161,0.0324,0.0324
54,3780,0.0318,0.0318,0.0393,0.0393
54,4320,0.0248,0.0248,0.0243,0.0243
54,4860,0.024,0.024,0.0306,0.0306
55,0,0.0187,0.0187,0.0335,0.0335
55,540,0.0177,0.0177,0.0378,0.0378
55,1080,0.0239,0.0239,0.0361,0.0361
55,1620,0.0227,0.0227,0.0335,0.0335
55,2160,0.0274,0.0274,0.0392,0.0392
55,2700,0.0249,0.0249,0.0297,0.0297
55,3240,0.044,0.044,0.0383,0.0383
55,3780,0.0231,0.0231,0.0334,0.0334
55,4320,0.0233,0.0233,0.0351,0.0351
55,4860,0.0247,0.0247,0.0423,0.0423
56,0,0.0191,0.0191,0.0357,0.0357
56,540,0.0165,0.0165,0.0466,0.0466
56,1080,0.0226,0.0226,0.0279,0.0279
56,1620,0.0287,0.0287,0.0481,0.0481
56,2160,0.0221,0.0221,0.0229,0.0229
56,2700,0.0208,0.0208,0.0614,0.0614
56,3240,0.0307,0.0307,0.0555,0.0555
56,3780,0.021,0.021,0.0266,0.0266
56,4320,0.0286,0.0286,0.0534,0.0534
56,4860,0.0207,0.0207,0.0253,0.0253
57,0,0.0176,0.0176,0.031,0.031
